term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
urteil,146,0.0,0.0038,0.0,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
möglichkeit,145,0.0053,0.0001,0.0044,0.0,0.0122,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persönlich,145,0.0,0.0,0.0009,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0
folge,144,0.0,0.0063,0.0004,0.006,0.0133,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geschichte,142,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351
sinn,141,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.01,0.0,0.0037,0.0,0.0078,0.0,0.0,0.0
datum,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466,0.0,0.0,0.0,0.0,0.0
toleranz,138,0.0056,0.0,0.0109,0.0,0.0028,0.0,0.0,0.0029,0.0,0.0011,0.0029,0.0,0.0,0.0,0.0
nachhaltig,135,0.0015,0.0,0.0001,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0155,0.0,0.0,0.0
sachverhalt,131,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0177,0.001,0.0,0.0055,0.0
lernen,131,0.007,0.0,0.0,0.0,0.0017,0.0283,0.0084,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hinblick,126,0.0,0.0113,0.001,0.0,0.0,0.0,0.004,0.0042,0.0,0.0058,0.0099,0.0,0.0,0.0,0.0
medium,123,0.0,0.0,0.0,0.0193,0.0007,0.0,0.0,0.0058,0.0,0.0083,0.0044,0.0,0.0014,0.0,0.0
wichtig,121,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0111,0.0,0.0
kriterium,121,0.0,0.0139,0.0,0.0,0.0081,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0136,0.0,0.0
normativ,119,0.0,0.0274,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quelle,118,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0039,0.0085,0.0,0.0,0.0,0.0204
menschenrecht,116,0.0175,0.0,0.0002,0.0011,0.0,0.0,0.0006,0.0,0.0,0.0,0.0053,0.0051,0.0,0.0,0.0
sachverhalte,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.0,0.0,0.0
zusammenleben,115,0.0076,0.0,0.0038,0.0,0.0,0.0,0.0,0.0059,0.0121,0.0,0.0,0.0,0.0,0.0016,0.0
kultur,113,0.0,0.0,0.0043,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0041
formulieren,113,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0193,0.0,0.0
verstehen,113,0.0,0.0,0.0,0.0,0.0011,0.0211,0.0,0.0096,0.0,0.0,0.0009,0.0,0.0,0.0,0.0
position,112,0.0,0.0,0.0,0.0,0.0141,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stellen,111,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treffen,111,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0
identifizieren,110,0.0009,0.0,0.0007,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0251,0.0,0.0,0.0,0.0
führen,109,0.0,0.0017,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0003,0.0
struktur,109,0.0,0.0006,0.0,0.0,0.0004,0.0,0.0,0.0035,0.0,0.0068,0.0046,0.0,0.0,0.0103,0.0045
wissen,106,0.0,0.0106,0.0,0.0,0.0029,0.0047,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0
moral,106,0.0,0.0,0.0091,0.0,0.0,0.004,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natur,106,0.0,0.0,0.0017,0.0,0.0015,0.0,0.0,0.0036,0.0,0.0,0.0004,0.0091,0.0,0.0,0.0
demokratie,105,0.0,0.0,0.0,0.0,0.0,0.0261,0.0,0.0,0.0,0.0,0.0001,0.0073,0.0,0.0,0.0024
rolle,103,0.0,0.0,0.0017,0.0044,0.0,0.0,0.0,0.0115,0.0,0.0,0.0016,0.0,0.0094,0.0,0.0
begriff,103,0.0,0.0,0.0107,0.0007,0.0,0.0056,0.0,0.0025,0.004,0.0,0.0,0.0,0.0,0.0,0.0
fragestellung,102,0.0062,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0139,0.0
aufgabe,100,0.0064,0.0,0.001,0.0,0.0009,0.0055,0.0049,0.0,0.0139,0.0,0.0,0.0003,0.0088,0.0,0.0
prinzip,100,0.0,0.0,0.0,0.0,0.0083,0.0028,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grundlegend,98,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fähigkeit,97,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0033,0.0
ergebnis,95,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,0.0
mithilfe,91,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0105,0.0,0.0043,0.0,0.0051,0.0027
berücksichtigung,90,0.0022,0.0,0.0,0.0,0.0,0.0,0.0018,0.0018,0.0,0.0116,0.0055,0.0,0.0,0.0041,0.0
darstellung,89,0.0002,0.0,0.0,0.0406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
funktion,87,0.0,0.0,0.0061,0.0,0.0,0.0021,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0
grenze,87,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0027,0.0,0.0,0.0
ethikunterricht,85,0.0,0.0,0.0001,0.0,0.0,0.0222,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0061
text,85,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0138
deutsch,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239
erfassen,83,0.001,0.0,0.0,0.0016,0.003,0.0,0.0,0.0089,0.0,0.0,0.001,0.0,0.0,0.0,0.0
religionsunterricht,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236
kommunikation,83,0.0,0.0,0.0005,0.0199,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0055,0.0
verhalten,83,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0023,0.0,0.0157,0.0
vielfalt,83,0.0015,0.0,0.0001,0.0015,0.0026,0.0141,0.0,0.0032,0.0,0.0,0.0,0.0007,0.0,0.0,0.0
naturwissenschaftlich,82,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117
entscheidungssituation,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239,0.0,0.0,0.0,0.0
fördern,80,0.002,0.0,0.0,0.0,0.0036,0.0145,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0
menschlich,80,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0056,0.0111,0.0,0.0,0.0,0.0,0.0,0.0
interpretieren,77,0.0015,0.0,0.0,0.0017,0.0,0.0,0.0,0.0022,0.0,0.0,0.001,0.0,0.0,0.0086,0.0061
gewissen,77,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0
ökologisch,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0099,0.0,0.0,0.0
technik,76,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
umwelt,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
grundgesetz,76,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
jugendliche,74,0.0014,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,0.0,0.0,0.0,0.0,0.0
handlungsoption,74,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0172,0.0,0.0,0.0,0.0
orientierung,74,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0029,0.0139,0.0,0.0027,0.0017,0.0,0.0,0.0008
iii,74,0.0,0.0236,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fachlich,72,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
hintergrund,72,0.002,0.0,0.0,0.0042,0.0036,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.012,0.0,0.0
einfach,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0103,0.0,0.0,0.0,0.0,0.0115
bereich,71,0.0,0.0039,0.0,0.0097,0.0,0.008,0.0032,0.0015,0.0,0.0009,0.0,0.0,0.0,0.0,0.0
methode,71,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0016,0.0,0.0194,0.0,0.0,0.0,0.0,0.0
tragen,71,0.0,0.0,0.0,0.0,0.0042,0.0032,0.0101,0.0008,0.0,0.0022,0.0,0.0,0.0,0.0,0.0
wandel,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0
dar,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
einzeln,70,0.0,0.0,0.0061,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verwendung,69,0.0011,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0
deutschland,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.014
deskriptiv,67,0.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zugrunde,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.01,0.0,0.0,0.0,0.0
ökonomisch,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0,0.0,0.0
inhaltsbezogen,66,0.0,0.0,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freundschaft,65,0.0,0.0,0.0,0.0016,0.0,0.0,0.001,0.0,0.0,0.0,0.0061,0.0,0.0198,0.0,0.0
methodischdidaktisch,65,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analyse,64,0.0056,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0
wahrheit,63,0.0,0.0,0.0054,0.0104,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0026,0.0,0.0
geeignet,63,0.0085,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gerecht,63,0.0013,0.0,0.0,0.0,0.0,0.0024,0.0038,0.0021,0.0,0.0,0.0,0.0017,0.0118,0.0,0.0
modell,63,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0146,0.0
bilden,63,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0181,0.0,0.0,0.0,0.0
medial,61,0.0,0.0,0.0,0.0169,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reflexion,60,0.004,0.0,0.0008,0.0,0.0007,0.0,0.0132,0.0013,0.0,0.0,0.0,0.0008,0.0,0.0,0.0
arbeit,60,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frieden,60,0.0023,0.0,0.0,0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bewertungsrelevant,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0
planen,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0111,0.0
europäisch,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bewertungskriterie,59,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0
alltag,58,0.0,0.0,0.0035,0.01,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rechtlich,57,0.0083,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0
ökosystem,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0138,0.0,0.0,0.0,0.0001,0.0
system,57,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0029
moralvorstellung,57,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hilfe,57,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0091,0.0
verfahren,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0038,0.0
philosophie,56,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0
wirtschaftlich,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437,0.0,0.0002
faktor,55,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0013,0.0,0.0137,0.0,0.0,0.0,0.0017,0.0
herkunft,55,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0,0.0
selbstständig,54,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112
gelten,54,0.0014,0.0,0.0,0.0038,0.0,0.0129,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
digitaler,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176,0.0,0.0,0.0,0.0002,0.0
verständnis,54,0.0123,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abhängigkeit,53,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0002,0.0085,0.0
diskussion,52,0.0,0.0,0.0035,0.0,0.0,0.0,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moralvorstellunge,51,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verbindlich,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0019,0.0,0.0165,0.0,0.0
lösung,50,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0
englisch,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139
erkenntnis,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144
individuum,47,0.0,0.003,0.0,0.0,0.0,0.0,0.0006,0.0,0.0174,0.0,0.0,0.0,0.0,0.0,0.0
werkzeug,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.0001,0.0
phwert,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0
kind,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0
sachinformatione,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0
katholisch,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125
zunehmend,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0,0.0067
vergangenheit,44,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0011,0.0,0.0006,0.0,0.0,0.0112
aktiv,43,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
wenden,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0
schuljahrgänge,43,0.0006,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0025,0.0,0.0122,0.0,0.0
leiten,43,0.0,0.0,0.0,0.0043,0.0,0.0,0.0141,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0
gewalt,43,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0
einstellung,43,0.0,0.001,0.0,0.0,0.0022,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0121,0.0,0.0
enzymaktivität,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0
gegenwart,41,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106
bezüglich,40,0.0,0.0,0.0,0.0,0.0,0.0044,0.0124,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0
quantitativ,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0,0.0,0.0,0.0,0.0
konsens,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
basis,39,0.0,0.0,0.0,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
theorie,39,0.0003,0.0109,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0
akzeptiert,38,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.0
beobachten,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0
temperatur,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0
qualitativ,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.0,0.0,0.0
russisch,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106
geographie,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105
prozess,37,0.0,0.0024,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ergeben,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.011,0.0,0.0,0.0,0.0,0.0,0.0
europa,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116
spannungsfeld,36,0.0013,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handlungsmöglichkeit,36,0.0021,0.0,0.0,0.0009,0.0,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0
