term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
frei,5,0.0036,0.0251,0.0006,0.0026,0.0027,0.0019,0.0001,0.0007,0.001,0.0002,0.0008,0.0014,0.0002,0.001,0.0014
gerichtsverhandlung,5,0.0037,0.0251,0.0006,0.0027,0.0027,0.0019,0.0001,0.0007,0.0011,0.0002,0.0009,0.0014,0.0002,0.001,0.0013
grundbedürfnisse,5,0.0038,0.0008,0.0006,0.0027,0.0027,0.0019,0.0001,0.0007,0.0011,0.0002,0.0009,0.0015,0.0002,0.0321,0.0013
grundrecht,5,0.0037,0.0008,0.0006,0.0026,0.0027,0.0018,0.0001,0.0007,0.001,0.0251,0.0008,0.0015,0.0004,0.001,0.0013
güterabwägung,5,0.0036,0.0008,0.0006,0.0027,0.0026,0.0019,0.0001,0.0007,0.0011,0.0002,0.0009,0.0014,0.0002,0.0321,0.0013
hilfsaktion,5,0.0036,0.0008,0.0006,0.0027,0.0027,0.0019,0.0001,0.0007,0.0011,0.0002,0.0009,0.0014,0.0002,0.032,0.0013
katastrophenfälle,5,0.0038,0.0008,0.0006,0.0028,0.0027,0.0019,0.0001,0.0007,0.0011,0.0002,0.0009,0.0014,0.0002,0.032,0.0012
kolonie,5,0.0036,0.0008,0.0006,0.0025,0.0027,0.002,0.0001,0.0007,0.0318,0.0002,0.0009,0.0014,0.0007,0.001,0.0013
kritisch,5,0.0037,0.0008,0.0006,0.0026,0.0027,0.0391,0.0002,0.0043,0.001,0.0002,0.0009,0.0106,0.0002,0.001,0.0012
leer,5,0.027,0.0008,0.0006,0.0026,0.0027,0.0019,0.0173,0.0007,0.001,0.0002,0.0009,0.0014,0.0002,0.001,0.0012
legitimität,5,0.0038,0.0008,0.0006,0.0026,0.0027,0.0018,0.0001,0.0007,0.001,0.0451,0.0009,0.0015,0.0002,0.001,0.0013
lernorte,5,0.0036,0.0251,0.0006,0.0026,0.0027,0.002,0.0001,0.0007,0.0011,0.0002,0.0009,0.0015,0.0002,0.001,0.0013
menschenverachtend,5,0.0037,0.0008,0.0007,0.0026,0.0027,0.0019,0.0001,0.0007,0.0011,0.0002,0.0008,0.0197,0.0038,0.001,0.0013
misshandlunge,5,0.0037,0.0007,0.0006,0.0028,0.0027,0.0019,0.0001,0.0007,0.0011,0.0002,0.0009,0.0014,0.0002,0.032,0.0012
nationalistisch,5,0.0037,0.0008,0.0006,0.0038,0.0027,0.0019,0.0001,0.0007,0.0044,0.0002,0.0009,0.0014,0.0002,0.001,0.0367
notwendigkeit,5,0.0036,0.0008,0.0006,0.0331,0.0027,0.002,0.0001,0.0007,0.0021,0.0002,0.0009,0.0014,0.0002,0.001,0.0254
physisch,5,0.0036,0.0008,0.0006,0.0027,0.0026,0.0019,0.0001,0.0007,0.0011,0.0002,0.0009,0.0014,0.0002,0.032,0.0013
psychisch,5,0.0037,0.0008,0.0006,0.0027,0.0027,0.0019,0.0001,0.0007,0.0011,0.0002,0.0009,0.0014,0.0002,0.032,0.0013
quantitativ,5,0.0036,0.0251,0.0006,0.0025,0.0027,0.0019,0.0001,0.0007,0.001,0.0002,0.0009,0.0014,0.0002,0.001,0.0014
rechtsextremismus,5,0.0037,0.0008,0.0006,0.0026,0.0196,0.0019,0.0023,0.0007,0.001,0.0002,0.0009,0.0014,0.0016,0.001,0.0012
sexismus,5,0.0271,0.0007,0.0006,0.0026,0.0028,0.0173,0.0022,0.0007,0.0011,0.0002,0.0008,0.0015,0.0002,0.001,0.0013
todesstrafe,5,0.0037,0.0008,0.0006,0.0027,0.0027,0.0019,0.0001,0.0006,0.0011,0.0002,0.0009,0.0015,0.0002,0.032,0.0012
ungleichheit,5,0.0036,0.0007,0.0007,0.0026,0.0195,0.0019,0.0001,0.0007,0.0011,0.0002,0.0008,0.0014,0.0002,0.001,0.0333
verbindung,5,0.0039,0.0008,0.0006,0.0026,0.0028,0.0019,0.0165,0.0007,0.0077,0.0002,0.0008,0.0014,0.0014,0.001,0.0013
verletzung,5,0.0037,0.0008,0.0006,0.0027,0.0027,0.0019,0.0001,0.0007,0.0011,0.0002,0.0009,0.0014,0.0002,0.032,0.0013
wandel,5,0.0037,0.0007,0.0046,0.0026,0.0027,0.002,0.0012,0.0007,0.0011,0.0002,0.0009,0.0249,0.0002,0.001,0.0013
wirksamkeit,5,0.0036,0.0008,0.0007,0.0027,0.0028,0.0019,0.0013,0.0007,0.0011,0.0002,0.0193,0.0014,0.0002,0.001,0.0013
