rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,merkmal,162,167.2487489173368,0.036764999887083344
2,welt,608,118.25737010478534,0.025995603714190327
3,erklärung,108,104.10814730543332,0.02288528941893899
4,wissenschaftlich,141,103.07971549758373,0.02265921720288821
5,phänomen,117,98.1113809544352,0.021567066618203547
6,evolutionstheorie,91,97.04497073345934,0.02133264590111262
7,bedeutung,700,92.7341644612937,0.020385034674509424
8,religiös,242,88.32513710918998,0.019415832267008257
9,information,190,88.18488383664142,0.0193850014740559
10,ursprung,86,85.73325149905554,0.01884607808480494
11,herkunft,87,85.36908729061085,0.01876602668131751
12,kultur,374,79.29336571182954,0.017430447763066542
13,erfassen,91,68.91247984662219,0.01514849785233324
14,mythos,82,64.56483144374693,0.014192787904871754
15,zusammenleben,265,62.76246468095189,0.013796587549056874
16,spezifisch,69,62.184610766722486,0.013669562389054661
17,selbstständig,89,49.14744380856896,0.010803702734814126
18,persönlichkeit,50,48.34051726416733,0.010626322308916452
19,region,43,48.09677802381881,0.01057274299545731
20,theorie,78,47.45509748784925,0.010431687322484088
