rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,gesellschaftlich,53,46.3463118197504,0.06096730363335473
2,lernprozesse,16,23.863569792184208,0.03139187236633238
3,literatur,12,23.863055007968704,0.031391195181798386
4,geben,14,23.861843523278157,0.0313896015068742
5,regional,12,23.860441267723385,0.03138775687810391
6,sozial,93,23.81298460512451,0.03132532893843648
7,weise,16,23.786589765579116,0.031290607250048924
8,wahrnehmung,67,23.77642031302941,0.03127722961379182
9,zentral,17,23.765261668415867,0.0312625507224717
10,individuum,18,23.18474208067121,0.03049889310697929
11,orientierung,26,23.176629119533832,0.030488220728841588
12,kultur,16,23.1730893105999,0.03048356420715506
13,tourismusland,11,23.17301498559203,0.030483466434643197
14,wirtschaftsstandort,11,23.173008218221774,0.030483457532353004
15,mecklenburgvorpommern,11,23.172922446505286,0.030483344702009512
16,migrationsgebiet,11,23.172879912519246,0.03048328874971601
17,vielzahl,11,23.172874344583267,0.030483281425248754
18,gestaltung,17,23.172764908532375,0.030483137465121588
19,zielen,11,23.1725788164616,0.030482892666100107
20,bevölkerungsgruppe,11,23.172536724836927,0.030482837295720867
