topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,7,0.1889,274,81.1565
2,10,0.1357,205,62.9707
3,2,0.1335,202,121.1435
4,4,0.1201,149,67.1987
5,5,0.1003,129,60.8553
6,6,0.0996,100,88.7784
7,3,0.0912,119,66.4077
8,1,0.052,68,46.3332
9,9,0.0437,56,56.5169
10,8,0.035,41,40.7901
