rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozial,22,14.971667461357999,0.04126348261577192
2,deutsch,15,14.489862693285659,0.0399355782442073
3,revolution,15,13.750998411356692,0.03789919094589996
4,herrschaft,12,12.066471529236203,0.03325645853846547
5,französisch,12,10.814776182449389,0.02980665514711393
6,produktion,9,10.028883959782775,0.02764065392169446
7,bürgertum,11,9.745746554207662,0.026860297595789017
8,bürgerlich,11,9.745330914824025,0.026859152050142523
9,bne,29,9.307160056482688,0.02565150730098072
10,bundesrepublik,7,9.10079198235209,0.025082735288022462
11,geographie,11,8.919014972663934,0.024581738822627156
12,lebenswelt,15,8.864280360488285,0.024430884502370565
13,deutschland,10,7.50154493121074,0.02067504302105102
14,verteilung,10,7.377990253992736,0.020334513398105467
15,gesellschaftlich,11,7.115872368435589,0.019612089069493698
16,kultur,12,7.097964157985588,0.019562732167031735
17,form,28,6.8497119945699065,0.018878523219974238
18,kompetenzschwerpunkt,17,6.770692660675832,0.01866073766476713
19,englisch,6,5.426643787726888,0.01495639828862084
20,grundsatzband,8,4.919467537381124,0.013558567456264338
