Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,999,0.25954793452844893,-1_verantwortung_welt_analysieren_gesellschaft,"['verantwortung', 'welt', 'analysieren', 'gesellschaft', 'menschen', 'reflektieren', 'bewerten', 'freiheit', 'denken', 'leben', 'mensch', 'menschlichen', 'erkennen', 'beschreiben', 'grenzen', 'akteure', 'aufgaben', 'werte', 'politik', 'darstellen']","['Interessenausgleich die sich aus der Singularität der nationalsozialistischen Verbrechen ergebende Verantwortung begründen Schuld, Mitschuld, Schlussstrich, Verantwortung Orientierungskompetenz ETH Ethisch-moralische Grundlagen des Handelns REV Welt und Verantwortung RRK Kirche BTV Wertorientiertes Handeln BRD und DDR - zwei Staaten, zwei Systeme in der geteilten Welt Die Schülerinnen und Schüler können die politische, wirtschaftliche, gesellschaftliche und kulturelle Entwicklung der beiden deutschen Staaten unter den', 'und interreligiöses Zusammenleben, unterscheiden ethische Positionen. Urteilskompetenz Die Schülerinnen und Schüler begründen Entscheidungen im Spannungsfeld von Freiheit und Verantwortung, bewerten Nutzungsverhalten werteorientiert hinsichtlich eines verantwortungsvollen Umgangs mit Medien, erörtern verantwortliches Handeln in der Gesellschaft und die dahinterstehenden Werte, begründen kriteriengeleitet Werthaltungen, beurteilen ethische Positionen. Inhaltsfeld : Strukturen des Zusammenlebens Inhaltliche Schwerpunkte: - Partizipation und Verantwortung - Recht und Gerechtigkeit Sachkompetenz Die', 'Handelns REV Welt und -Verantwortung RRK Mensch BTV Wertorientiertes Handeln Orientierungskompetenz ETH Ethisch-moralische Grundlagen des Handelns REV Welt und -Verantwortung RRK Mensch BTV Wertorientiertes Handeln Orientierungskompetenz ETH Ethisch-moralische Grundlagen des Handelns REV Welt und -Verantwortung RRK Mensch BTV Wertorientiertes Handeln BRD und DDR - zwei Staaten, zwei Systeme in der geteilten Welt Die Schülerinnen und Schüler können die politische, wirtschaftliche, gesellschaftliche']"
0,1590,0.4130943102104443,0_beschreiben_ethik_verantwortung_reflektieren,"['beschreiben', 'ethik', 'verantwortung', 'reflektieren', 'normen', 'werte', 'analysieren', 'fragen', 'menschen', 'erkennen', 'entscheidungen', 'bewerten', 'lernenden', 'leben', 'freiheit', 'werte normen', 'folgen', 'gesellschaft', 'denken', 'politische']","['beschreiben und hinterfragen, die Situation und das Erleben anderer theoriegeleitet beschreiben und nachvollziehen, kulturelle Unterschiede und differierende Wertvorstellungen wahrnehmen, vergleichend beschreiben und einordnen, Grunderfahrungen menschlichen Lebens beschreiben und theoriegeleitet deuten, Handlungen, Entscheidungen und Motive anderer Personen theoriegeleitet rekonstruieren und bewerten, die Folgen eigenen und fremden Handelns für sich und andere beschreiben und bewerten. Die Lernenden können Fragen stellen und eigenständig Problemstellungen', 'beschreiben und hinterfragen, die Situation und das Erleben anderer im gesellschaftlichen Rahmen nachvollziehen und beschreiben, kulturelle Unterschiede und Wertvorstellungen wahrnehmen, vergleichend beschreiben und einordnen, Grunderfahrungen menschlichen Lebens beschreiben und deuten, Handlungen, Entscheidungen und Motive anderer Personen einordnen und bewerten, die Folgen eigenen und fremden Handelns für sich und andere beschreiben und bewerten. Die Lernenden können Fragen stellen und Problemstellungen formulieren, ethische', 'hinterfragen, die Situation und das Erleben anderer im gesellschaftlichen Rahmen nachvollziehen und beschreiben, kulturelle Unterschiede und differierende Wertvorstellungen wahrnehmen, vergleichend beschreiben und einordnen, Grunderfahrungen menschlichen Lebens beschreiben und theoriegeleitet deuten, Handlungen, Entscheidungen und Motive anderer Personen rekonstruieren und bewerten, die Folgen eigenen und fremden Handelns für sich und andere beschreiben und bewerten. Die Lernenden können Fragen stellen und eigenständig Problemstellungen formulieren,']"
1,684,0.17770849571317227,1_wirtschaftlichen_wirtschaftliches_konomische_wirtschaftliches handeln,"['wirtschaftlichen', 'wirtschaftliches', 'konomische', 'wirtschaftliches handeln', 'wirtschaft', 'wirtschaftlichen handelns', 'konomischen', 'entwicklung', 'btv', 'bne', 'unternehmen', 'wirtschaftliche', 'erlutern', 'kriterien', 'wertorientiertes', 'analysieren', 'wertorientiertes handeln', 'marktwirtschaft', 'inhaltsfeld', 'digitalen']","['Verbraucher, Unternehmen, NGOs an vorgegebenen Fallbeispielen Möglichkeiten zum Schutz von Kinderrechten durch verschiedene Akteure bewerten Verbraucher, Unternehmen, NGOs Analysekompetenz Frieden und Menschenrechte GEO Raumwirksamkeit wirtschaftlichen Handelns WBS Konsument BTV Wertorientiertes Handeln VB Alltagskonsum Analysekompetenz Frieden und Menschenrechte GEO Raumwirksamkeit wirtschaftlichen Handelns WBS Konsument BTV Wertorientiertes Handeln VB Alltagskonsum Analysekompetenz Urteilskompetenz Frieden und Menschenrechte GEO Raumwirksamkeit wirtschaftlichen Handelns WBS Konsument BTV Wertorientiertes', 'G Grundlagen wirtschaftlichen Handelns G Märkte und soziale Marktwirtschaft G Unternehmerisches Handeln E Wandel der Arbeitswelt E Finanzielle Allgemeinbildung E Wirtschaftliches Handeln in der Region E Globalisierung G Grundlagen wirtschaftlichen Handelns Fachübergreifend Inhalte Fachbezogen Umsetzungshilfen Leitperspektiven Aufgabengebiete Berufsorientierung Globales Lernen Medienerziehung Umwelterziehung Sprachbildung Fachübergreifende Bezüge Ökonomische Verhaltensmodelle das neoklassische ökonomische Verhaltensmodell wirtschaftliches Handeln nach dem ökonomischen Prinzip Homo oeconomicus Grundlagen der', 'Soziale Marktwirtschaft E Wirtschaft und Energie E Geschichte des wirtschaftlichen Denkens und Handelns Umsetzungsbeispiel für einen dreijährigen Kurs Erstes Lernjahr Jg. Zweites Lernjahr Jg. Drittes Lernjahr Jg. G Grundlagen wirtschaftlichen Handelns G Märkte und soziale Marktwirtschaft G Unternehmerisches Handeln E Wandel der Arbeitswelt E Finanzielle Allgemeinbildung E Wirtschaftliches Handeln in der Region E Globalisierung G Grundlagen wirtschaftlichen Handelns Fachübergreifend Inhalte Fachbezogen']"
2,258,0.06703039750584568,2_kompetenzbereiche_fachlichen_inhaltsfelder_entwicklung,"['kompetenzbereiche', 'fachlichen', 'inhaltsfelder', 'entwicklung', 'biologie', 'standards', 'bewltigung', 'menschen', 'kapitel', 'natur', 'sinne', 'prozesse', 'gegenstnde', 'wissen', 'evolution', 'umwelt', 'nachhaltige', 'bewerten', 'verdeutlichen', 'zentrale']","['und Wissen bei der Bewältigung von Anforderungssituationen eine zentrale Rolle spielt. Kompetenzerwartungen Verknüpfung von Prozessen und Gegenständen Übergreifende fachliche Kompetenz Kompetenzbereiche Prozesse Inhaltsfelder Gegenstände Kompetenzbereiche repräsentieren die Grunddimensionen des fachlichen Handelns. Sie dienen dazu, die einzelnen Teiloperationen entlang der fachlichen Kerne zu strukturieren und den Zugriff für die am Lehr-Lern-Prozess Beteiligten zu verdeutlichen. p Inhaltsfelder systematisieren mit ihren jeweiligen inhaltlichen Schwerpunkten', 'und Wissen bei der Bewältigung von Anforderungssituationen eine zentrale Rolle spielt. Kompetenzerwartungen Verknüpfung von Prozessen und Gegenständen Übergreifende fachliche Kompetenz Kompetenzbereiche Prozesse Inhaltsfelder Gegenstände Kompetenzbereiche repräsentieren die Grunddimensionen des fachlichen Handelns. Sie dienen dazu, die einzelnen Teiloperationen entlang der fachlichen Kerne zu strukturieren und den Zugriff für die am Lehr-Lern-Prozess Beteiligten zu verdeutlichen. p Inhaltsfelder systematisieren mit ihren jeweiligen inhaltlichen Schwerpunkten', 'und Wissen bei der Bewältigung von Anforderungssituationen eine zentrale Rolle spielt. Kompetenzerwartungen Verknüpfung von Prozessen und Gegenständen Übergreifende fachliche Kompetenz Kompetenzbereiche Prozesse Inhaltsfelder Gegenstände Kompetenzbereiche repräsentieren die Grunddimensionen des fachlichen Handelns. Sie dienen dazu, die einzelnen Teiloperationen entlang der fachlichen Kerne zu strukturieren und den Zugriff für die am Lehr-Lern-Prozess Beteiligten zu verdeutlichen. p Inhaltsfelder systematisieren mit ihren jeweiligen inhaltlichen Schwerpunkten']"
3,83,0.02156404260846973,3_fhigkeiten_personale_sollen_schlerin,"['fhigkeiten', 'personale', 'sollen', 'schlerin', 'vertrauen', 'wirksamkeit', 'lernen', 'einstellungen haltungen', 'vier', 'eigenen handelns', 'einstellungen', 'gegenber', 'haltungen', 'potenziale', 'dimensionen', 'organisiert', 'entscheidungen', 'arbeitsprozesse', 'einzuschtzen', 'aspekten']","['Kompetenzen lassen sich vier Bereichen zuordnen: Personale Kompetenzen umfassen Einstellungen und Haltungen sich selbst gegenüber. Die Schülerinnen und Schüler sollen Vertrauen in die eigenen Fähigkeiten und die Wirksamkeit des eigenen Handelns entwickeln. Sie sollen lernen, die eigenen Fähigkeiten realistisch einzuschätzen, ihr Verhalten zu reflektieren und mit Kritik angemessen umzugehen. Ebenso sollen sie lernen, eigene Meinungen zu vertreten und Entscheidungen zu treffen.', 'Kompetenzen lassen sich vier Bereichen zuordnen: Personale Kompetenzen umfassen Einstellungen und Haltungen sich selbst gegenüber. Die Schülerinnen und Schüler sollen Vertrauen in die eigenen Fähigkeiten und die Wirksamkeit des eigenen Handelns entwickeln. Sie sollen lernen, die eigenen Fähigkeiten realistisch einzuschätzen, ihr Verhalten zu reflektieren und mit Kritik angemessen umzugehen. Ebenso sollen sie lernen, eigene Meinungen zu vertreten und Entscheidungen zu treffen.', 'Kompetenzen lassen sich vier Bereichen zuordnen: Personale Kompetenzen umfassen Einstellungen und Haltungen sich selbst gegenüber. Die Schülerinnen und Schüler sollen Vertrauen in die eigenen Fähigkeiten und die Wirksamkeit des eigenen Handelns entwickeln. Sie sollen lernen, die eigenen Fähigkeiten realistisch einzuschätzen, ihr Verhalten zu reflektieren und mit Kritik angemessen umzugehen. Ebenso sollen sie lernen, eigene Meinungen zu vertreten und Entscheidungen zu treffen.']"
4,66,0.0171473109898675,4_motive_motivation_moralisch_definieren,"['motive', 'motivation', 'moralisch', 'definieren', 'beim', 'handlung', 'menschlichen handelns', 'motive menschlichen', 'motiven', 'inhaltsbezogene', 'mensch ethik', 'bzgl', 'weshalb', 'inhaltsbezogene kompetenzen', 'menschlichen', 'methodischdidaktische hinweise', 'methodischdidaktische', 'kompetenzen methodischdidaktische', 'folgen handlung', 'analysieren motive']","['Antrieb des Handelns, die Relevanz gesellschaftlicher Kontexte für Handlungen analysieren Motive als Antrieb des Handelns, Motivation bzw. Volition und Willenskraft, Begriffe durch Oberbegriffe und Unterscheidungsmerkmale definieren Motive als Antrieb des Handelns. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Motive als Antrieb des Handelns Die Schülerinnen und Schüler beschreiben anhand einer beispielhaften Handlung verschiedene mögliche Motive und klassifizieren diese, definieren Motiv, Handlungen: z. B. Kauf', 'Wahrnehmung beschreiben und reflektieren Motive als Antrieb des Handelns, mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Motive als Antrieb des Handelns, die Relevanz gesellschaftlicher Kontexte für Handlungen analysieren Motive als Antrieb des Handelns, Motivation bzw. Volition und Willenskraft, Begriffe durch Oberbegriffe und Unterscheidungsmerkmale definieren Motive als Antrieb des Handelns. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Motive als Antrieb des', 'beschreiben und reflektieren Motive als Antrieb des Handelns, mit anderen eigene Perspektiven in Frage stellen - emotionale Grenzen akzeptieren Motive als Antrieb des Handelns, können die Relevanz gesellschaftlicher Kontexte für Handlungen analysieren Motive als Antrieb des Handelns, Motivation bzw. Volition und Willenskraft, Begriffe durch Oberbegriffe und Unterscheidungsmerkmale definieren Motive als Antrieb des Handelns. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Motive als Antrieb des']"
5,59,0.01532865679397246,5_medial_interpretieren_welt_analysieren interpretieren,"['medial', 'interpretieren', 'welt', 'analysieren interpretieren', 'konflikten', 'medien', 'ethischmoralische grundlagen', 'ethischmoralische', 'beurteilen entscheiden', 'grundlagen handelns', 'interpretieren beurteilen', 'friedliches zusammenleben', 'gerechtigkeit handeln', 'analysieren', 'friedliches', 'entscheiden', 'verantwortung', 'zusammenleben', 'gerechtigkeit', 'identitt individualitt']","['und sich entscheiden , , , Gerechtigkeit Handeln in der medial vermittelten Welt Ethisch-moralische Grundlagen des Handelns Analysieren und interpretieren , , Beurteilen und sich entscheiden , , , Gerechtigkeit Handeln in der medial vermittelten Welt Ethisch-moralische Grundlagen des Handelns Medien und Wirklichkeiten Handeln in der medial vermittelten Welt Die Schülerinnen und Schüler können ihren Umgang mit Medien beschreiben und beurteilen.', 'Personale und gesellschaftliche Vielfalt Analysieren und interpretieren , , Beurteilen und sich entscheiden , , , Gerechtigkeit Handeln in der medial vermittelten Welt Ethisch-moralische Grundlagen des Handelns Medien und Wirklichkeiten Handeln in der medial vermittelten Welt Die Schülerinnen und Schüler können ihren Umgang mit Medien beschreiben und beurteilen. Sie können Auswirkungen der Mediennutzung im Kontext von Freiheit und Verantwortung aufzeigen und', 'BNE Demokratiefähigkeit MB Information und Wissen Analysieren und interpretieren , , Beurteilen und sich entscheiden , Friedliches Zusammenleben und die Bedeutung von Konflikten Verantwortung im Umgang mit Konflikten und Gewalt Handeln in der medial vermittelten Welt Menschenwürdiges Leben in Armut und Reichtum Verantwortung für Tiere Mensch, Natur, Technik Arbeit und Selbstbestimmung GK Rechtliche Stellung des Jugendlichen und Rechtsordnung Analysieren und interpretieren']"
6,43,0.011171732917640946,6_handeln menschen_bercksichtigung_historischen_historische,"['handeln menschen', 'bercksichtigung', 'historischen', 'historische', 'beurteilen historische', 'menschen', 'beantwortung', 'multiperspektivitt', 'werturteil', 'bernehmen', 'fragestellung', 'aushandlungsprozesse', 'sach', 'kategorien', 'kontext', 'demokratischer', 'verantwortung handeln', 'praktizieren', 'beispiels', 'diskursive']","['historische Narrationen MK . Urteilskompetenz Die Schülerinnen und Schüler nehmen auf Basis der Unterscheidung zwischen Sach- und Werturteil zur Beantwortung einer historischen Fragestellung kritisch Stellung UK , beurteilen das historische Handeln von Menschen unter Berücksichtigung von Multiperspektivität, Kategorien sowie zentraler Dimensionen UK , beurteilen das historische Handeln von Menschen im Hinblick auf Interessenbezogenheit, Möglichkeiten und Grenzen sowie beabsichtigte und unbeabsichtigte Folgen', 'historische Narrationen MK . Urteilskompetenz Die Schülerinnen und Schüler nehmen auf Basis der Unterscheidung zwischen Sach- und Werturteil zur Beantwortung einer historischen Fragestellung kritisch Stellung UK , beurteilen das historische Handeln von Menschen unter Berücksichtigung von Multiperspektivität, Kategorien sowie zentraler Dimensionen UK , beurteilen das historische Handeln von Menschen im Hinblick auf Interessenbezogenheit, Möglichkeiten und Grenzen sowie beabsichtigte und unbeabsichtigte Folgen', 'historische Narrationen MK . Urteilskompetenz Die Schülerinnen und Schüler nehmen auf Basis der Unterscheidung zwischen Sach- und Werturteil zur Beantwortung einer historischen Fragestellung kritisch Stellung UK , beurteilen das historische Handeln von Menschen unter Berücksichtigung von Multiperspektivität, Kategorien sowie zentraler Dimensionen UK , beurteilen das historische Handeln von Menschen im Hinblick auf Interessenbezogenheit, Möglichkeiten und Grenzen sowie beabsichtigte und unbeabsichtigte Folgen']"
7,25,0.006495193556767992,7_dimension_normative_argumentationskompetenz diskurskompetenz_diskurskompetenz,"['dimension', 'normative', 'argumentationskompetenz diskurskompetenz', 'diskurskompetenz', 'urteils argumentationskompetenz', 'argumentationskompetenz', 'selbstbestimmte', 'verantwortlichen handeln', 'urteils', 'persnlichkeit', 'selbstbestimmten', 'sollen', 'verantwortlichen', 'orientierungskompetenz', 'vorstellungen guten', 'guten lebens', 'orientierungs', 'bereiche', 'fhigkeit', 'gutes']","['moralisch gutes Handeln in der konkreten Situation: Normative Dimension, Sollen Bereiche der Urteils- und Argumentationskompetenz, Diskurskompetenz Sie entwickeln so eine selbstbestimmte Persönlichkeit mit Orientierungskompetenz und der Fähigkeit zum selbstbestimmten, verantwortlichen Handeln: Performative Dimension, Handeln Orientierungs- und Handlungskompetenz als Metakompetenzen Die angeführten fachspezifischen Kompetenzen der Dimensionen des Seins und des Sollens bedürfen dabei noch der Ergänzung durch Methodenkompetenzen, die den Schülerinnen und', 'ein moralisch gutes Handeln in der konkreten Situation: Normative Dimension, Sollen Urteils- und Argumentationskompetenz - Diskurskompetenz Sie entwickeln so eine selbstbestimmte Persönlichkeit mit Orientierungskompetenz und der Fähigkeit zum selbstbestimmten, verantwortlichen Handeln: Performative Dimension, Handeln Orientierungs- und Handlungskompetenz als Metakompetenzen Die hier aus heuristischen Gründen durchgeführte Trennung einer deskriptiven und einer normativen Dimension ist dabei keine absolute: So können z. B. Normen', 'ein moralisch gutes Handeln in der konkreten Situation: Normative Dimension, Sollen Urteils- und Argumentationskompetenz - Diskurskompetenz Sie entwickeln so eine selbstbestimmte Persönlichkeit mit Orientierungskompetenz und der Fähigkeit zum selbstbestimmten, verantwortlichen Handeln: Performative Dimension, Handeln Orientierungs- und Handlungskompetenz als Metakompetenzen Die hier aus heuristischen Gründen durchgeführte Trennung einer deskriptiven und einer normativen Dimension ist dabei keine absolute: So können z. B. Normen']"
8,23,0.0059755780722265525,8_handlung_jugendstrafrechts_besonderheiten_folgen,"['handlung', 'jugendstrafrechts', 'besonderheiten', 'folgen', 'rechtsfolgen', 'charakterisieren', 'fallbeispielen', 'resozialisierung', 'voraussetzungen', 'schuld', 'lsung', 'staatlichen', 'strategien', 'methodenkompetenz', 'sozialkompetenz', 'vergeltung', 'tat', 'funktionen', 'klassifizieren', 'lernbereich']","['Handlungen in Ordnungswidrigkeiten und Straftaten klassifizieren, - die Rolle des staatlichen Strafmonopols begründen, - die Funktionen des Strafrechts Abschreckung, Resozialisierung, Vergeltung, Sicherung erläutern, - die Voraussetzungen für die Strafbarkeit einer Handlung, wie Tatbestandsmäßigkeit, Rechtswidrigkeit und Schuld charakterisieren, - die Folgen einer strafbaren Handlung nennen, - die Besonderheiten des Jugendstrafrechts charakterisieren. Methodenkompetenz Der Schüler kann - Strategien bei der Lösung von Fallbeispielen', 'begründen, - die Funktionen des Strafrechts Abschreckung, Resozialisierung, Vergeltung, Sicherung erläutern, - die Voraussetzungen für die Strafbarkeit einer Handlung, wie Tatbestandsmäßigkeit, Rechtswidrigkeit und Schuld charakterisieren, - die Folgen einer strafbaren Handlung nennen, - die Besonderheiten des Jugendstrafrechts charakterisieren. Methodenkompetenz Der Schüler kann - Strategien bei der Lösung von Fallbeispielen entwickeln und anwenden. Selbst- und Sozialkompetenz Der Schüler kann - die Folgen', 'begründen, - die Funktionen des Strafrechts Abschreckung, Resozialisierung, Vergeltung, Sicherung erläutern, - die Voraussetzungen für die Strafbarkeit einer Handlung, wie Tatbestandsmäßigkeit, Rechtswidrigkeit und Schuld charakterisieren, - die Folgen einer strafbaren Handlung nennen, - die Besonderheiten des Jugendstrafrechts charakterisieren. Methodenkompetenz Der Schüler kann - Strategien bei der Lösung von Fallbeispielen entwickeln und anwenden. Selbst- und Sozialkompetenz Der Schüler kann - die Folgen']"
