Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,144,0.10140845070422536,-1_glck_unterschiedliche_menschen_leben,"['glck', 'unterschiedliche', 'menschen', 'leben', 'einflussfaktoren', 'sucht', 'kommunikation', 'verhalten', 'eigenen', 'kompetenzerwartungen', 'eigene', 'unterschiedlichen', 'auseinander', 'folgen', 'vielfltige', 'inhalte', 'sachverhalte', 'prfen', 'deren', 'gefhlen bedrfnissen']","['Schülerinnen und Schüler stellen Sachverhalte unter Verwendung relevanter Fachbegriffe dar MK , präsentieren adressatengerecht mithilfe selbsterstellter Medienprodukte fachbezogene Sachverhalte MK . Urteilskompetenz Die Schülerinnen und Schüler beschreiben unterschiedliche Gefühle, Motive, Bedürfnisse und Interessen von betroffenen Personen und Gruppen sowie erste Folgen aus Konfliktlagen für die agierenden Personen oder Konfliktparteien UK , ermitteln unterschiedliche Positionen sowie deren etwaige Interessengebundenheit UK , begründen', 'Schülerinnen und Schüler stellen Sachverhalte unter Verwendung relevanter Fachbegriffe dar MK , präsentieren adressatengerecht mithilfe selbsterstellter Medienprodukte fachbezogene Sachverhalte MK . Urteilskompetenz Die Schülerinnen und Schüler beschreiben unterschiedliche Gefühle, Motive, Bedürfnisse und Interessen von betroffenen Personen und Gruppen sowie erste Folgen aus Konfliktlagen für die agierenden Personen oder Konfliktparteien UK , ermitteln unterschiedliche Positionen sowie deren etwaige Interessengebundenheit UK , begründen', 'Schülerinnen und Schüler stellen Sachverhalte unter Verwendung relevanter Fachbegriffe dar MK , präsentieren adressatengerecht mithilfe selbsterstellter Medienprodukte fachbezogene Sachverhalte MK . Urteilskompetenz Die Schülerinnen und Schüler beschreiben unterschiedliche Gefühle, Motive, Bedürfnisse und Interessen von betroffenen Personen und Gruppen sowie erste Folgen aus Konfliktlagen für die agierenden Personen oder Konfliktparteien UK , ermitteln unterschiedliche Positionen sowie deren etwaige Interessengebundenheit UK , begründen']"
0,621,0.4373239436619718,0_bedrfnis_wnsche_eigene_beschreiben,"['bedrfnis', 'wnsche', 'eigene', 'beschreiben', 'entwickeln', 'eigenen', 'menschen', 'kompetenzen', 'sucht', 'leben', 'lernen', 'bedrfnisse wnsche', 'freiheit', 'knnen', 'diskutieren', 'handeln', 'gegenber', 'bedrfnisse sucht', 'reflektieren', 'bedeutung']","['und schaffen, Achtung und kritische Toleranz gegenüber Andersdenkenden entwickeln und praktizieren, vernunftgeleitete Auseinandersetzungen führen und Konflikte verantwortungsvoll lösen, Lösungsmodelle für Konfliktsituationen entwickeln. Die Lernenden können die eigene Person und deren Bedürfnisse achten, Verantwortung in persönlichen und gesellschaftlichen Entscheidungs- und Handlungssituationen erkennen und argumentativ darlegen, die Konsequenzen eigenen und fremden Handelns und Unterlassen beschreiben und bewerten, Entscheidungsspielräume für eigenes Handeln reflektieren und', 'und schaffen, Achtung und kritische Toleranz gegenüber Andersdenkenden entwickeln und praktizieren, vernunftgeleitete Auseinandersetzungen führen und Konflikte verantwortungsvoll lösen, Lösungsmodelle für Konfliktsituationen entwickeln. Die Lernenden können die eigene Person und deren Bedürfnisse achten, Verantwortung in persönlichen und gesellschaftlichen Entscheidungs- und Handlungssituationen erkennen und argumentativ darlegen, die Konsequenzen eigenen und fremden Handelns und Unterlassens beschreiben und bewerten, Entscheidungsspielräume für eigenes Handeln reflektieren und', 'und schaffen, Achtung und kritische Toleranz gegenüber Andersdenkenden entwickeln und praktizieren, vernunftgeleitete Auseinandersetzungen führen und Konflikte verantwortungsvoll lösen, Lösungsmodelle für Konfliktsituationen entwickeln. Die Lernenden können die eigene Person und deren Bedürfnisse achten, Verantwortung in persönlichen und gesellschaftlichen Entscheidungs- und Handlungssituationen erkennen und argumentativ darlegen, die Konsequenzen eigenen und fremden Handelns und Unterlassens beschreiben und bewerten, Entscheidungsspielräume für eigenes Handeln reflektieren und']"
1,250,0.176056338028169,1_themenfelder_wandel_beschreiben_interessen,"['themenfelder', 'wandel', 'beschreiben', 'interessen', 'handeln', 'bewerten', 'entwicklung', 'macht', 'gestaltet', 'deren', 'prinzip', 'grundlagen', 'knnen', 'interessen bedrfnisse', 'sachkompetenz', 'funktionen', 'soziale', 'auswirkungen', 'kompetenzen', 'spannungsfeld']","['die Lernenden im Untersuchungsprozess aktiv nutzen: System und Struktur: Wirtschaftsordnung / Ordnungspolitik, Anreize und Restriktionen durch Staatseingriffe, Koordination und Interdependenz durch Märkte und Kreisläufe Akteure und deren Dispositionen: Interessen und Bedürfnisse, Ziele und Zielkonflikte, Grundorientierungen Prozesse und Handeln: Konflikte, Macht, Knappheit, Prozesspolitik Wandel: Gewordenheit, Transformation, Alternativen, Instabilitäten Themenfelder verbindlich: Themenfelder und sowie in zwei der drei Kurshalbjahre Q- ein weiteres Themenfeld', 'die Lernenden im Untersuchungsprozess aktiv nutzen: System und Struktur: Wirtschaftsordnung / Ordnungspolitik, Anreize und Restriktionen durch Staatseingriffe, Koordination und Interdependenz durch Märkte und Kreisläufe Akteure und deren Dispositionen: Interessen und Bedürfnisse, Ziele und Zielkonflikte, Grundorientierungen Prozesse und Handeln: Konflikte, Macht, Knappheit, Prozesspolitik Wandel: Gewordenheit, Transformation, Alternativen, Instabilitäten Themenfelder verbindlich: Themenfelder und sowie in zwei der drei Kurshalbjahre Q- ein weiteres Themenfeld', 'die Lernenden im Untersuchungsprozess aktiv nutzen: System und Struktur: Wirtschaftsordnung / Ordnungspolitik, Anreize und Restriktionen durch Staatseingriffe, Koordination und Interdependenz durch Märkte und Kreisläufe Akteure und deren Dispositionen: Interessen und Bedürfnisse, Ziele und Zielkonflikte, Grundorientierungen Prozesse und Handeln: Konflikte, Macht, Knappheit, Prozesspolitik Wandel: Gewordenheit, Transformation, Alternativen, Instabilitäten Themenfelder verbindlich: Themenfelder und sowie in zwei der drei Kurshalbjahre Q- ein weiteres Themenfeld']"
2,133,0.09366197183098592,2_familie_bedrfnisse wnsche_wnsche_lebensformen,"['familie', 'bedrfnisse wnsche', 'wnsche', 'lebensformen', 'liebe', 'btv', 'identitt', 'befriedigung', 'rolle', 'verantwortung', 'erziehung', 'kommunikation', 'erlutern', 'aufgaben', 'funktion', 'freiheit', 'innerhalb', 'blick', 'bercksichtigen', 'leistet']","['BTV Personale und gesellschaftliche Vielfalt; Selbstfindung und Akzeptanz anderer Lebensformen Aufgaben der Familie erläutern Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse ETH Identität, Individualität und Rolle ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche; Finanzen und Vorsorge Aufgabenverteilungen in Familien bewerten Urteilskompetenz BO Geschlechtsspezifische Aspekte bei der Berufswahl, Familien- und Lebensplanung die besondere Stellung der Familie beschreiben Art. GG sowie Maßnahmen des', 'Lebensformen BTV Personale und gesellschaftliche Vielfalt; Selbstfindung und Akzeptanz anderer Lebensformen BTV Personale und gesellschaftliche Vielfalt; Selbstfindung und Akzeptanz anderer Lebensformen Aufgaben der Familie nennen Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie beschreiben Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie erläutern Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen', 'Lebensformen BTV Personale und gesellschaftliche Vielfalt; Selbstfindung und Akzeptanz anderer Lebensformen BTV Personale und gesellschaftliche Vielfalt; Selbstfindung und Akzeptanz anderer Lebensformen Aufgaben der Familie nennen Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie beschreiben Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse Aufgaben der Familie erläutern Erziehung, wirtschaftliche Funktion, Befriedigung emotionaler Bedürfnisse ETH Identität, Individualität und Rolle VB Bedürfnisse und Wünsche; Finanzen']"
3,112,0.07887323943661972,3_lernenden_fhigkeiten_gefhle bedrfnisse_reflektieren,"['lernenden', 'fhigkeiten', 'gefhle bedrfnisse', 'reflektieren', 'gefhle', 'soziale', 'erfassen', 'wahr', 'emotionen', 'nehmen', 'realitt', 'berzeugungen', 'her', 'wirklichkeit', 'verantwortlich', 'voraussetzungen', 'sozialkompetenz', 'grenzen', 'rechte', 'achten']","['Lernenden achten auf ihre Fähigkeiten, Gefühle und Bedürfnisse; sie steuern und reflektieren ihre Arbeitsprozesse von ihren kognitiven und psychischen Voraussetzungen her Eigenmotivation, Konzentrationsbereitschaft. Sozialkompetenz Soziale Wahrnehmungsfähigkeit: Die Lernenden nehmen unterschiedliche Bedürfnisse, Emotionen, Überzeugungen sowie Interpretationen sozialer Realität in Beziehungen Partner, Gruppen, größere Gemeinschaften, Gesellschaften wahr. Sie versetzen sich in die Lage anderer Empathie, Perspektivenübernahme, erfassen und reflektieren den Stellenwert ihres eigenen', 'Lernenden achten auf ihre Fähigkeiten, Gefühle und Bedürfnisse; sie steuern und reflektieren ihre Arbeitsprozesse von ihren kognitiven und psychischen Voraussetzungen her Eigenmotivation, Konzentrationsbereitschaft. Sozialkompetenz Soziale Wahrnehmungsfähigkeit: Die Lernenden nehmen unterschiedliche Bedürfnisse, Emotionen, Überzeugungen sowie Interpretationen sozialer Realität in Beziehungen Partner, Gruppen, größere Gemeinschaften, Gesellschaften wahr. Sie versetzen sich in die Lage anderer Empathie, Perspektivenübernahme, erfassen und reflektieren den Stellenwert ihres eigenen', 'Lernenden achten auf ihre Fähigkeiten, Gefühle und Bedürfnisse; sie steuern und reflektieren ihre Arbeitsprozesse von ihren kognitiven und psychischen Voraussetzungen her Eigenmotivation, Konzentrationsbereitschaft. Sozialkompetenz Soziale Wahrnehmungsfähigkeit: Die Lernenden nehmen unterschiedliche Bedürfnisse, Emotionen, Überzeugungen sowie Interpretationen sozialer Realität in Beziehungen Partner, Gruppen, größere Gemeinschaften, Gesellschaften wahr. Sie versetzen sich in die Lage anderer Empathie, Perspektivenübernahme, erfassen und reflektieren den Stellenwert ihres eigenen']"
4,44,0.030985915492957747,4_lernbereich_sport_freizeit_umwelt,"['lernbereich', 'sport', 'freizeit', 'umwelt', 'inhalte kompetenzen', 'kompetenzen', 'inhalte', 'strken schwchen', 'schwchen', 'strken', 'eigenes', 'verhalten', 'aktiv', 'ziele', 'bercksichtigen', 'zunehmend', 'leistungsfhigkeit', 'spiele', 'eigenen', 'deren']","['Sport. Lernbereich : Freizeit und Umwelt Lernbereich : Sportliche Handlungsfelder Laufen, Springen, Werfen / Leichtathletik helfen anderen bereitwillig, lassen sich helfen und gewinnen dabei Vertrauen. nehmen ihre eigenen Interessen und Bedürfnisse sowie die ihrer Mitschülerinnen und Mitschüler bewusst wahr und erkennen an, dass deren Berücksichtigung eine wesentliche Voraussetzung für freudvolle Gemeinschaftserlebnisse und individuelles Wohlbefinden beim Sport ist. Inhalte zu den Kompetenzen:', 'Sport. Lernbereich : Freizeit und Umwelt Lernbereich : Sportliche Handlungsfelder Laufen, Springen, Werfen / Leichtathletik helfen anderen bereitwillig, lassen sich helfen und gewinnen dabei Vertrauen. nehmen ihre eigenen Interessen und Bedürfnisse sowie die ihrer Mitschülerinnen und Mitschüler bewusst wahr und erkennen an, dass deren Berücksichtigung eine wesentliche Voraussetzung für freudvolle Gemeinschaftserlebnisse und individuelles Wohlbefinden beim Sport ist. Inhalte zu den Kompetenzen:', 'Sport. Lernbereich : Freizeit und Umwelt Lernbereich : Sportliche Handlungsfelder Laufen, Springen, Werfen / Leichtathletik helfen anderen bereitwillig, lassen sich helfen und gewinnen dabei Vertrauen. nehmen ihre eigenen Interessen und Bedürfnisse sowie die ihrer Mitschülerinnen und Mitschüler bewusst wahr und erkennen an, dass deren Berücksichtigung eine wesentliche Voraussetzung für freudvolle Gemeinschaftserlebnisse und individuelles Wohlbefinden beim Sport ist. Inhalte zu den Kompetenzen:']"
5,36,0.02535211267605634,5_beispiel_religionen_religionen weltanschauungen_weltanschauungen,"['beispiel', 'religionen', 'religionen weltanschauungen', 'weltanschauungen', 'wahrnehmung', 'fach', 'ausdruck', 'bedrfnisse wnsche', 'wnsche', 'untersuchen', 'grundlegendes', 'achtung', 'orientierung', 'prinzip', 'alten', 'gerechtigkeit', 'besondere', 'identifizieren', 'zeigt', 'exemplarisch']","['Motivation, Theodizee-Problem eine Position der Religionskritik darstellen und beurteilen zum Beispiel Feuerbach, Marx, Nietzsche, Freud Beispiele möglicher Instrumentalisierung von Religion identifizieren, analysieren und Stellung dazu nehmen zum Beispiel Fundamentalismus VB Bedürfnisse und Wünsche Argumentieren und reflektieren , , Freiheit und Selbstverständnis des Menschen Gerechtigkeit, Recht und Zusammenleben RAK Religionen und Weltanschauungen RALE Verantwortliche Lebensgestaltung RALE Andere Religionen und Weltanschauungen REV Gott', 'Motivation, Theodizee-Problem eine Position der Religionskritik darstellen und beurteilen zum Beispiel Feuerbach, Marx, Nietzsche, Freud Beispiele möglicher Instrumentalisierung von Religion identifizieren, analysieren und Stellung dazu nehmen zum Beispiel Fundamentalismus VB Bedürfnisse und Wünsche Argumentieren und reflektieren , , Freiheit und Selbstverständnis des Menschen Gerechtigkeit, Recht und Zusammenleben RAK Religionen und Weltanschauungen RALE Verantwortliche Lebensgestaltung RALE Andere Religionen und Weltanschauungen REV Gott', 'Motivation, Theodizee-Problem eine Position der Religionskritik darstellen und beurteilen zum Beispiel Feuerbach, Marx, Nietzsche, Freud Beispiele möglicher Instrumentalisierung von Religion identifizieren, analysieren und Stellung dazu nehmen zum Beispiel Fundamentalismus VB Bedürfnisse und Wünsche Argumentieren und reflektieren , , Freiheit und Selbstverständnis des Menschen Gerechtigkeit, Recht und Zusammenleben RAK Religionen und Weltanschauungen RALE Verantwortliche Lebensgestaltung RALE Andere Religionen und Weltanschauungen REV Gott']"
6,24,0.016901408450704224,6_sollen_position_bilden_darauf,"['sollen', 'position', 'bilden', 'darauf', 'abwgen', 'nehmen', 'spielt', 'wichtige', 'zusammenhang', 'wahrnehmen', 'mitmenschen', 'bewusst', 'verschiedenen', 'rolle', 'fhigkeiten', 'knnen', 'eigene', 'ideen', '', '']","['abwägen und versuchen, sich begründete, eigenständige Meinungen zu bilden. Einfühlen und Anteil nehmen Einfühlen und Anteil nehmen umfasst die verschiedenen Fähigkeiten der Schülerin und des Schülers, seinen Mitmenschen mit seinen Bedürfnissen bewusst wahrnehmen und darauf angemessen reagieren zu können. In diesem Zusammenhang spielt die Einübung in den Perspektivenwechsel eine wichtige Rolle. Die Schülerinnen und Schüler sollen nicht nur die eigene Position', 'abwägen und versuchen, sich begründete, eigenständige Meinungen zu bilden. Einfühlen und Anteil nehmen Einfühlen und Anteil nehmen umfasst die verschiedenen Fähigkeiten der Schülerin und des Schülers, seinen Mitmenschen mit seinen Bedürfnissen bewusst wahrnehmen und darauf angemessen reagieren zu können. In diesem Zusammenhang spielt die Einübung in den Perspektivenwechsel eine wichtige Rolle. Die Schülerinnen und Schüler sollen nicht nur die eigene Position', 'abwägen und versuchen, sich begründete, eigenständige Meinungen zu bilden. Einfühlen und Anteil nehmen Einfühlen und Anteil nehmen umfasst die verschiedenen Fähigkeiten der Schülerin und des Schülers, seinen Mitmenschen mit seinen Bedürfnissen bewusst wahrnehmen und darauf angemessen reagieren zu können. In diesem Zusammenhang spielt die Einübung in den Perspektivenwechsel eine wichtige Rolle. Die Schülerinnen und Schüler sollen nicht nur die eigene Position']"
7,24,0.016901408450704224,7_bewusstsein_ebenso_behinderung_wichtige,"['bewusstsein', 'ebenso', 'behinderung', 'wichtige', 'inklusion', 'spielt', 'mitmenschen', 'ansprchen', 'achtung', 'blick', 'bewusst', 'wahrzunehmen', 'gefrdert', 'rolle', 'entwicklung', 'umgang', 'ethikunterricht', 'dabei', 'gegenber', 'menschen']","['sich selbst und ihre Mitmenschen bewusst wahrzunehmen, wird nicht nur die Entwicklung ihres Selbstbewusstseins und Selbstwertgefühls, sondern ebenso das Bewusstsein für den Eigenwert des Anderen und die Achtung gegenüber dessen Bedürfnissen und berechtigten Ansprüchen gefördert. Mit Blick auf die Inklusion spielt dabei auch der respektvolle Umgang mit Menschen mit Behinderung eine wichtige Rolle. Der Ethikunterricht fördert aufmerksames Zuhören und ein offenes,', 'sich selbst und ihre Mitmenschen bewusst wahrzunehmen, wird nicht nur die Entwicklung ihres Selbstbewusstseins und Selbstwertgefühls, sondern ebenso das Bewusstsein für den Eigenwert des Anderen und die Achtung gegenüber dessen Bedürfnissen und berechtigten Ansprüchen gefördert. Mit Blick auf die Inklusion spielt dabei auch der respektvolle Umgang mit Menschen mit Behinderung eine wichtige Rolle. Der Ethikunterricht fördert aufmerksames Zuhören und ein offenes,', 'sich selbst und ihre Mitmenschen bewusst wahrzunehmen, wird nicht nur die Entwicklung ihres Selbstbewusstseins und Selbstwertgefühls, sondern ebenso das Bewusstsein für den Eigenwert des Anderen und die Achtung gegenüber dessen Bedürfnissen und berechtigten Ansprüchen gefördert. Mit Blick auf die Inklusion spielt dabei auch der respektvolle Umgang mit Menschen mit Behinderung eine wichtige Rolle. Der Ethikunterricht fördert aufmerksames Zuhören und ein offenes,']"
8,16,0.011267605633802818,8_bietet_bildung_bedeutung_deren,"['bietet', 'bildung', 'bedeutung', 'deren', 'zusammenarbeit', 'zunehmender', 'besonderer', 'unternehmen', 'entsprechenden', 'interessen', 'teil', 'frdern', 'vielfltige', 'begabungen', 'kinder', 'neue', 'jugendliche', 'geben', 'gestaltet', 'erziehung']","['werden, ist von zunehmender Bedeutung. Die Oberschule bietet den Bewegungsaktivitäten der Schüler entsprechenden Raum. Ganztägige Bildung und Erziehung bietet vielfältige Möglichkeiten, auf Kinder und Jugendliche und deren Interessen, Begabungen und Bedürfnisse individuell einzugehen und die Persönlichkeitsentwicklung zu fördern. Die Oberschule entwickelt eigenverantwortlich und gemeinsam mit außerschulischen Partnern ein Ganztagskonzept als Teil des Schulprogrammes. Die Inhalte der Ganztagsangebote orientieren sich an den', 'werden, ist von zunehmender Bedeutung. Die Oberschule bietet den Bewegungsaktivitäten der Schüler entsprechenden Raum. Ganztägige Bildung und Erziehung bietet vielfältige Möglichkeiten, auf Kinder und Jugendliche und deren Interessen, Begabungen und Bedürfnisse individuell einzugehen und die Persönlichkeitsentwicklung zu fördern. Die Oberschule entwickelt eigenverantwortlich und gemeinsam mit außerschulischen Partnern ein Ganztagskonzept als Teil des Schulprogrammes. Die Inhalte der Ganztagsangebote orientieren sich an den', 'werden, ist von zunehmender Bedeutung. Die Oberschule bietet den Bewegungsaktivitäten der Schüler entsprechenden Raum. Ganztägige Bildung und Erziehung bietet vielfältige Möglichkeiten, auf Kinder und Jugendliche und deren Interessen, Begabungen und Bedürfnisse individuell einzugehen und die Persönlichkeitsentwicklung zu fördern. Die Oberschule entwickelt eigenverantwortlich und gemeinsam mit außerschulischen Partnern ein Ganztagskonzept als Teil des Schulprogrammes. Die Inhalte der Ganztagsangebote orientieren sich an den']"
