topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,3,0.1952,324,40.2323
2,6,0.1696,258,58.3312
3,9,0.1336,218,36.1689
4,5,0.1108,172,24.4198
5,7,0.1004,159,36.5863
6,4,0.0742,87,57.3882
7,8,0.0621,68,87.3212
8,1,0.0584,78,80.0888
9,2,0.0516,49,57.835
10,10,0.044,53,57.8011
