topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,26,21,34,1,27,109
2,4,16,78,4,15,117
3,5,7,12,1,19,44
4,14,25,12,0,15,66
5,1,23,97,0,19,140
6,39,168,52,5,41,305
7,2,86,20,1,4,113
8,4,1,48,0,11,64
9,11,68,39,0,49,167
10,3,6,244,1,87,341
