topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,232,0,0,0,0,232
2,177,1,0,0,0,178
3,141,11,17,4,3,176
4,123,3,3,0,0,129
5,253,7,8,2,6,276
