topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,6,0.2278,367,74.8656
2,1,0.1835,238,95.394
3,2,0.1441,194,53.2556
4,4,0.1422,151,75.0373
5,7,0.1357,199,81.9564
6,5,0.1031,119,40.3425
7,3,0.0636,75,72.0228
