rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,verantwortung,603,464.7959686072086,0.013581720658904473
2,politisch,426,450.74698904007215,0.013171197915784999
3,handeln,699,393.60326321588053,0.011501411226630055
4,entwicklung,938,342.16257258416664,0.009998271918527573
5,sozial,513,336.7405125604148,0.009839834863104998
6,gesellschaftlich,433,332.3437492816014,0.009711357822232387
7,umwelt,483,313.19929512292157,0.009151941118749476
8,natur,1266,305.5015425768416,0.008927006455276562
9,freiheit,463,284.84428911185006,0.008323384511260093
10,nachhaltig,273,282.05943392852953,0.008242008751292336
11,leben,1009,274.3902119798959,0.008017907775353137
12,unterschiedlich,519,259.6659096806146,0.007587651546312767
13,gesellschaft,588,245.73522444806986,0.00718058546098826
14,wirtschaftlich,212,229.7522422205254,0.0067135495687424065
15,fähigkeit,289,215.45723746434197,0.006295837767157768
16,technik,431,203.52423817924546,0.0059471457090085915
17,entwickeln,377,202.7275479157776,0.005923865763955467
18,auswirkung,298,193.24168296984624,0.005646680984815075
19,beitrag,203,186.06704024862128,0.005437032020864038
20,folge,299,178.11013986349886,0.005204524844295154
