term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
frage,79,0.0,0.0031,0.0,0.0085,0.0,0.0001,0.0078,0.0,0.0,0.0073
französisch,79,0.0,0.0,0.0,0.0216,0.0,0.0001,0.0001,0.0,0.0032,0.0
leben,74,0.0032,0.0006,0.0,0.0052,0.0014,0.0001,0.0001,0.0015,0.0101,0.0
untersuchen,73,0.005,0.0014,0.0,0.0013,0.0,0.0001,0.0001,0.0,0.0,0.0088
modell,73,0.0,0.0272,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
problem,73,0.0077,0.0027,0.0,0.0003,0.0,0.0148,0.0001,0.0,0.0017,0.0
grenze,72,0.0006,0.0,0.0,0.0,0.0104,0.0001,0.0001,0.0014,0.0005,0.0002
handeln,72,0.0124,0.0001,0.0,0.0,0.0,0.0035,0.0001,0.0,0.0015,0.0
europa,72,0.0,0.0,0.0,0.0004,0.0088,0.0001,0.0001,0.0,0.0056,0.0
globalisierung,70,0.0,0.0,0.0,0.0,0.003,0.0001,0.0001,0.0,0.0212,0.0
nutzen,70,0.011,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0013,0.0,0.0018
grundlegend,66,0.0001,0.0,0.0,0.0,0.0031,0.0001,0.0001,0.0104,0.0,0.0051
maßnahme,64,0.0,0.0042,0.0,0.0,0.0032,0.0001,0.0031,0.0,0.0086,0.0019
grund,63,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0148
vorurteil,63,0.0,0.0,0.0,0.0,0.0,0.0001,0.0156,0.0,0.0,0.0086
nennen,63,0.0015,0.0,0.0128,0.0,0.0011,0.0001,0.0053,0.0,0.0,0.0039
führen,62,0.0038,0.0,0.0152,0.0,0.0,0.0001,0.0078,0.0,0.0001,0.0
kulturell,61,0.0023,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0038,0.0001,0.009
evolution,61,0.0,0.0011,0.0,0.0,0.0,0.0001,0.0001,0.0245,0.0,0.0
iii,60,0.0,0.0029,0.0,0.0,0.0,0.0333,0.0001,0.0,0.0,0.0
information,60,0.001,0.0061,0.0128,0.0022,0.0,0.0001,0.0001,0.0,0.0,0.0013
ökologisch,58,0.0,0.0,0.0,0.0,0.002,0.0001,0.0001,0.0,0.0181,0.0
frieden,58,0.0,0.0,0.0001,0.0,0.0091,0.0001,0.0001,0.0,0.0,0.0004
ergebnis,57,0.0,0.0071,0.0,0.0075,0.0001,0.0001,0.0054,0.0028,0.0,0.0
erklärung,55,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0095,0.0139,0.0,0.002
staatlich,54,0.0,0.0,0.0,0.0009,0.0084,0.0001,0.0001,0.0,0.0,0.0
ultimat,54,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0227,0.0,0.0
variabilität,54,0.0,0.0,0.0227,0.0,0.0,0.0001,0.0001,0.003,0.0,0.0
material,54,0.0,0.0104,0.0092,0.0,0.0014,0.0001,0.0001,0.0,0.0,0.0
motiv,54,0.0084,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0032,0.0002
zusammenleben,53,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0118
theorie,53,0.0,0.014,0.0,0.0,0.0025,0.0001,0.0001,0.0001,0.0,0.0
nachhaltig,53,0.0,0.0,0.0,0.0,0.0042,0.0001,0.0001,0.0,0.0109,0.0
geeignet,53,0.0011,0.0116,0.0,0.0,0.0,0.0076,0.0001,0.0001,0.0,0.0009
prinzip,53,0.0,0.0,0.0111,0.0002,0.0017,0.0001,0.0001,0.0005,0.0017,0.0033
aussage,51,0.0,0.0087,0.0,0.0,0.0,0.0012,0.0129,0.0,0.0,0.0021
menschlich,51,0.0,0.0109,0.0,0.0007,0.0,0.0001,0.006,0.0047,0.0,0.0
erfassen,51,0.0,0.0065,0.0,0.0024,0.0,0.0089,0.0001,0.0,0.0,0.0023
organismus,51,0.0,0.0017,0.0001,0.0,0.0,0.0001,0.0019,0.0185,0.0,0.0
fortpflanzung,50,0.0,0.0,0.0244,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
proximat,49,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0206,0.0,0.0
prozess,49,0.0,0.0001,0.0001,0.0091,0.0021,0.0017,0.0037,0.0,0.0,0.0
kontext,48,0.0037,0.0,0.0,0.0019,0.0002,0.0001,0.0097,0.0,0.0,0.0023
beurteilungskompetenz,47,0.0,0.0,0.0,0.0,0.0001,0.0032,0.0001,0.0,0.0,0.0106
datum,47,0.0,0.0146,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0012,0.0008
position,47,0.0022,0.0023,0.0,0.0,0.0,0.0167,0.0001,0.0,0.0,0.001
religiös,45,0.0019,0.0,0.0,0.0,0.0019,0.0001,0.009,0.0,0.0,0.0022
arbeit,44,0.0,0.0054,0.0,0.0024,0.0,0.0001,0.0001,0.0,0.0087,0.0
selektion,43,0.0,0.0,0.0211,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
fragestellung,43,0.0,0.0089,0.0,0.0059,0.0,0.0001,0.0001,0.0,0.0,0.0
raum,42,0.0,0.006,0.0,0.0083,0.0,0.0001,0.0001,0.0,0.0,0.0
kausal,41,0.001,0.0029,0.0002,0.0,0.0,0.0001,0.0033,0.0095,0.0,0.0001
dimension,40,0.0,0.0,0.0,0.0086,0.0,0.0001,0.0001,0.0,0.0054,0.0
einfluss,38,0.0,0.0,0.0,0.0023,0.0,0.0001,0.0001,0.0,0.0091,0.002
rekombination,36,0.0,0.0,0.0175,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
unternehmen,36,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0115,0.0019
endogen,36,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0154,0.0,0.0
bestimmt,35,0.0,0.013,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
umwelt,35,0.0009,0.0,0.0018,0.0008,0.0,0.0001,0.0001,0.0,0.0095,0.0
hypothese,34,0.0,0.0109,0.0,0.0,0.0008,0.0001,0.0001,0.0,0.0,0.0
mutation,34,0.0,0.0,0.0165,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
hintergrund,33,0.0003,0.0012,0.0,0.0,0.0014,0.0101,0.0024,0.0,0.0,0.0001
kalt,33,0.0,0.0,0.0,0.01,0.0,0.0001,0.0001,0.0,0.0,0.0
variation,33,0.0,0.0,0.0156,0.0,0.0,0.0001,0.0001,0.0005,0.0,0.0
niveau,33,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.014,0.0,0.0
individuum,32,0.0005,0.0,0.0,0.0,0.0,0.011,0.0001,0.0,0.0048,0.0
symptom,32,0.0,0.0,0.0156,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
exogen,32,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0137,0.0,0.0
antisemitismus,31,0.0,0.0,0.0,0.0,0.0016,0.0001,0.0166,0.0,0.0,0.0
basiskonzept,30,0.0,0.0,0.0105,0.0,0.0,0.0001,0.0001,0.0037,0.0,0.0
leistungskurs,30,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0126,0.0,0.0
interpretieren,29,0.0,0.0106,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
erhöht,29,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0125,0.0,0.0
experiment,29,0.0,0.0102,0.0,0.0,0.0,0.0001,0.001,0.0,0.0,0.0
sachverhalte,28,0.0012,0.008,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
ethisch,28,0.0,0.0,0.0,0.0,0.0,0.0001,0.0101,0.0,0.0,0.0031
behandlung,27,0.0,0.0007,0.0112,0.0,0.0004,0.0001,0.0001,0.0,0.0,0.0
nachhaltigkeit,27,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0011,0.0096,0.0
fitness,27,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0114,0.0,0.0
gen,25,0.0,0.0,0.0117,0.0,0.0,0.0001,0.0008,0.0,0.0001,0.0
abstammung,24,0.0,0.0,0.0003,0.0,0.0,0.0001,0.0001,0.01,0.0,0.0
markt,24,0.0,0.0,0.0,0.0,0.0011,0.012,0.0001,0.0001,0.0,0.0
aggression,23,0.0,0.0,0.0,0.0,0.0,0.0001,0.0166,0.0,0.0,0.0
reproduktiv,23,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0097,0.0,0.0
auswertung,23,0.0,0.0088,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
klimawandel,23,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0093,0.0
treibhauseffekt,23,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.009,0.0
adaptiv,22,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0093,0.0,0.0
undod,22,0.0,0.0084,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
kreuzzug,21,0.0,0.0,0.0099,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
abhängigkeit,20,0.0,0.0,0.0,0.0,0.0,0.0129,0.0001,0.0,0.0,0.0
innerhalb,20,0.0,0.0,0.0098,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
region,18,0.0,0.0,0.0,0.0,0.0,0.0114,0.0001,0.0003,0.0,0.0
angebot,16,0.0,0.0,0.0,0.0,0.0,0.0109,0.0001,0.0001,0.0,0.0
definition,16,0.0,0.0,0.0,0.0,0.0,0.0107,0.0001,0.0,0.0,0.0
rassistisch,12,0.0,0.0,0.0,0.0,0.0,0.0001,0.0088,0.0,0.0,0.0
verfolgung,12,0.0,0.0,0.0003,0.0,0.0,0.0001,0.0087,0.0,0.0,0.0
