rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,klassenstuf,139,129.65310083238708,0.018220004992180627
2,pflicht,135,123.37010613002099,0.017337062786340545
3,situation,326,112.80456851558408,0.015852299623375563
4,ethisch,588,100.50786179099549,0.014124257205022396
5,relevanz,206,99.55683293234806,0.013990610185082124
6,staat,159,97.68072831922696,0.01372696330585237
7,ethik,445,95.50720611661664,0.013421520666008595
8,folge,379,91.72478560533371,0.012889981349512076
9,bürger,81,81.99849210652405,0.011523156221798211
10,modell,115,75.19248252737367,0.010566715321327493
11,funktion,127,73.85464340058006,0.010378710287800172
12,haushalt,68,73.21340213933738,0.010288597371826507
13,rechtlich,167,71.83683588685916,0.010095150058717932
14,begriff,189,69.07790098616786,0.009707440028329364
15,zukunft,112,67.35774078655116,0.009465707842803896
16,gerechtigkeit,226,64.4561323640946,0.00905794806225798
17,quelle,65,64.37737573039054,0.00904688048076519
18,spannungsfeld,102,61.325599520714356,0.008618017789334454
19,relevant,202,60.855723583009414,0.008551986650273943
20,darstellung,135,58.5689674196867,0.008230631368802482
