rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,toleranz,66,0.08007813845270359,0.005120771231238356
2,medium,13,0.07482917619734729,0.004785114890688434
3,verantwortungsbereitschaft,8,0.07152380892785333,0.0045737459709139245
4,grenze,14,0.0705396897679055,0.004510814324652595
5,kultur,13,0.07048876579358869,0.004507557880038615
6,auseinandersetzung,9,0.0694624760373578,0.0044419295430147
7,lösungsvorschlag,5,0.06934144915793995,0.0044341902152243125
8,organisation,6,0.0685499683589843,0.004383577249142897
9,auseinander,19,0.06818187080555013,0.0043600384481875245
10,motiv,10,0.06805538751532528,0.004351950198306462
11,tabelle,19,0.06802959642873767,0.004350300931018633
12,übernahme,7,0.06800050576949906,0.00434844066536055
13,bedeutung,10,0.0679888522619671,0.0043476954564025784
14,ziel,5,0.06793203423886149,0.004344062103982593
15,struktur,10,0.06777982579050383,0.004334328802752549
16,lernbereich,6,0.06761333637161741,0.0043236822737121325
17,geschichte,13,0.0675707280744311,0.004320957593210568
18,hilfe,7,0.06736011967101117,0.004307489779471031
19,möglichkeit,16,0.0673169672281528,0.004304730302387565
20,rahmen,10,0.06697990394016416,0.004283176055228608
