rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,tragen,21,21.351304920293924,0.054301166744009276
2,toleranz,66,17.26085119180703,0.043898223654657176
3,fördern,21,16.389104760650657,0.041681176570489274
4,bereitschaft,14,15.382438228681599,0.039120997349025896
5,gesellschaft,25,14.630681098016293,0.03720911002149983
6,politik,8,13.494317725730792,0.03431908258801919
7,fähigkeit,45,13.064958797473283,0.033227126342563675
8,entwickeln,35,12.521772126691701,0.03184568056707859
9,erwerben,7,11.951856788551385,0.030396257783700545
10,überzeugung,18,11.426843661355168,0.02906103141373856
11,meinung,18,11.389233619198274,0.02896538062433554
12,kulturell,15,10.632815485196165,0.027041639317845152
13,gesellschaftlich,22,10.066902565052912,0.025602395582906962
14,konstruktiv,27,9.733708991096721,0.02475500944491824
15,verantwortung,24,8.348397994193622,0.02123185225541802
16,akzeptieren,5,8.158182999409334,0.0207480927761941
17,vorstellung,5,7.623166562477247,0.019387425741505197
18,problem,10,7.560903220857996,0.019229076071172278
19,unterschiedlich,38,7.396492411685759,0.018810942434998427
20,konfliktlösung,5,7.058669419955456,0.0179517826472296
