rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozial,101,12.2702927964478,0.08009223721605421
2,wert,31,11.701559807315865,0.07637992991957818
3,position,29,10.067193286788353,0.06571188203909388
4,gesellschaftlich,22,9.72069236580319,0.06345015655140553
5,stehen,9,7.150669115601253,0.04667476942571788
6,nehmen,30,6.111215994724541,0.039889916992829996
7,hinterfragen,6,6.106612871297403,0.03985987089209084
8,wissen,5,4.962378329893141,0.03239107566110142
9,verstehen,25,4.951070800703596,0.03231726769863465
10,tolerieren,5,4.415759464479642,0.02882311452425369
11,ermöglichen,13,4.409790236615592,0.028784151410494695
12,identität,10,4.4097613651517475,0.028783962956953336
13,struktur,10,4.402394647433044,0.028735877967229137
14,person,11,4.399130858927582,0.028714574146078416
15,rolle,24,4.378236414498002,0.028578189234364164
16,toleranz,66,3.6007362223411437,0.02350318973282152
17,zusammenleben,7,3.3219965921889405,0.021683764479487024
18,auseinandersetzung,9,3.3125394741811753,0.02162203475946947
19,ziel,5,2.854940965854729,0.01863513877527549
20,frage,20,2.386340004624579,0.01557642616188281
