rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,angst,8,3.2462417459919184,0.07902045905064087
2,moralisch,10,3.2157991434294253,0.07827942106967271
3,gefühl,8,3.0411082948188524,0.07402707262205717
4,emotion,16,2.319931301098425,0.05647208394294504
5,lieb,7,1.7374160592362402,0.042292418527460136
6,geschichte,13,1.557424742714989,0.03791104536749774
7,grenze,14,1.2090162621287293,0.029430038644244576
8,rolle,24,1.1907215078853663,0.028984705242838433
9,handeln,36,1.1904685690342418,0.028978548170848252
10,moral,10,1.1901609721741804,0.028971060606154526
11,ethik,7,1.1885726903095608,0.028932398432519733
12,bedeutung,10,1.186667764895891,0.02888602847845477
13,politisch,14,1.174336370740491,0.028585856001128576
14,aspekt,6,0.6323071244681602,0.015391706208619843
15,wichtig,7,0.6316444189004988,0.015375574539363644
16,wert,31,0.6314159008760867,0.015370011922465905
17,fähigkeit,45,0.6296579009150248,0.015327218447794578
18,interesse,7,0.629161407993442,0.015315132749424358
19,möglichkeit,16,0.08801846796028337,0.0021425575441949953
20,hilfe,7,0.08641892012941127,0.0021036211328741097
