rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,motiv,10,0.07745564804934062,0.004983536631126847
2,insbesondere,12,0.06992748271803609,0.0044991705630792805
3,entwickeln,35,0.06962257312961681,0.004479552521769997
4,folge,9,0.0692799547641146,0.004457508278154742
5,miteinander,6,0.0690138013521522,0.004440383829371238
6,anwenden,7,0.06868298975031685,0.004419099239063531
7,vorstellung,5,0.0681336174967262,0.0043837523428869
8,perspektivenübernahme,16,0.06767236780560142,0.004354075298156062
9,kritisch,21,0.06759841260905028,0.004349316982392698
10,fremd,5,0.0674110924529856,0.004337264706244908
11,kultur,13,0.06737501678870966,0.004334943579265287
12,perspektivübernahme,5,0.06736925690879597,0.004334572985599573
13,interesse,7,0.06724459237579121,0.0043265520047869694
14,fördern,21,0.06715781290525469,0.004320968568573602
15,rolle,24,0.06679495650032738,0.004297622198988748
16,alltag,9,0.0666489681196242,0.0042882292307381996
17,sinn,13,0.0666422738666879,0.004287798519026836
18,sachverhalt,5,0.06660836154241832,0.004285616582467008
19,begriff,6,0.06623487305184093,0.004261586138968413
20,interessenausgleich,5,0.06599911201056272,0.004246417151102555
