rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,ökonomisch,58,76.63222782098605,0.03349889031080255
2,international,48,71.22733203166923,0.031136202753152566
3,sozial,91,69.70662343718843,0.030471442614373765
4,erörtern,20,56.5810077540729,0.02473373182959054
5,bedeutung,48,56.35181834557483,0.024633544335712514
6,marktwirtschaft,58,54.51896416700226,0.023832333372263474
7,unternehmen,31,52.33384777648878,0.022877135065186436
8,europäisch,39,51.38232064787651,0.02246118600804045
9,handel,11,51.154009713554366,0.022361382528967907
10,markt,66,47.03846573309701,0.020562320172426714
11,global,45,43.174751722290644,0.018873342368692963
12,globalisierung,34,40.270834393239255,0.01760392856142673
13,wirtschaftlich,43,37.549735929408,0.016414431902426904
14,politisch,43,33.60955752900359,0.014692028576916453
15,ziel,23,30.224032476916495,0.01321208553481581
16,modell,22,29.67923005811434,0.012973931471082386
17,hinblick,23,28.894570152468393,0.012630926486653109
18,deutschland,30,27.59806976134227,0.012064176365650457
19,grenze,19,26.822279123897992,0.011725048479030718
20,prinzip,15,23.87874180388492,0.010438315251866621
