rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,norm,1229,136.60871269383827,0.032734701716501266
2,sozial,249,126.89994556983991,0.030408249841126885
3,gerechtigkeit,230,77.08089491322733,0.0184704185645934
4,europäisch,59,71.74842159342283,0.01719263093236374
5,art,58,59.14778747922908,0.014173218838997989
6,freundschaft,65,57.5278303838971,0.013785038529971374
7,entscheidungssituation,82,50.25117521757505,0.01204137861497582
8,verschieden,305,47.290902039279224,0.011332026644812324
9,bne,152,42.695658547570694,0.010230896840940324
10,konflikt,120,41.24061428985375,0.009882233576193665
11,wertvorstellung,163,40.72347216784791,0.009758314004922693
12,fachkonzept,25,40.065938314565145,0.009600753230567458
13,familie,41,39.88715362480562,0.009557912160072405
14,sicherheit,48,38.701651139822594,0.009273837524825215
15,idee,32,30.714380786097415,0.0073598972833691465
16,orientierung,74,30.7127596718653,0.007359508825782583
17,aufgabe,100,29.166538927116733,0.0069889975028287745
18,kind,45,28.743615305975347,0.006887654928743085
19,menschenwürde,67,28.226525732739272,0.006763747949409114
20,wirtschaftlich,55,28.139917300793076,0.006742994506016038
