topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,3,5,3,0,3,14
2,0,6,0,2,2,10
3,0,0,0,0,0,0
4,4,1,3,0,3,11
5,0,6,0,2,0,8
6,2,1,0,1,4,8
7,2,10,0,2,0,14
8,0,2,0,11,0,13
9,0,0,0,0,0,0
10,0,5,0,4,0,9
11,2,3,2,0,2,9
12,6,3,1,9,1,20
13,4,16,2,6,0,28
14,17,10,1,11,3,42
15,0,0,0,0,0,0
16,5,5,5,0,10,25
17,3,9,0,6,1,19
18,0,0,0,0,0,0
19,2,32,0,0,3,37
20,0,0,0,0,0,0
