rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,voraussetzung,29,15.765200853384588,0.03357082836608766
2,politisch,33,11.637131450218554,0.024780410108445675
3,hobbes,13,10.596771527308043,0.02256504065417787
4,verknüpfung,14,9.379874210050884,0.019973747884950505
5,möglichkeit,31,8.689280755898741,0.018503180238163566
6,menschenbilder,25,8.601925598404373,0.01831716389581507
7,wissenschaft,34,8.502525107315208,0.018105497907104067
8,grenze,22,8.456637035319655,0.018007782654165652
9,grundannahme,11,7.9350271833231405,0.016897053080956567
10,mensch,259,7.919436767708706,0.016863854444820206
11,prägen,9,7.411980762605543,0.015783264440982644
12,wissenschaftlich,19,7.365611999945539,0.015684525592852293
13,philosophie,156,7.210837780353132,0.015354945347744512
14,weltdeutung,11,6.634060812749356,0.01412674148500832
15,freiheit,73,6.037801760250604,0.012857051964442251
16,erkenntnistheorie,73,5.9227504934229245,0.012612058807178176
17,weltanschauung,28,5.801251709034521,0.012353336138477401
18,konstruktivismus,8,5.613662310556674,0.011953878398727425
19,arbeitsbereiche,11,5.490846877526944,0.011692352024195846
20,arbeitsbereichen,9,5.106337531149636,0.010873567830297175
