topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.2894,49,8.8026
2,4,0.1976,30,8.6555
3,5,0.186,32,13.7875
4,3,0.1668,25,13.8212
5,2,0.1601,24,7.4388
