rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozial,241,102.44680863881747,0.034740280119879334
2,welt,269,70.75155244642065,0.02399224322907477
3,handeln,137,66.0199530525343,0.022387731672856515
4,mensch,374,61.85888124614521,0.020976689180917763
5,unterschiedlich,190,51.5019074589234,0.017464582016790818
6,ethik,100,43.82264845897655,0.014860502765168584
7,leben,366,38.57367136807018,0.013080545566855006
8,gesellschaftlich,191,36.87710440883465,0.012505230316052338
9,gefahr,40,36.73929716544975,0.01245849911669777
10,ökonomisch,39,36.41882585210967,0.01234982551969905
11,menschlich,88,36.361549675129005,0.012330402850911784
12,wirtschaftlich,66,35.26184586836679,0.011957487200308089
13,chance,69,32.44332857929851,0.01100171237973594
14,internet,32,28.231956675280372,0.009573612846148863
15,staat,51,27.858469333207367,0.009446961220224724
16,entstehen,29,27.303333233819398,0.009258711494795133
17,gesellschaft,356,26.821891920801587,0.009095452079516638
18,alltag,85,26.590385732917937,0.009016947049214347
19,prägen,54,25.854272256427254,0.00876732689302712
20,ökologisch,31,24.959415047398362,0.00846387585807533
