rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,zusammenhang,97,51.85345207705156,0.055819134513657144
2,miteinander,31,30.793052768670893,0.033148064125537356
3,wahrnehmen,66,29.76796106393281,0.03204457478271436
4,grundlegend,50,25.07812666558716,0.02699606814251928
5,bereitschaft,16,18.577002891163186,0.01999774714519639
6,sozial,241,18.083205995591488,0.019466185325640283
7,beziehen,42,18.06237583379365,0.019443762101018572
8,übernehmen,18,17.922326271364174,0.019293001735976464
9,wissensbeständ,15,17.774204718227256,0.019133552045208807
10,global,80,16.395011829099875,0.01764888033455617
11,karte,12,16.27097400925558,0.0175153562686872
12,mensch,374,15.063804843752523,0.01621586442521598
13,begriff,102,14.254236812564955,0.015344381717301639
14,frage,135,14.220754353655366,0.015308338564862238
15,zusammenleben,121,14.083350987831064,0.015160426773990937
16,ernährung,18,13.849500106951139,0.014908691291528222
17,problem,48,13.244032610162439,0.014256918453016418
18,unterschiedlich,190,12.472060207496416,0.013425906636846202
19,ökologisch,31,12.070669243572263,0.012993817830597476
20,verantwortung,66,11.49777404442731,0.012377108375346895
