Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,843,0.2231339332980413,-1_handlungen_leben_lernbereich_verantwortung,"['handlungen', 'leben', 'lernbereich', 'verantwortung', 'welt', 'reflektieren', 'werte', 'normen', 'menschen', 'inhalte', 'denken', 'bedeutung', 'orientierung', 'umgang', 'kompetenzerwartungen', 'entwicklung', 'schule', 'entwickeln', 'eigenes', 'grundlage']","['Perspektiven Ich Ich und die anderen Die Welt Moralisches Handeln Werte und Normen Vorstellungen des guten Lebens Mensch sein In Gemeinschaft leben Kultur Natur Welt und Transzendenz Themen Performative Dimension: Handeln etwa in der projektförmigen Anwendung in der Lerngemeinschaft, der Schulgemeinschaft, im Umfeld der Schule, im Alltag Abhängig vom Alter und von der moralpsychologischen Reife werden die Perspektiven im Umfang gewichtet', 'sanitären Anlagen, Pausenhofgestaltung, Mitbestimmungsmöglichkeiten etc. Vereinbaren einer Klassenraum-Charta: Rechte und Pflichten für die Nutzung des Klassenraums Nutzung der Mitbestimmungsmöglichkeiten in der Schule, z. B. Schülervertretung, Einrichtung eines Jugendparlaments Sollen: Moralisches Handeln Werte und Normen Ethik / Was ist wichtig und sollte sein - Werte und Normen Oft ohne es zu merken, bewerten Jugendliche beständig die sie umgebende Welt: So müssen sie', 'Vorstellungen des guten Lebens und der normativen Ethiken moralisches Handeln - Werte und Normen. Dimensionen Deskriptive Dimension: Sein Normative Dimension: Sollen Perspektiven Ich Ich und die anderen Die Welt Moralisches Handeln Werte und Normen Vorstellungen des guten Lebens Mensch sein In Gemeinschaft leben Kultur Natur Welt und Transzendenz Themen Performative Dimension: Handeln etwa in der projektförmigen Anwendung in der Lerngemeinschaft, der']"
0,2697,0.7138697723663314,0_handlungen_eigene_analysieren_verantwortung,"['handlungen', 'eigene', 'analysieren', 'verantwortung', 'beurteilen', 'menschen', 'gesellschaft', 'reflektieren', 'entwicklung', 'dabei', 'bewerten', 'eigenen', 'bedeutung', 'ber', 'entwickeln', 'inhalte', 'ethik', 'erkennen', 'normen', 'welt']","['Bewertung , , , , BNT Ökologie ETH Mensch und Umwelt , GEO Analyse ausgewählter Räume in Deutschland und Europa RRK Welt und Verantwortung BNE Kriterien für nachhaltigkeitsfördernde und -hemmende Handlungen; Werte und Normen in Entscheidungssituationen MB Information und Wissen; Produktion und Präsentation VB Umgang mit eigenen Ressourcen Klasse Genetik Die Schülerinnen und Schüler können an einem einfachen Modell die Struktur', 'von Landschaften, Menschenrechte für Tiere Angewandte Ethik im Natur- und Tierschutz/ Umgang mit Lebensmitteln - Überproduktion und Mangel Zukunftsvisionen positiv/negativ die innere Stimme als einen Maßstab für eigenes Entscheiden und Handeln zu Grunde legen, Ich und mein Gewissen unterscheiden lernen, Autoritäten als eine Stimme des Gewissens erkennen, die Fürsorgepflicht für die eigene persönliche Umwelt erkennen, die Bedeutung von Erziehung analysieren, die', 'wissen; ökologisch nachhaltig handeln; mit friedlicher Gesinnung im Geiste der Völkerverständigung handeln, ethische Normen sowie kulturelle und religiöse Werte kennen, reflektieren und auf dieser Grundlage eine Orientierung für das eigene Handeln gewinnen; demokratische Normen und Werthaltungen im Sinne einer historischen Weltsicht reflektieren und Rückschlüsse auf das eigene Leben in der Gemeinschaft und zum Umgang mit der Natur ziehen; selbstbestimmt urteilen und']"
1,51,0.013499205929062997,1_motivation_motive_handelns_gerne,"['motivation', 'motive', 'handelns', 'gerne', 'guten', 'handlung', 'gerechten', 'allein', 'beim', 'insbesondere', 'perspektivwechsel', 'einsicht', 'einfhlen', 'schlielich', 'fhrt', 'strken', 'moralisch', 'situation', 'weshalb', 'bzgl']","['guten und gerechten Leben und von dem Menschen, der sie gerne wären. Einsicht allein führt aber häufig noch nicht zu dem entsprechenden Handeln. So ist auch die Motivation zu werteinsichtigem Handeln zu stärken, z. B. durch Perspektivwechsel und insbesondere das Einfühlen in die Situation anderer. Schließlich werden die Schülerinnen und Schüler auch in der Lage sein müssen, die Handlung adäquat durchzuführen,', 'guten und gerechten Leben und von dem Menschen, der sie gerne wären. Einsicht allein führt aber häufig noch nicht zu dem entsprechenden Handeln. So ist auch die Motivation zu werteinsichtigem Handeln zu stärken, z. B. durch Perspektivwechsel und insbesondere das Einfühlen in die Situation anderer. Schließlich werden die Schülerinnen und Schüler auch in der Lage sein müssen, die Handlung adäquat durchzuführen,', 'guten und gerechten Leben und von dem Menschen, der sie gerne wären. Einsicht allein führt aber häufig noch nicht zu dem entsprechenden Handeln. So ist auch die Motivation zu werteinsichtigem Handeln zu stärken, z. B. durch Perspektivwechsel und insbesondere das Einfühlen in die Situation anderer. Schließlich werden die Schülerinnen und Schüler auch in der Lage sein müssen, die Handlung adäquat durchzuführen,']"
2,46,0.012175754367390153,2_dimensionen_dimension_verantwortlichen handeln_potenziale,"['dimensionen', 'dimension', 'verantwortlichen handeln', 'potenziale', 'verantwortlichen', 'aspekten', 'entwicklung', 'berfachlichen', 'selbstbestimmte', 'folgenden', 'performative', 'lernenden', 'urteils', 'entwickeln', 'normative', 'persnlichkeit', 'eigenverantwortlich handeln', 'entfaltet', 'positiven', 'gelegenheiten']","['Normierung und empirischen Überprüfung. Insbesondere die Entwicklung personaler Kompetenzen ist durch schulische Erziehungs- und Bildungsprozesse nur in begrenztem Maße zu beeinflussen. Gleichwohl bietet die Schule den Lernenden Gelegenheiten zum verantwortlichen Handeln und zur Entwicklung eigener Potenziale. Zu berücksichtigen ist hierbei eine altersgemäß sinnvolle Gestaltung der Lernprozesse. Im Folgenden werden die genannten vier überfachlichen Kompetenzbereiche in ihren Dimensionen und Aspekten weiter entfaltet.', 'Normierung und empirischen Überprüfung. Insbesondere die Entwicklung personaler Kompetenzen ist durch schulische Erziehungs- und Bildungsprozesse nur in begrenztem Maße zu beeinflussen. Gleichwohl bietet die Schule den Lernenden Gelegenheiten zum verantwortlichen Handeln und zur Entwicklung eigener Potenziale. Zu berücksichtigen ist hierbei eine altersgemäß sinnvolle Gestaltung der Lernprozesse. Im Folgenden werden die genannten vier überfachlichen Kompetenzbereiche in ihren Dimensionen und Aspekten weiter entfaltet.', 'Normierung und empirischen Überprüfung. Insbesondere die Entwicklung personaler Kompetenzen ist durch schulische Erziehungs- und Bildungsprozesse nur in begrenztem Maße zu beeinflussen. Gleichwohl bietet die Schule den Lernenden Gelegenheiten zum verantwortlichen Handeln und zur Entwicklung eigener Potenziale. Zu berücksichtigen ist hierbei eine altersgemäß sinnvolle Gestaltung der Lernprozesse. Im Folgenden werden die genannten vier überfachlichen Kompetenzbereiche in ihren Dimensionen und Aspekten weiter entfaltet.']"
3,30,0.007940709370037057,3_aufgaben_bewltigung_fertigkeiten_kenntnisse,"['aufgaben', 'bewltigung', 'fertigkeiten', 'kenntnisse', 'beherrschung', 'verantwortungsvolle', 'gezielt', 'verknpfen', 'zielen', 'weisen', 'eigenem', 'folgende', 'voraus', 'verfahren', 'merkmale', 'setzt', 'problemstellungen', 'veranschaulichen', 'fhigkeiten', 'bereitschaft']","['Fertigkeiten vorgegeben. Kompetenzen weisen folgende Merkmale auf: - Sie zielen ab auf die erfolgreiche und verantwortungsvolle Bewältigung von Aufgaben und Problemstellungen. - Sie verknüpfen Kenntnisse, Fertigkeiten und Fähigkeiten zu eigenem Handeln. Die Bewältigung von Aufgaben setzt gesichertes Wissen und die Beherrschung fachbezogener Verfahren voraus sowie die Einstellung und Bereitschaft, diese gezielt einzusetzen. - Sie stellen eine Zielperspektive für längere Abschnitte des', 'Fertigkeiten vorgegeben. Kompetenzen weisen folgende Merkmale auf: - Sie zielen ab auf die erfolgreiche und verantwortungsvolle Bewältigung von Aufgaben und Problemstellungen. - Sie verknüpfen Kenntnisse, Fertigkeiten und Fähigkeiten zu eigenem Handeln. Die Bewältigung von Aufgaben setzt gesichertes Wissen und die Beherrschung fachbezogener Verfahren voraus sowie die Einstellung und Bereitschaft, diese gezielt einzusetzen. - Sie stellen eine Zielperspektive für längere Abschnitte des', 'Fertigkeiten vorgegeben. Kompetenzen weisen folgende Merkmale auf: - Sie zielen ab auf die erfolgreiche und verantwortungsvolle Bewältigung von Aufgaben und Problemstellungen. - Sie verknüpfen Kenntnisse, Fertigkeiten und Fähigkeiten zu eigenem Handeln. Die Bewältigung von Aufgaben setzt gesichertes Wissen und die Beherrschung fachbezogener Verfahren voraus sowie die Einstellung und Bereitschaft, diese gezielt einzusetzen. - Sie stellen eine Zielperspektive für längere Abschnitte des']"
4,21,0.00555849655902594,4_les_handlungen ablufe_les verbes_verbes,"['les', 'handlungen ablufe', 'les verbes', 'verbes', 'ablufe', 'uern', 'beschreiben handlungen', 'drcken', 'verwenden', 'schriftlichen', 'vergangenheit', 'formulieren', 'wnsche', 'gegenwart', 'korrekt', 'vorschlge', 'ort', 'sprachlich', 'handlung', 'richtig']","['que, o est-ce que, do est-ce que, quand est-ce que, comment est-ce que, pourquoi est-ce que, quelle heure est-ce que linterrogation avec préposition u. a. , avec, de qui/quoi beschreiben Handlungen und Abläufe in der Gegenwart und drücken Zukunftspläne aus: le présent le futur composé les verbes réguliers: les verbes en -er, les verbes fréquents en -cer et -ger les verbes', 'que, o est-ce que, do est-ce que, quand est-ce que, comment est-ce que, pourquoi est-ce que, quelle heure est-ce que linterrogation avec préposition u. a. , avec, de qui/quoi beschreiben Handlungen und Abläufe in der Gegenwart und drücken Zukunftspläne aus: le présent le futur composé les verbes réguliers: les verbes en -er, les verbes fréquents en -cer et -ger les verbes', 'que, o est-ce que, do est-ce que, quand est-ce que, comment est-ce que, pourquoi est-ce que, quelle heure est-ce que linterrogation avec préposition u. a. , avec, de qui/quoi beschreiben Handlungen und Abläufe in der Gegenwart und drücken Zukunftspläne aus: le présent le futur composé les verbes réguliers: les verbes en -er, les verbes fréquents en -cer et -ger les verbes']"
5,20,0.005293806246691371,5_handlungen entscheidungen_bewerten_personen_menschlichen lebens,"['handlungen entscheidungen', 'bewerten', 'personen', 'menschlichen lebens', 'beschreiben bewerten', 'motive', 'rekonstruieren', 'nachvollziehen', 'folgen eigenen', 'unterschiede', 'handelns beschreiben', 'einordnen', 'entscheidungen', 'fremden', 'wahrnehmen', 'deuten', 'kulturelle', 'erleben', 'menschlichen', 'lebens']","['hinterfragen, die Situation und das Erleben anderer im gesellschaftlichen Rahmen nachvollziehen und beschreiben, kulturelle Unterschiede und differierende Wertvorstellungen wahrnehmen, vergleichend beschreiben und einordnen, Grunderfahrungen menschlichen Lebens beschreiben und theoriegeleitet deuten, Handlungen, Entscheidungen und Motive anderer Personen rekonstruieren und bewerten, die Folgen eigenen und fremden Handelns für sich und andere beschreiben und bewerten. Die Lernenden können Fragen stellen und eigenständig Problemstellungen formulieren,', 'beschreiben und hinterfragen, die Situation und das Erleben anderer theoriegeleitet beschreiben und nachvollziehen, kulturelle Unterschiede und differierende Wertvorstellungen wahrnehmen, vergleichend beschreiben und einordnen, Grunderfahrungen menschlichen Lebens beschreiben und theoriegeleitet deuten, Handlungen, Entscheidungen und Motive anderer Personen theoriegeleitet rekonstruieren und bewerten, die Folgen eigenen und fremden Handelns für sich und andere beschreiben und bewerten. Die Lernenden können Fragen stellen und eigenständig Problemstellungen', 'beschreiben, die Situation und das Erleben anderer theoriegeleitet beschreiben und nachvollziehen, kulturelle Unterschiede und differierende Wertvorstellungen wahrnehmen, vergleichend beschreiben und einordnen, ausdrücken, Grunderfahrungen menschlichen Lebens beschreiben und theoriegeleitet deuten, ahrnehmen, Handlungen, Entscheidungen und Motive anderer Personen theoriegeleitet rekonstruieren und bewerten, mgang damit beschreiben, Fortführung die Folgen eigenen und fremden Handelns für sich und andere beschreiben und bewerten, er ist und nach']"
6,19,0.005029115934356803,6_verstehen_erkennen_anteil_einfhlen,"['verstehen', 'erkennen', 'anteil', 'einfhlen', 'prozessbezogene', 'ethisch', 'kommunizieren', 'prozessbezogene kompetenzen', 'nehmen', 'kognitiven', 'besonders', 'umfasst', 'prozessbezogenen kompetenzen', 'urteilen', 'gefrdert', 'prozessbezogenen', 'vier', 'bereiche', 'ethik', 'gegenstandsbereiche']","['einen besonders hohen Stellenwert. Die prozessbezogenen Kompetenzen, die in Ethik gefördert werden, gliedern sich in die vier Bereiche erkennen und verstehen, überlegen und urteilen, einfühlen und Anteil nehmen und ethisch handeln und kommunizieren, wobei Kompetenzen eines Bereichs solche eines anderen voraussetzen bzw. einschließen können. Prozessbezogene Kompetenzen Erkennen und verstehen Erkennen und verstehen umfasst die kognitiven Kompetenzen, die die Schülerinnen und Schüler', 'einen besonders hohen Stellenwert. Die prozessbezogenen Kompetenzen, die in Ethik gefördert werden, gliedern sich in die vier Bereiche erkennen und verstehen, überlegen und urteilen, einfühlen und Anteil nehmen und ethisch handeln und kommunizieren, wobei Kompetenzen eines Bereichs solche eines anderen voraussetzen bzw. einschließen können. Prozessbezogene Kompetenzen Erkennen und verstehen Erkennen und verstehen umfasst die kognitiven Kompetenzen, die die Schülerinnen und Schüler', 'einen besonders hohen Stellenwert. Die prozessbezogenen Kompetenzen, die in Ethik gefördert werden, gliedern sich in die vier Bereiche erkennen und verstehen, überlegen und urteilen, einfühlen und Anteil nehmen und ethisch handeln und kommunizieren, wobei Kompetenzen eines Bereichs solche eines anderen voraussetzen bzw. einschließen können. Prozessbezogene Kompetenzen Erkennen und verstehen Erkennen und verstehen umfasst die kognitiven Kompetenzen, die die Schülerinnen und Schüler']"
7,18,0.004764425622022234,7_gegenstandsbereiche_kommunizieren_ethisch_vorstellen,"['gegenstandsbereiche', 'kommunizieren', 'ethisch', 'vorstellen', 'kompetenzen befhigen', 'emotionalen', 'themas', 'wort', 'umfassen', 'ausdrcken', 'beinhaltet', 'tat', 'bewltigen', 'bezglich', 'eigene position', 'konkrete', 'person', 'fremde', 'position', 'befhigen']","['nur die eigene Position bezüglich eines Themas formulieren können, sondern sich auch die emotionalen Konsequenzen für eine fremde handelnde Person vorstellen und sie ausdrücken können. Ethisch handeln und kommunizieren Ethisch handeln und kommunizieren beinhaltet Kompetenzen, welche die Schülerinnen und Schüler befähigen, konkrete ethische Herausforderungen in Wort und Tat verantwortlich bewältigen zu können. Gegenstandsbereiche Die Gegenstandsbereiche umfassen die wesentlichen Themengebiete, die im', 'nur die eigene Position bezüglich eines Themas formulieren können, sondern sich auch die emotionalen Konsequenzen für eine fremde handelnde Person vorstellen und sie ausdrücken können. Ethisch handeln und kommunizieren Ethisch handeln und kommunizieren beinhaltet Kompetenzen, welche die Schülerinnen und Schüler befähigen, konkrete ethische Herausforderungen in Wort und Tat verantwortlich bewältigen zu können. Gegenstandsbereiche Die Gegenstandsbereiche umfassen die wesentlichen Themengebiete, die im', 'nur die eigene Position bezüglich eines Themas formulieren können, sondern sich auch die emotionalen Konsequenzen für eine fremde handelnde Person vorstellen und sie ausdrücken können. Ethisch handeln und kommunizieren Ethisch handeln und kommunizieren beinhaltet Kompetenzen, welche die Schülerinnen und Schüler befähigen, konkrete ethische Herausforderungen in Wort und Tat verantwortlich bewältigen zu können. Gegenstandsbereiche Die Gegenstandsbereiche umfassen die wesentlichen Themengebiete, die im']"
8,18,0.004764425622022234,8_glck_reaktionen_moral_wege glck,"['glck', 'reaktionen', 'moral', 'wege glck', 'selbstverwirklichung', 'wege', 'situationen', 'erfolg', 'dinge', 'ideen', 'handlungen', 'gute', 'persnliche', 'leben', 'verantwortungsrelationen', 'verantwortungsrelationen ethisch', 'selbstverwirklichung glck', 'analysieren', 'analysieren handlungen', 'situationen gesellschaft']","['z. B. psychische, soziale, ideologische differenziert und reflektieren sie Glück, betrachten die Realität multiperspektivisch individuell, sozial, gesellschaftlich, global, ideell Glück, erkennen Verantwortungsrelationen in ethisch relevanten Situationen Glück und Moral, analysieren Handlungen hinsichtlich ihrer Einflussfaktoren auf mehreren Ebenen Motive, Folgen, Situationen, Gesellschaft, Ideen Glück und Moral, analysieren eigenes und fremdes Denken und Handeln im Spannungsfeld von Autonomie und Heteronomie Glück, rekonstruieren und', 'Moral - passt das zusammen Kompetenzerwartungen Die Schülerinnen und Schüler betrachten die Realität multiperspektivisch individuell, sozial, gesellschaftlich, global, ideell Glück, erkennen Verantwortungsrelationen in ethisch relevanten Situationen Glück und Moral, analysieren Handlungen hinsichtlich ihrer Einflussfaktoren auf mehreren Ebenen Motive, Folgen, Situationen, Gesellschaft, Ideen Glück und Moral, analysieren eigenes und fremdes Denken und Handeln im Spannungsfeld von Autonomie und Heteronomie Glück, rekonstruieren und', 'Verantwortungsrelationen in ethisch relevanten Situationen Glück und Moral, analysieren Handlungen hinsichtlich ihrer Einflussfaktoren auf mehreren Ebenen Motive, Folgen, Situationen, Gesellschaft, Ideen Glück und Moral, analysieren eigenes und fremdes Denken und Handeln im Spannungsfeld von Autonomie und Heteronomie Glück, rekonstruieren und prüfen einen Argumentationsgang Das gute Leben in der Antike, analysieren und beurteilen die historische Bedingtheit ethischen Denkens Das gute Leben in']"
