topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,9,0.2015,233,79.0046
2,1,0.1097,128,46.7939
3,8,0.093,96,83.7155
4,12,0.0838,101,44.6966
5,2,0.0718,80,106.2946
6,13,0.0675,75,88.2198
7,4,0.0603,62,73.5522
8,10,0.0581,52,32.7978
9,5,0.0558,57,47.217
10,7,0.0508,56,57.6334
11,6,0.0423,47,47.1566
12,14,0.0411,40,106.6818
13,3,0.0325,30,41.4813
14,11,0.0167,17,101.2752
15,15,0.0151,11,80.1842
