rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,norm,1229,79.20725158046913,0.020654395972437244
2,religiös,154,75.71032758577182,0.01974252425070962
3,sozial,249,73.60482028132958,0.0191934838444202
4,freiheit,181,64.06825339215007,0.016706690971085396
5,religion,173,55.78430429078616,0.014546535662814662
6,kulturell,83,55.58828804412254,0.014495421691620899
7,gesellschaftlich,405,47.996646441725176,0.012515795222983184
8,demokratisch,183,47.38806807926279,0.012357099923907119
9,bedeutung,272,45.38188929939429,0.011833960816261042
10,gewissen,77,44.98307430741797,0.011729964242719354
11,setzen,88,43.31873246908365,0.011295963886987687
12,kultur,113,41.152352724816936,0.010731050142703884
13,philosophisch,83,40.462523556331824,0.010551167562322293
14,erschließen,94,40.30535061618969,0.010510182525257225
15,fachkonzept,25,39.9518706660439,0.010418007696400661
16,grundgesetz,76,39.15336248692794,0.01020978554767561
17,unterschiedlich,281,34.59158802610891,0.009020239209800399
18,globalisierung,35,34.302662776645235,0.008944897919832833
19,gesellschaft,272,34.12409190886371,0.008898333074585624
20,denken,77,33.33011364312771,0.00869129216397708
