rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,deutsch,84,85.99282645843131,0.0241682224516648
2,religionsunterricht,83,84.73362596600849,0.02381432505271337
3,geschichte,142,74.99744384144937,0.021077978021138432
4,verhalten,83,53.90267046966284,0.015149307032945725
5,englisch,49,50.07182383616729,0.014072650322966703
6,rahmen,45,49.1879950620333,0.013824250877313198
7,demokratisch,183,46.47257560049607,0.013061084177266008
8,katholisch,44,44.80049028843959,0.012591145794679211
9,deutschland,68,38.238129413659244,0.01074679895830141
10,russisch,37,38.155340171830716,0.010723531101021666
11,geographie,37,37.855069401602755,0.010639140215531815
12,gegenwart,41,37.26222943342334,0.010472522965939212
13,spanisch,36,37.2465840059066,0.010468125829711123
14,adaptiv,35,36.304066649773475,0.010203232000007879
15,gesellschaft,272,35.43579469906985,0.009959204788467275
16,latein,34,35.018647163766744,0.009841965771637857
17,sozialkund,34,34.98823134940043,0.009833417428736151
18,kultur,113,34.80013331614825,0.009780552610848616
19,griechisch,33,34.34430559321272,0.009652442554914275
20,fitness,31,32.08742156770993,0.009018146911633763
