rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,vorstellung,27,9.455314684077656,0.042645574921060865
2,vielfältig,8,7.823342782205279,0.03528501820394155
3,persönlich,23,6.923179160495661,0.031225079803850576
4,umfeld,8,6.680261703494575,0.030129467975127614
5,gegebenheit,10,5.6752689976091455,0.025596727059996716
6,unterschiedlich,42,5.673867552711074,0.025590406231405034
7,übernommen,5,5.673528742522873,0.025588878122003316
8,entwickeln,37,5.67306732226464,0.025586797013880527
9,unterschiedliche,5,5.67304457030264,0.02558669439746505
10,konkret,13,5.6729691540201435,0.025586354253235806
11,hintergrund,5,5.6729633189078745,0.025586327935579994
12,hinzu,5,5.672947253638886,0.025586255477639125
13,norm,15,5.672930055896213,0.02558617791198974
14,angebot,5,5.672926242264161,0.02558616071165989
15,vorgabe,7,5.6729259069580955,0.025586159199354863
16,bedürfnisse,7,5.6729164505435214,0.025586116548819194
17,hinterfragen,6,5.672915996992102,0.025586114503201283
18,beginnen,5,5.6727770753886775,0.025585487935832037
19,moralisch,43,5.672752634942854,0.025585377703978493
20,vermischen,5,5.672738486581588,0.02558531389171835
