rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wert,1230,569.2175518289692,0.04741884618759494
2,moralisch,357,273.66715611704075,0.02279792803439349
3,handeln,338,209.33757371367432,0.01743893205210867
4,ethisch,253,173.031598754077,0.014414451452787486
5,ethik,240,150.57207212925098,0.012543453562706934
6,gesellschaftlich,270,122.04397297691735,0.01016691134017296
7,mensch,162,116.50529708305744,0.009705510212519756
8,entscheidung,130,102.90100549873998,0.008572200447114325
9,frage,175,93.6200384550452,0.0077990465847588425
10,gerechtigkeit,106,87.12722562302471,0.007258160781049594
11,gesellschaft,171,86.96149387913432,0.007244354446289381
12,begründen,101,86.53439312803141,0.007208774684635719
13,argument,82,84.05978988952444,0.007002627087877592
14,perspektive,88,83.04112563713245,0.0069177669437274865
15,kriterium,93,81.2679129755499,0.006770048908351896
16,handlung,82,80.53237626981144,0.006708774793028722
17,leben,132,71.97835360091108,0.00599617925917972
18,aussage,68,71.4404142493331,0.005951366053246824
19,sachverhalt,74,68.96724371953633,0.005745337808735904
20,entwicklung,107,66.52733337171524,0.005542080314087158
