rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wert,1230,175.3939339796833,0.039662348921482043
2,regel,189,107.7774289857969,0.024372028708758472
3,verschieden,148,63.51549811081259,0.014362947399792002
4,gesetz,59,59.26511592202482,0.013401795907284398
5,gelten,52,50.60432617935106,0.011443305913272922
6,technisch,50,50.53071151686552,0.011426659211970372
7,lernen,86,49.75026140494251,0.011250173720411209
8,sozial,178,48.38087212576466,0.010940509673498501
9,bedeutung,169,47.02907865577593,0.010634824618947616
10,familie,52,44.915251639364804,0.010156818665251036
11,möglichkeit,85,42.657033332679816,0.009646161082127363
12,art,38,40.17392316067089,0.009084648036504545
13,moralisch,357,39.676134637065175,0.00897208164572705
14,bestimmt,60,36.20266528513086,0.008186615750307593
15,zusammenleben,102,35.971404508446824,0.008134320067050053
16,sicherheit,55,34.743807946796665,0.007856720026625508
17,aufgabe,100,34.445462171006994,0.007789254214153391
18,verstehen,32,33.5502673530291,0.007586821162919962
19,bereich,63,32.33038964264216,0.007310966609155806
20,grundgesetz,57,28.549989655463573,0.006456093581610785
