topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,4,0.3167,234,37.729
2,5,0.1898,136,59.0325
3,2,0.1453,82,28.2904
4,3,0.1071,64,18.9001
5,1,0.0861,51,36.1069
6,6,0.0817,50,50.4409
7,7,0.0732,44,48.6782
