topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.2199,38,11.4784
2,4,0.1955,30,12.6457
3,7,0.1781,32,8.2272
4,3,0.1185,18,15.0404
5,2,0.1121,17,11.6257
6,6,0.1083,15,16.1954
7,5,0.0676,10,12.8891
