topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,5,0.2643,1451,62.8005
2,3,0.2517,1205,120.8543
3,1,0.1856,824,98.211
4,4,0.1539,694,81.191
5,2,0.1445,678,96.2764
