rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozial,39,9.432926998650444,0.07027219893051039
2,wahlbereich,9,5.891783123843971,0.043891843517226616
3,international,13,5.04002477548522,0.03754652439145023
4,wirtschaft,7,5.0283609839878585,0.037459632986851864
5,empathie,34,4.711522038698103,0.035099287211302004
6,wissen,13,4.20374500816255,0.03131651559574267
7,konzept,17,4.068156581530431,0.03030642648020829
8,perspektive,25,3.8163466550867833,0.028430525474480498
9,voraussetzung,6,3.7931444612132714,0.02825767677293357
10,rolle,16,3.7483700477348,0.02792412214122634
11,gesellschaft,12,3.3903444873070816,0.025256949649784012
12,internationalisierung,7,3.376441289051873,0.02515337540250105
13,bezüglich,6,3.376174146784449,0.025151385280605495
14,institution,5,3.3726348674942095,0.025125018815733043
15,reflektiert,5,2.762461723305847,0.020579429882775738
16,finden,8,2.745938787634558,0.020456339454685394
17,natur,6,2.7011113179483215,0.020122389571707044
18,lage,8,2.62529016766141,0.01955754697758284
19,entwicklung,27,2.5051191410641263,0.01866231241381105
20,urteil,12,2.421859957722249,0.018042058923518026
