rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,position,36,15.336154042602512,0.08355594070255049
2,politisch,56,13.94008539036029,0.07594974235585955
3,sozial,39,10.151462988089868,0.055308197682463596
4,vertreten,19,9.297154050628704,0.05065366782303017
5,situation,12,6.836449550204578,0.03724701588455979
6,urteil,12,6.659688931787154,0.03628397132267001
7,interesse,13,6.346524704072227,0.03457775921966037
8,kontroverse,5,5.718030728915873,0.03115353661637965
9,vollziehen,5,5.024368905471645,0.027374260141565805
10,begründen,11,4.732851592223355,0.025785986884015278
11,methode,12,3.3790456082435845,0.018410048157399845
12,möglichkeit,24,3.12380678545063,0.017019430934657225
13,vornehmen,11,3.062512411722658,0.0166854809076565
14,handeln,26,2.7251833976426942,0.014847611842216923
15,auseinandersetzung,25,2.4259443797162183,0.013217268434847818
16,untersuchen,6,2.4092849795029787,0.013126503054395153
17,grenze,6,2.4058127964718925,0.013107585565783085
18,ziel,14,2.3747722802078757,0.01293846757641444
19,führen,11,2.1235971278792403,0.011569990442210847
20,sozialwissenschaftlich,6,1.7319484702327523,0.009436171759662576
