term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
fachbezogen,11,0.0003,0.027,0.0006,0.0002,0.0015,0.0006,0.0003,0.0329,0.0012,0.0002
historisch,11,0.0056,0.0009,0.0006,0.0044,0.0015,0.0006,0.0231,0.0005,0.0012,0.0002
leben,11,0.0194,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0013,0.0089
nutzen,11,0.0003,0.0009,0.0006,0.0002,0.0014,0.0006,0.0144,0.0357,0.0012,0.0003
sach,11,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0006,0.0013,0.0273
struktur,11,0.0003,0.0022,0.0006,0.0226,0.0015,0.0007,0.0066,0.0005,0.0012,0.0002
synaptisch,11,0.0005,0.0008,0.0006,0.0002,0.0015,0.0005,0.0003,0.0005,0.0693,0.001
arbeiten,10,0.0003,0.0009,0.0006,0.0002,0.0015,0.0005,0.034,0.0005,0.0012,0.0002
bezogen,10,0.0083,0.0008,0.0006,0.0002,0.0014,0.0006,0.0003,0.0342,0.0012,0.0003
gebrauch,10,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0005,0.0006,0.0013,0.0174
gestalten,10,0.0003,0.0008,0.0535,0.0002,0.0015,0.0006,0.0003,0.0005,0.0012,0.0002
handlung,10,0.0003,0.0008,0.0006,0.0002,0.0015,0.0005,0.0076,0.0006,0.0013,0.0162
kriterium,10,0.0003,0.0008,0.0832,0.0002,0.0015,0.0022,0.0003,0.0005,0.0012,0.0002
region,10,0.0004,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0012,0.0303
setzen,10,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0127,0.0329,0.0078,0.0002
situation,10,0.0005,0.0009,0.0255,0.0006,0.0015,0.0006,0.0143,0.0005,0.0014,0.0002
synapsen,10,0.0003,0.0009,0.0006,0.001,0.0015,0.0006,0.0091,0.0005,0.0273,0.0002
verwendung,10,0.0003,0.0008,0.0006,0.0255,0.0014,0.0009,0.0003,0.0005,0.0012,0.0002
zusammenfassen,10,0.0003,0.027,0.0006,0.0002,0.0015,0.0319,0.0003,0.0005,0.0012,0.0002
analyse,9,0.0004,0.0008,0.0013,0.0023,0.0014,0.0006,0.0171,0.0005,0.0012,0.0003
annehmen,9,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0006,0.0013,0.0162
begriff,9,0.0115,0.0008,0.0297,0.0002,0.0015,0.0007,0.0003,0.0006,0.0012,0.0003
bewertung,9,0.0038,0.0008,0.0006,0.0002,0.0376,0.0006,0.0043,0.0005,0.0014,0.0002
einordnen,9,0.0003,0.027,0.0006,0.0008,0.0015,0.0367,0.0003,0.0005,0.0012,0.0002
entsprechend,9,0.0003,0.0008,0.0239,0.004,0.0015,0.0006,0.0003,0.0005,0.0012,0.0059
erschließen,9,0.0004,0.0008,0.0006,0.0244,0.0015,0.0007,0.0006,0.0005,0.0012,0.0003
geeignet,9,0.0003,0.0008,0.0006,0.0002,0.0227,0.0006,0.0008,0.0357,0.0012,0.0002
herausforderung,9,0.0078,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0329,0.0012,0.0127
kulturell,9,0.0139,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0012,0.0146
prinzip,9,0.0197,0.0008,0.0006,0.0002,0.0023,0.0006,0.0133,0.0005,0.0012,0.0003
römer,9,0.0201,0.0008,0.0006,0.0002,0.0014,0.0006,0.0003,0.0005,0.0012,0.0143
sozial,9,0.0188,0.0008,0.0006,0.0043,0.0015,0.0006,0.002,0.0005,0.0012,0.0127
unterschiedlich,9,0.0095,0.0008,0.0143,0.0135,0.0092,0.0006,0.0003,0.0005,0.0012,0.0058
vertiefung,9,0.0038,0.0008,0.0006,0.0002,0.0014,0.0006,0.0161,0.0005,0.0012,0.0058
verändert,9,0.0073,0.0008,0.0006,0.0002,0.0324,0.0006,0.0003,0.0005,0.0079,0.0002
werturteile,9,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0006,0.0012,0.0162
anordnung,8,0.0038,0.027,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0012,0.0002
biomoleküle,8,0.0003,0.0008,0.0006,0.0002,0.0324,0.0006,0.0071,0.0005,0.0014,0.0002
ebene,8,0.0003,0.0008,0.0006,0.0002,0.0014,0.0006,0.0003,0.0005,0.0013,0.0191
einfach,8,0.0004,0.0052,0.0006,0.0002,0.0015,0.0065,0.0003,0.0005,0.0338,0.0002
gerecht,8,0.0258,0.0008,0.0006,0.0002,0.0014,0.0006,0.0003,0.0005,0.0012,0.0003
gesellschaft,8,0.0238,0.0008,0.0006,0.0044,0.0015,0.0007,0.0003,0.0005,0.0012,0.0002
lösung,8,0.0003,0.0008,0.0006,0.0002,0.0112,0.0008,0.0116,0.0005,0.0012,0.0002
molekular,8,0.0003,0.0008,0.0006,0.0002,0.0324,0.0006,0.0071,0.0005,0.0014,0.0002
persönlich,8,0.0003,0.0008,0.0175,0.0043,0.0015,0.0006,0.0003,0.0329,0.0012,0.0002
regel,8,0.0126,0.0008,0.0006,0.0011,0.0015,0.0006,0.0003,0.0005,0.0013,0.0002
strukturiert,8,0.0072,0.0008,0.0006,0.0002,0.0014,0.0321,0.0003,0.0005,0.0012,0.0002
übung,8,0.0038,0.0009,0.0006,0.0002,0.0014,0.0006,0.0161,0.0005,0.0012,0.0002
auseinander,7,0.0003,0.0008,0.0143,0.0002,0.0014,0.0006,0.0076,0.0329,0.0012,0.0002
biologie,7,0.0073,0.0008,0.0006,0.0004,0.0015,0.0006,0.0003,0.0005,0.0197,0.0002
entwicklung,7,0.0003,0.0009,0.0006,0.0048,0.0022,0.0006,0.015,0.0007,0.0013,0.0002
erworben,7,0.0003,0.027,0.0006,0.0002,0.0015,0.0035,0.0003,0.0005,0.0012,0.0002
fall,7,0.0126,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0012,0.0002
gelingen,7,0.0038,0.0008,0.0269,0.0002,0.0015,0.0006,0.0003,0.0007,0.0013,0.0002
gesellschaftlich,7,0.0007,0.0008,0.0006,0.0043,0.0015,0.0006,0.0003,0.0351,0.0012,0.0002
gewichtung,7,0.0003,0.027,0.0006,0.0002,0.0015,0.0006,0.002,0.0005,0.0012,0.0002
grundsätzlich,7,0.0038,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0329,0.0012,0.0002
herstellung,7,0.0056,0.0008,0.0006,0.0002,0.0324,0.0006,0.0003,0.0005,0.0014,0.0002
leistung,7,0.0078,0.0008,0.0007,0.0004,0.0014,0.0567,0.0003,0.0005,0.0012,0.0002
nutzung,7,0.001,0.0008,0.0006,0.0002,0.0514,0.0006,0.0006,0.0005,0.0014,0.0003
privat,7,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0127,0.0005,0.0012,0.0169
problem,7,0.0004,0.0008,0.0006,0.0003,0.0015,0.0016,0.017,0.0005,0.0012,0.0002
prozeß,7,0.0003,0.0008,0.0279,0.0207,0.0015,0.0008,0.0003,0.0005,0.0012,0.0002
staat,7,0.0096,0.0008,0.0006,0.0002,0.0391,0.0006,0.0083,0.0005,0.0013,0.0071
standard,7,0.0125,0.0008,0.0007,0.0002,0.0015,0.0006,0.0003,0.0006,0.0012,0.0002
wesentlich,7,0.0112,0.0008,0.0008,0.0002,0.0015,0.0319,0.0003,0.0006,0.0012,0.0002
wichtig,7,0.0004,0.0008,0.0439,0.0002,0.0015,0.0006,0.0003,0.0005,0.0012,0.0003
wiedergeben,7,0.0003,0.0008,0.0006,0.0227,0.0015,0.0006,0.0003,0.0005,0.0012,0.0002
zielen,7,0.0003,0.0009,0.0007,0.0002,0.0015,0.0006,0.0025,0.0349,0.0012,0.0003
beziehungsweise,6,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0005,0.0354,0.0012,0.0002
chance,6,0.0003,0.0008,0.0006,0.0002,0.0324,0.0006,0.0003,0.0005,0.0145,0.0002
charakterisier,6,0.0003,0.0008,0.0007,0.0004,0.0015,0.0567,0.0003,0.0005,0.0013,0.0002
diagramm,6,0.0046,0.0008,0.0006,0.0002,0.0015,0.0305,0.0003,0.0005,0.0013,0.0002
dimension,6,0.0125,0.0008,0.0006,0.0002,0.0014,0.0005,0.0003,0.0005,0.0012,0.0075
einzeln,6,0.0003,0.0008,0.0511,0.0002,0.0015,0.0006,0.0003,0.0006,0.0012,0.0003
erarbeitet,6,0.0003,0.027,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0012,0.0002
erweitern,6,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0161,0.0005,0.0012,0.0002
gefestigt,6,0.0003,0.027,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0012,0.0002
herausarbeit,6,0.0003,0.0008,0.0007,0.0004,0.0015,0.0567,0.0003,0.0005,0.0012,0.0002
kompetenzbereiche,6,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0357,0.0012,0.0002
lernaufgabe,6,0.0003,0.0008,0.026,0.0002,0.0014,0.0006,0.0026,0.0005,0.0012,0.0002
lernkontext,6,0.0003,0.027,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0013,0.0002
nervenzelle,6,0.0004,0.0008,0.0006,0.0002,0.0015,0.0006,0.0039,0.0005,0.0264,0.0003
neuromuskulär,6,0.0003,0.0009,0.0006,0.0002,0.0015,0.0006,0.0071,0.0005,0.0144,0.0002
sinnvoll,6,0.0004,0.0009,0.0301,0.0002,0.0015,0.0006,0.0004,0.0005,0.0012,0.0003
stärken,6,0.0003,0.0009,0.0006,0.0002,0.0015,0.0005,0.0161,0.0005,0.0012,0.0002
unterrichtsinhalte,6,0.0003,0.027,0.0006,0.0002,0.0014,0.0006,0.0003,0.0005,0.0012,0.0002
vergleichend,6,0.0003,0.0008,0.0279,0.0002,0.0015,0.0006,0.0071,0.0005,0.0013,0.0002
verlangen,6,0.0003,0.0008,0.0007,0.0004,0.0015,0.0567,0.0003,0.0005,0.0012,0.0002
welt,6,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0144,0.014
wesentliche,6,0.0003,0.0008,0.0006,0.0217,0.0014,0.0007,0.0003,0.0005,0.0012,0.0002
wirtschaftlich,6,0.0004,0.0008,0.031,0.0043,0.0015,0.0006,0.0003,0.0005,0.0012,0.0071
übertragen,6,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0402,0.0003
aufführ,5,0.0003,0.0008,0.0006,0.0207,0.0015,0.0008,0.0003,0.0005,0.0012,0.0002
ausgewählt,5,0.0003,0.0008,0.0006,0.0002,0.0323,0.0006,0.0003,0.0005,0.0078,0.0003
basis,5,0.0008,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0005,0.0143,0.0081
begrifflich,5,0.0003,0.0008,0.0006,0.0207,0.0015,0.0008,0.0003,0.0005,0.0012,0.0002
bild,5,0.0003,0.0008,0.0006,0.0043,0.0015,0.0006,0.0003,0.0005,0.0144,0.0071
darlegen,5,0.0003,0.0008,0.0006,0.0207,0.0014,0.0008,0.0003,0.0005,0.0012,0.0002
demokratisch,5,0.0003,0.0008,0.0448,0.0043,0.0015,0.0006,0.0003,0.0005,0.0013,0.0002
erkenntnis,5,0.0021,0.0008,0.0006,0.0031,0.0093,0.0006,0.0003,0.0005,0.0012,0.0003
gymnasial,5,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0329,0.0012,0.0002
gymnasium,5,0.0003,0.0008,0.0006,0.0002,0.0014,0.0006,0.0003,0.0329,0.0013,0.0002
konkretisieren,5,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0329,0.0012,0.0002
landwirtschaft,5,0.0003,0.0008,0.0006,0.0002,0.0657,0.0006,0.0003,0.0005,0.0014,0.0002
lerninhalt,5,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0329,0.0012,0.0002
logisch,5,0.0003,0.0008,0.0006,0.0207,0.0015,0.0008,0.0003,0.0005,0.0012,0.0002
präzise,5,0.0003,0.0008,0.0006,0.0207,0.0015,0.0008,0.0003,0.0005,0.0012,0.0002
reflexionsfähigkeit,5,0.0003,0.0008,0.0006,0.0002,0.0014,0.0006,0.0003,0.0329,0.0012,0.0002
repräsentativ,5,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0003,0.0329,0.0012,0.0002
rückmeldung,5,0.0003,0.0008,0.0006,0.0002,0.0015,0.0006,0.0144,0.0005,0.0012,0.0003
schaffen,5,0.0003,0.0008,0.0239,0.0002,0.0015,0.0006,0.002,0.0005,0.0012,0.0002
selektion,5,0.0003,0.0008,0.0006,0.0002,0.0398,0.0007,0.0003,0.0005,0.0014,0.0002
veränderung,5,0.0003,0.0008,0.0006,0.0002,0.0169,0.0006,0.0003,0.0005,0.021,0.0003
