rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,klischee,126,29.752200735293755,0.048301167936847446
2,herkunft,26,18.132069979456066,0.02943648320043275
3,folge,55,17.121086585900102,0.02779520364911594
4,unterschiedlich,46,13.618692321649574,0.022109246665841853
5,religionszugehörigkeit,16,10.784500990169517,0.017508082782708222
6,beziehen,30,10.783387309382908,0.017506274779220322
7,lebensalter,16,10.783111526789119,0.01750582706036096
8,aussehen,16,10.777179131802098,0.017496196122162973
9,geschlechterrolle,20,10.774001566664678,0.017491037508563314
10,ethnisch,18,10.77262218030238,0.01748879814573675
11,gefühl,22,10.6629234796679,0.01731070794632792
12,nennen,15,10.64772694498284,0.017286037153722972
13,gängig,15,10.624138769793287,0.017247742964284985
14,mobbing,39,10.518534521523922,0.01707629989774059
15,medium,46,9.712864795679932,0.015768336528043995
16,temperament,13,9.377857955345783,0.015224470149925038
17,unkenntnis,16,8.945608004805926,0.014522734582950567
18,möglichkeit,52,8.907180471537496,0.014460349458760562
19,sozial,68,8.838702382135418,0.014349178801986906
20,form,102,8.699444563106939,0.014123100893893388
