rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,mensch,80,35.37125979932378,0.05692445817514193
2,kultur,36,30.703056419549235,0.04941172185891628
3,gruppe,18,23.38897305221662,0.037640859438539995
4,religion,29,20.39663074632306,0.03282515693306117
5,möglichkeit,52,13.372719033104351,0.02152127997720981
6,abbau,24,12.78890100575536,0.020581717036328724
7,persönlich,11,11.826743201505126,0.019033275957422737
8,identität,11,11.20637604101093,0.018034892957180873
9,information,13,11.168954499912909,0.01797466889495721
10,einzeln,9,11.057548986085896,0.01779537930933586
11,weg,12,10.326774675318644,0.016619313431989476
12,gruppendynamisch,6,9.916409337623397,0.015958895210114107
13,mobbing,39,9.468378489032707,0.015237860295144479
14,bürgerrecht,13,9.430759820555352,0.015177318987526573
15,prozeß,8,9.10282719334777,0.014649563198571063
16,kulturell,16,8.675930937405228,0.013962541073704862
17,grundlegend,20,8.602131540298581,0.013843772595630232
18,stereotyp,75,8.476572394839438,0.013641704974495286
19,leben,34,8.409640813315947,0.013533989161299881
20,sprache,5,8.353513456280375,0.013443661041629295
