term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
argumentieren,140,0.007,0.0,0.0098,0.0,0.0001,0.0,0.0,0.0015,0.0148,0.017,0.0,0.0011,0.0121,0.0,0.0001
bedeutung,138,0.0001,0.0,0.0,0.0138,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0068,0.0142,0.0146,0.0,0.002
position,137,0.0001,0.0001,0.0205,0.0,0.0001,0.003,0.0006,0.0122,0.0116,0.0,0.0017,0.0,0.0079,0.0,0.0001
konflikt,134,0.0001,0.0049,0.0,0.002,0.0001,0.0041,0.0,0.0001,0.0217,0.0056,0.0,0.0034,0.0071,0.0,0.0191
begründen,129,0.0001,0.011,0.0098,0.0,0.0001,0.0041,0.0,0.0001,0.0135,0.0,0.0038,0.0043,0.0,0.0,0.0001
problem,127,0.0001,0.004,0.0021,0.0008,0.0001,0.0169,0.0065,0.0001,0.0,0.0,0.0078,0.0054,0.0033,0.0,0.0001
entwickeln,119,0.0001,0.0113,0.0052,0.0173,0.0001,0.0,0.0,0.0001,0.0143,0.0,0.0,0.0,0.0,0.0035,0.0001
unterschiedlich,116,0.0001,0.0032,0.0078,0.0177,0.0001,0.0,0.0,0.0065,0.0,0.0019,0.0,0.0013,0.0052,0.0075,0.0001
zusammenleben,115,0.0001,0.0,0.0,0.0,0.0001,0.0031,0.0,0.0001,0.0,0.0057,0.0001,0.017,0.0105,0.001,0.0001
philosophisch,115,0.0001,0.0041,0.0,0.0,0.0001,0.0096,0.0,0.0001,0.0042,0.0017,0.016,0.0,0.0013,0.0079,0.0001
religion,114,0.0001,0.0,0.0,0.0012,0.0001,0.0,0.0,0.0001,0.0,0.0427,0.0073,0.0,0.0,0.0,0.0001
argumentation,109,0.0001,0.0018,0.003,0.0,0.0001,0.0015,0.0,0.0001,0.0586,0.0,0.0,0.0,0.0,0.0,0.0001
situation,109,0.0075,0.0,0.0104,0.0,0.0001,0.0,0.0295,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
religiös,108,0.0001,0.0042,0.0,0.0162,0.0075,0.0,0.0,0.0001,0.0231,0.011,0.0,0.0,0.0,0.0,0.0001
wahrnehmen,108,0.0001,0.0021,0.0,0.0,0.0001,0.0037,0.0,0.004,0.0,0.0289,0.0,0.0,0.0085,0.0,0.0001
ethikunterricht,105,0.0425,0.0,0.0,0.0,0.0001,0.0013,0.0,0.0001,0.0,0.0,0.0018,0.0058,0.0,0.0108,0.0068
auseinandersetzung,103,0.0124,0.0042,0.0073,0.0,0.0001,0.0012,0.0,0.0001,0.0007,0.0,0.0,0.0,0.0,0.0042,0.0283
gewissen,102,0.0001,0.0,0.0018,0.0,0.0001,0.0,0.025,0.0001,0.0,0.0,0.0,0.0113,0.0,0.0,0.0001
gesellschaftlich,100,0.0001,0.0,0.0,0.0,0.007,0.0039,0.0061,0.0001,0.0,0.0129,0.0,0.007,0.0,0.0094,0.0001
zusammenhang,100,0.0104,0.0,0.0068,0.0,0.0001,0.0,0.0001,0.0001,0.0164,0.0,0.0,0.0026,0.0034,0.0107,0.0001
sozial,93,0.0001,0.0034,0.0,0.0,0.0196,0.0,0.012,0.0001,0.0,0.0049,0.0,0.0034,0.001,0.0065,0.0001
vernunft,90,0.0001,0.0,0.0,0.0,0.0001,0.0028,0.0,0.0001,0.0212,0.0,0.0,0.0045,0.0121,0.0,0.0001
normativ,89,0.0001,0.0,0.0,0.0,0.0001,0.0045,0.0,0.0062,0.0,0.0,0.0229,0.0,0.0,0.0071,0.0001
individuell,85,0.0001,0.0039,0.0069,0.0,0.0001,0.0,0.0054,0.0001,0.0,0.011,0.0,0.0001,0.001,0.0046,0.0001
toleranz,84,0.0001,0.0,0.0,0.0,0.0001,0.0086,0.0,0.0001,0.0,0.0,0.0,0.0062,0.0133,0.0,0.0001
untersuchen,84,0.0001,0.0004,0.0038,0.0094,0.0001,0.001,0.0,0.0135,0.0,0.0,0.0055,0.002,0.0,0.0056,0.0001
fragestellung,83,0.0218,0.0,0.009,0.0,0.0001,0.0,0.0,0.0001,0.0049,0.0,0.0,0.0049,0.0,0.0036,0.0001
interpretieren,81,0.0001,0.0,0.0,0.0037,0.0001,0.0029,0.0,0.0001,0.0016,0.0071,0.0,0.0,0.0171,0.0,0.0001
entscheidung,80,0.0001,0.0055,0.0013,0.003,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0023,0.0,0.0179,0.0001
möglichkeit,80,0.0001,0.0083,0.0023,0.0032,0.0001,0.0048,0.0026,0.0001,0.0,0.0,0.0043,0.0015,0.001,0.0,0.0001
medium,79,0.0001,0.0029,0.0,0.0,0.0001,0.0014,0.0,0.0001,0.0,0.0,0.0018,0.0,0.017,0.0,0.008
wertvorstellung,78,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0289,0.0,0.0,0.0106,0.0,0.0,0.0001
funktion,77,0.0001,0.0,0.0,0.0,0.0001,0.0101,0.0191,0.0001,0.0,0.0,0.0048,0.0,0.0,0.0,0.0001
umgang,76,0.0001,0.0,0.0,0.0049,0.0001,0.0036,0.0,0.0001,0.0,0.0,0.0,0.0055,0.0139,0.0,0.0001
urteilsfähigkeit,75,0.0001,0.0041,0.0125,0.0043,0.0001,0.0014,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0027,0.0001
praktisch,75,0.0133,0.0005,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0172,0.0,0.0,0.0058,0.0001
lernen,74,0.0287,0.0071,0.0004,0.0016,0.0001,0.0,0.0,0.0001,0.0,0.0016,0.0,0.0,0.0,0.0048,0.0001
entscheiden,73,0.0001,0.0016,0.0,0.005,0.0001,0.0,0.0,0.0001,0.0,0.0039,0.0,0.0026,0.0139,0.0,0.0001
kritisch,72,0.0001,0.0017,0.0148,0.0,0.0001,0.0039,0.0,0.0001,0.0042,0.0,0.0,0.0,0.0,0.0005,0.0001
folge,72,0.0001,0.0122,0.0028,0.0,0.0001,0.0054,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
grundlegend,71,0.0025,0.0001,0.0092,0.0045,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0119,0.0,0.0,0.0001,0.0001
inhaltsbezogen,71,0.0083,0.0015,0.0,0.0,0.0001,0.0015,0.0231,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
verantwortlich,71,0.0001,0.0083,0.0015,0.0,0.0001,0.0087,0.0,0.0001,0.0,0.0,0.0,0.004,0.0,0.0,0.0001
hinblick,70,0.0001,0.0145,0.0,0.0031,0.0001,0.0018,0.0,0.0005,0.0,0.0,0.0,0.0008,0.0,0.0,0.0001
alltag,69,0.0001,0.0,0.0033,0.0037,0.0001,0.0022,0.004,0.0149,0.0142,0.0,0.0,0.0,0.0,0.0,0.0001
wahrheit,69,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0153,0.0001,0.0,0.0,0.0067,0.0046,0.0,0.0,0.0001
pflicht,68,0.0001,0.0,0.0,0.0345,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0028,0.0,0.0,0.0001
reflexion,68,0.0001,0.003,0.0056,0.0,0.0001,0.0,0.0,0.0001,0.0002,0.0,0.0009,0.0027,0.0,0.0098,0.0001
historisch,67,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0009,0.0001,0.0339,0.0,0.0,0.0,0.0,0.0095,0.0001
stehen,66,0.0001,0.0022,0.0019,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0031,0.0362
denken,66,0.0001,0.0156,0.0,0.0,0.0001,0.0025,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
inhalt,65,0.0001,0.0,0.0,0.0,0.0194,0.0119,0.0,0.0063,0.0,0.0,0.0064,0.0,0.0,0.0,0.0001
rolle,64,0.0022,0.0,0.0,0.0,0.0058,0.0,0.0,0.0001,0.0,0.0,0.0013,0.0095,0.0078,0.0,0.0001
allgemein,63,0.0001,0.0,0.0036,0.0,0.0002,0.0001,0.0,0.0001,0.0,0.0,0.0127,0.001,0.0,0.0,0.0145
verstehen,63,0.0001,0.0,0.0088,0.0,0.0001,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0057,0.0001
menschenrecht,63,0.0001,0.0,0.0,0.0,0.0001,0.0111,0.0,0.0001,0.0,0.0079,0.0,0.0025,0.0043,0.0,0.0001
nehmen,63,0.0001,0.0,0.0032,0.0035,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0126,0.0051,0.0001
argument,62,0.0063,0.0,0.0166,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0005,0.0,0.0001
begründung,61,0.0001,0.0019,0.0013,0.0,0.0001,0.0031,0.0,0.0001,0.0001,0.001,0.0027,0.0,0.0034,0.0091,0.0001
dimension,61,0.0001,0.0,0.0015,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0006,0.0,0.0222,0.0001
beziehen,60,0.0001,0.0,0.0064,0.0015,0.0001,0.0009,0.0,0.0001,0.0,0.001,0.0,0.0,0.0,0.0047,0.0164
miteinander,60,0.0001,0.0006,0.0,0.0048,0.0001,0.0,0.0127,0.011,0.0,0.0009,0.0,0.0001,0.0,0.0,0.0044
rechtlich,60,0.0001,0.0,0.0,0.0,0.0001,0.0109,0.0,0.0001,0.0,0.0,0.0,0.0042,0.0,0.0092,0.0001
berücksichtigung,59,0.0001,0.0125,0.0023,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0008,0.0,0.0,0.0001
motiv,58,0.0001,0.0051,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0294
begründet,57,0.0001,0.0,0.0105,0.0,0.0001,0.0096,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
umwelt,57,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0058,0.0131,0.0,0.0001
urteilsbildung,57,0.019,0.0016,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0021,0.0013,0.0,0.0079,0.0001
menschenwürde,57,0.0001,0.003,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0156,0.0,0.0032,0.0,0.0,0.0001
hineinversetzen,56,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0173,0.0,0.0,0.006,0.0,0.0001
weltanschauung,56,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0256,0.0,0.0,0.0,0.0,0.0001
zentral,55,0.0275,0.0,0.0018,0.0045,0.0001,0.0,0.0,0.0001,0.0,0.0028,0.0023,0.0,0.0009,0.0,0.0001
einzeln,54,0.0001,0.0002,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0022,0.0006,0.0,0.0134,0.0,0.0,0.0001
medial,54,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0015,0.0,0.0009,0.0161,0.0,0.0001
fähigkeit,52,0.028,0.0001,0.0048,0.0,0.0001,0.0015,0.0,0.0001,0.0,0.0,0.0,0.0017,0.0,0.0,0.0001
aspekt,51,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.01,0.0,0.0,0.0,0.003,0.0,0.0,0.025
bereich,51,0.0001,0.0029,0.0,0.004,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0143,0.0001
fremd,51,0.0001,0.0,0.0039,0.0,0.0001,0.006,0.0,0.0001,0.0166,0.0,0.0,0.0,0.0,0.0,0.0001
beitrag,50,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0246,0.0,0.0,0.0,0.0051,0.0,0.0015,0.0001
methodischdidaktisch,50,0.0001,0.0,0.0,0.0,0.0001,0.0011,0.0207,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
setzen,49,0.0058,0.0,0.0,0.0,0.0001,0.0133,0.0,0.0001,0.0,0.0,0.0,0.0025,0.0,0.0019,0.0001
kulturell,48,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0333,0.0,0.0,0.0,0.0,0.0,0.0001
argumentativ,46,0.0001,0.0019,0.0103,0.0,0.0001,0.0015,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
analyse,45,0.0001,0.0,0.0046,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0033,0.0093,0.0,0.0,0.0001,0.0001
grundbegriff,45,0.0001,0.0,0.0,0.0,0.0194,0.0019,0.0,0.0001,0.0,0.003,0.0,0.0048,0.0,0.0,0.0001
gerecht,45,0.0001,0.0015,0.0,0.0032,0.0001,0.0141,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
lüge,44,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0191,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
kant,42,0.0001,0.0088,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0012,0.0,0.0,0.0,0.0,0.0014,0.0001
wesen,42,0.0001,0.0101,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0006,0.0,0.0,0.0001
erfassen,42,0.0001,0.0,0.0027,0.0,0.0001,0.0,0.0001,0.0138,0.0,0.0029,0.0,0.0024,0.0,0.0,0.0001
friedlich,42,0.0001,0.0014,0.0,0.0,0.0001,0.0,0.0112,0.0001,0.0,0.0,0.0,0.0,0.0039,0.0,0.0001
vermittelt,41,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0017,0.0,0.0004,0.0121,0.0,0.0001
relevanz,40,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0151,0.0001,0.0,0.0,0.0,0.0022,0.0,0.0,0.0001
aussage,40,0.0001,0.0,0.0066,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0182
kirche,39,0.0001,0.0,0.0,0.0,0.0242,0.0,0.0,0.0001,0.0,0.0103,0.0,0.0,0.0,0.0,0.0001
unterschied,39,0.0001,0.0,0.0,0.0,0.0001,0.001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0122,0.0056
deskriptiv,39,0.0001,0.0,0.0018,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0137,0.0,0.0,0.0,0.0001
liebe,37,0.0001,0.0,0.0,0.0,0.0269,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0047,0.0,0.0001
einordnen,37,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0256,0.0,0.0,0.0,0.0,0.0,0.0001
geschehen,37,0.0001,0.0041,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0172
darstellung,36,0.0001,0.0,0.0091,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0027,0.0,0.0001
mittelpunkt,36,0.0001,0.002,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0007,0.0222
geltungsanspruch,36,0.0001,0.0,0.0019,0.0,0.0001,0.0,0.001,0.0001,0.0,0.0,0.0036,0.0,0.0,0.0,0.0148
absicht,35,0.015,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0024,0.0,0.0,0.005,0.0001
sprache,35,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0012,0.0001,0.0,0.0,0.0089,0.0,0.0032,0.0,0.0001
staat,35,0.0001,0.0,0.0,0.0,0.0226,0.0007,0.0,0.0001,0.0,0.0,0.0065,0.0007,0.0,0.0,0.0001
definieren,35,0.0001,0.0,0.0,0.0,0.0001,0.0,0.016,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
verhalten,35,0.0001,0.0,0.0,0.0,0.0001,0.0098,0.0,0.0001,0.0,0.001,0.0,0.0,0.0,0.0042,0.0001
anspruch,34,0.0001,0.0,0.0094,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0008,0.0,0.0,0.0001
sexualität,33,0.0001,0.0,0.0,0.0,0.0247,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0041,0.0,0.0001
imperativ,33,0.0001,0.0083,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
inhaltsfeld,33,0.0001,0.0034,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0005,0.0153
kompetenzbereich,33,0.0001,0.0012,0.0,0.0029,0.0184,0.0,0.0,0.0052,0.0006,0.0,0.0,0.0,0.0,0.0,0.0001
modell,33,0.0001,0.0007,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0125,0.0,0.0,0.0,0.0001
theorie,32,0.0001,0.0,0.0033,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0079,0.0,0.0,0.0,0.0001
unterscheidung,32,0.0001,0.0,0.0,0.0,0.0001,0.0015,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0117,0.0001
motivation,32,0.0084,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,0.0,0.0155
rrk,31,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0157,0.0,0.0,0.0,0.0,0.0001
lebenswelt,31,0.0151,0.0,0.0,0.0,0.0001,0.0011,0.0,0.0001,0.0,0.0,0.0,0.0027,0.0013,0.0,0.0001
syllogismus,30,0.0001,0.0,0.0007,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0109,0.0,0.0,0.0,0.0001
rev,29,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0153,0.0,0.0,0.0,0.0,0.0001
schuljahrgang,28,0.0001,0.0,0.0,0.0,0.0335,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
kompetenzerwerb,28,0.0001,0.0,0.0,0.0,0.0183,0.0,0.0,0.0001,0.0,0.0,0.0025,0.0015,0.0,0.0,0.0001
bilden,26,0.0218,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0016,0.0,0.0,0.0001
nämlich,26,0.0001,0.0,0.0,0.0,0.0001,0.0012,0.0,0.0001,0.0,0.0,0.0099,0.0,0.0,0.0,0.0001
golden,25,0.0001,0.0,0.0,0.0143,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
utilitarismus,25,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0096,0.0,0.0,0.0,0.0001
metaethik,25,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0097,0.0,0.0,0.0,0.0001
gemeinsam,25,0.0001,0.0,0.0,0.0,0.0001,0.0099,0.0,0.0001,0.0,0.0022,0.0,0.0,0.0,0.0,0.0001
zusammenhäng,24,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0169,0.0,0.0,0.0,0.0,0.0,0.0001
gemäß,24,0.0001,0.0,0.0,0.0093,0.0001,0.0039,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
haltung,23,0.0001,0.0,0.0,0.0113,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0009,0.0,0.0011,0.0001
institution,22,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0179
folgenorientierung,22,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0146,0.0,0.0,0.0,0.0,0.0,0.0001
bieten,21,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
relativismus,20,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0081,0.0,0.0,0.0,0.0001
leisten,20,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0148,0.0,0.0,0.0,0.0,0.0,0.0009,0.0001
auge,19,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
verallgemeinerbarkeit,19,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0124,0.0,0.0,0.0,0.0,0.0,0.0001
politik,19,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0085,0.0,0.0,0.0,0.0001
bedarf,18,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0151
helfen,17,0.0001,0.0,0.0,0.0101,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
bedeuten,17,0.0145,0.0,0.0,0.0,0.0001,0.0014,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
beschäftigung,17,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
organ,17,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0141
projekt,17,0.0001,0.0,0.0,0.0097,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0008,0.0,0.0,0.0,0.0001
rechtspfleg,17,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0141
alt,16,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
alter,16,0.0001,0.0,0.0,0.0098,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
somit,16,0.0014,0.0,0.0,0.0,0.0001,0.0,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
enthalten,16,0.0001,0.0,0.0,0.0011,0.0001,0.0,0.0,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
erwartet,16,0.0001,0.0,0.0,0.0,0.0192,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
spezifisch,15,0.0162,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
inhaltsbezogener,15,0.0001,0.0,0.0,0.0,0.0176,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
verbinden,15,0.0155,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
lassen,15,0.0129,0.0,0.0011,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
leitthema,15,0.0001,0.0,0.0,0.0,0.0176,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
rational,15,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
literatur,14,0.0001,0.0,0.0,0.0,0.0146,0.0012,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
kompetenzstrukturmodell,13,0.0135,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
anregung,12,0.0001,0.0,0.0,0.0,0.0137,0.0,0.0,0.0001,0.0,0.0,0.0006,0.0,0.0,0.0,0.0001
krise,11,0.0001,0.0,0.0,0.0,0.0129,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
