topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,1,27,0,0,0,28
2,1,170,6,0,3,180
3,1,126,10,0,1,138
4,2,59,1,0,5,67
5,0,16,0,0,4,20
6,3,79,2,4,5,93
7,1,82,1,0,0,84
8,0,38,0,0,0,38
9,0,45,0,0,0,45
10,0,61,7,0,0,68
11,2,109,1,0,4,116
12,7,140,1,0,2,150
13,4,96,0,3,0,103
14,1,93,1,0,3,98
15,2,34,0,0,0,36
