Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,41,0.11988304093567251,-1_kritisch_historische_vergleichen_eigenen,"['kritisch', 'historische', 'vergleichen', 'eigenen', 'einstellungen', 'hinterfragen', 'eigene', 'gefhle', 'kritisch hinterfragen', 'wertvorstellungen', 'gegenwrtige', 'mgliche', 'gegenwart', 'kennenlernen', 'reflektieren', 'zusammenhnge', 'beschreiben reflektieren', 'bewerten', 'begrndete', 'wissen']","['die Ergebnisse begründet beurteilen, mit Hilfe von Sachaussagen über historische Ereignisse und Zusammenhänge und ihre Auswirkungen auf die Gegenwart selbstständig begründete Sachurteile fällen. g Die Lernenden können ihre eigenen Einstellungen, Vorurteile, Haltungen, Deutungsmuster und Wertmaßstäbe in den Geschichtsunterricht einbringen und kritisch hinterfragen und bewerten, eigene bzw. gegenwärtige und frühere Wertvorstellungen und Urteilsmaßstäbe kritisch aufeinander beziehen und gegenüberstellen, an Beispielen die historische', 'die Ergebnisse begründet beurteilen, mit Hilfe von Sachaussagen über historische Ereignisse und Zusammenhänge und ihre Auswirkungen auf die Gegenwart selbstständig begründete Sachurteile fällen. g Die Lernenden können ihre eigenen Einstellungen, Vorurteile, Haltungen, Deutungsmuster und Wertmaßstäbe in den Geschichtsunterricht einbringen, und kritisch hinterfragen und bewerten, eigene bzw. gegenwärtige und frühere Wertvorstellungen und Urteilsmaßstäbe kritisch aufeinander beziehen und gegenüberstellen, an Beispielen die historische', 'die Ergebnisse begründet beurteilen, mit Hilfe von Sachaussagen über historische Ereignisse und Zusammenhänge und ihre Auswirkungen auf die Gegenwart selbstständig begründete Sachurteile fällen. g Die Lernenden können ihre eigenen Einstellungen, Vorurteile, Haltungen, Deutungsmuster und Wertmaßstäbe in den Geschichtsunterricht einbringen und kritisch hinterfragen und bewerten, eigene, bzw. gegenwärtige und frühere Wertvorstellungen und Urteilsmaßstäbe kritisch aufeinander beziehen und gegenüberstellen, an Beispielen die historische']"
0,40,0.11695906432748537,0_juden_formen vorurteilen_btv formen_btv,"['juden', 'formen vorurteilen', 'btv formen', 'btv', 'stereotypen klischees', 'vorurteilen stereotypen', 'stereotypen', 'formen', 'klischees', 'deutschland', 'bne', 'bedeutung', 'menschenrechte', 'inhalte', 'gesellschaftliche', 'bewerten', 'denken', 'erlutern', 'geschichte', 'sollen']","['-Imperialismus GK Frieden und -Menschenrechte BNE Friedensstrategien BTV Formen von Vorurteilen, -Stereotypen, Klischees Reflexionskompetenz Imperialismus und Erster Weltkrieg - Vernetzung: -Imperialismus GK Frieden und -Menschenrechte BNE Friedensstrategien BTV Formen von Vorurteilen, -Stereotypen, Klischees Die Schülerinnen und Schüler können G M E einen aktuellen Konflikt aus historischer Perspektive analysieren und dabei die Bedeutung des Dekolonisierungsprozesses beurteilen z. B. September, Islamismus, failed state,', 'von politischem Extremismus erläutern Ablehnung der freiheitlichen demokratischen Grundordnung, Freund-Feind-Stereotypen, ideologischer Dogmatismus, Missionsbewusstsein Grundrechte G Nationalsozialismus und Zweiter Weltkrieg Zerstörung der Demokratie und Verbrechen gegen die Menschlichkeit BTV Formen von Vorurteilen, Stereotypen, Klischees Grundrechte G Nationalsozialismus und Zweiter Weltkrieg Zerstörung der Demokratie und Verbrechen gegen die Menschlichkeit BTV Formen von Vorurteilen, Stereotypen, Klischees Grundrechte G Nationalsozialismus und Zweiter Weltkrieg Zerstörung der', 'der Demokratie und Verbrechen gegen die Menschlichkeit BTV Formen von Vorurteilen, Stereotypen, Klischees Grundrechte G Nationalsozialismus und Zweiter Weltkrieg Zerstörung der Demokratie und Verbrechen gegen die Menschlichkeit BTV Formen von Vorurteilen, Stereotypen, Klischees Grundrechte G Nationalsozialismus und Zweiter Weltkrieg Zerstörung der Demokratie und Verbrechen gegen die Menschlichkeit BTV Formen von Vorurteilen, Stereotypen, Klischees an vorgegebenen Fallbeispielen die Bedeutung von Zivilcourage und']"
1,51,0.14912280701754385,1_klischees_formen_medien_mobbing,"['klischees', 'formen', 'medien', 'mobbing', 'rolle', 'vorurteile klischees', 'stereotypen klischees', 'formen vorurteilen', 'vorurteilen stereotypen', 'btv formen', 'stereotypen', 'liebe', 'btv', 'soziale', 'inklusion', 'bezogen', 'folgen vorurteilen', 'beispiele', 'gngige vorurteile', 'toleranz']","['identifizieren und prüfen im Zusammenhang mit Erfahrungen von Andersheit und Fremdheit die Rolle von Vorurteilen identifizieren und prüfen BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion, BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion, BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion, Die Schülerinnen und Schüler können G M E ausgewählte Handlungsweisen z. B. Ausgrenzung, Sprachgebrauch, Hilfsbereitschaft im', 'prüfen im Zusammenhang mit Erfahrungen von Andersheit und Fremdheit die Rolle von Vorurteilen anhand von Beispielen identifizieren und prüfen im Zusammenhang mit Erfahrungen von Andersheit und Fremdheit die Rolle von Vorurteilen identifizieren und prüfen BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion, BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion, BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion,', 'und Fremdheit die Rolle von Vorurteilen anhand von Beispielen identifizieren und prüfen im Zusammenhang mit Erfahrungen von Andersheit und Fremdheit die Rolle von Vorurteilen identifizieren und prüfen BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion, BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion, BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion, Die Schülerinnen und Schüler können G M']"
2,26,0.07602339181286549,2_gruppen_beispiel_grundlegende_mglichkeiten,"['gruppen', 'beispiel', 'grundlegende', 'mglichkeiten', 'auseinandersetzen', 'verhalten', 'motivation', 'soziale', 'gefhle', 'vorurteilen mglichkeiten', 'benennen', 'vernderung', 'einstellungen', 'berprfen', 'fhigkeit', 'beurteilen', 'einzelne', 'zeit', 'vorurteilen stereotypen', 'diskussion']","['Kognition, Emotion und Motivation , sich mit Einstellungen und Vorurteilen sowie Möglichkeiten ihrer Veränderung auseinandersetzen zum Beispiel Theorie der kognitiven Dissonanz nach L. Festinger Orientierungs- und Handlungskompetenz BTV Formen von Vorurteilen, Stereotypen, Klischees Merkmale von Gruppen beschreiben und grundlegende gruppendynamische Prozesse erläutern zum Beispiel Rollen, Phasen der Gruppenbildung BTV Minderheitenschutz darlegen, wie andere auf menschliches Verhalten einwirken können zum Beispiel Konformität', 'Schüler können soziale Wahrnehmungsprozesse, auch anhand von Beispielen aus ihrer Lebenswelt, veranschaulichen zum Beispiel Halo-Effekt, Primacy-Effekt, Rosenthal-Effekt Analyse- und Methodenkompetenz , Kognition, Emotion und Motivation , sich mit Einstellungen und Vorurteilen sowie Möglichkeiten ihrer Veränderung auseinandersetzen zum Beispiel Theorie der kognitiven Dissonanz nach L. Festinger Orientierungs- und Handlungskompetenz BTV Formen von Vorurteilen, Stereotypen, Klischees Merkmale von Gruppen beschreiben und grundlegende gruppendynamische', 'Schüler können soziale Wahrnehmungsprozesse, auch anhand von Beispielen aus ihrer Lebenswelt, veranschaulichen zum Beispiel Halo-Effekt, Primacy-Effekt, Rosenthal-Effekt Analyse- und Methodenkompetenz , Kognition, Emotion und Motivation , sich mit Einstellungen und Vorurteilen sowie Möglichkeiten ihrer Veränderung auseinandersetzen zum Beispiel Theorie der kognitiven Dissonanz nach L. Festinger Orientierungs- und Handlungskompetenz BTV Formen von Vorurteilen, Stereotypen, Klischees Merkmale von Gruppen beschreiben und grundlegende gruppendynamische']"
3,20,0.05847953216374269,3_kulturelle_sprache_mglichkeiten_identitt,"['kulturelle', 'sprache', 'mglichkeiten', 'identitt', 'wirkung', 'kulturen', 'nehmen', 'zusammenhnge', 'aspekte', 'eigenschaften', 'verschiedene', 'ursachen', 'verstndigung', 'formen', 'bildung', 'kulturellen', 'gehen', 'medialen', 'wirkung vorurteilen', 'umzugehen']","['Sprache, Kleidung, Essensgewohnheiten Eigenschaften, die bei allen Menschen gleich sind z. B. Sehnsucht, Glücksempfinden, Traurigkeit, Nachdenklichkeit, Vernunft Ursachen von Vorurteilen z. B. Unwissenheit, Annahme falscher Zusammenhänge Möglichkeiten des Abbaus von Vorurteilen z. B. Unvoreingenommenheit, altersgemäße Formen selbstkritischen Fragens verschiedene Aspekte der Lebenssituation von Menschen, die aus anderen Kulturkreisen stammen z. B. Probleme der Integration, kulturelle und religiöse Identität, Traditionen, Schicksale, Erwartungen', 'Sprache, Kleidung, Essensgewohnheiten Eigenschaften, die bei allen Menschen gleich sind z. B. Sehnsucht, Glücksempfinden, Traurigkeit, Nachdenklichkeit, Vernunft Ursachen von Vorurteilen z. B. Unwissenheit, Annahme falscher Zusammenhänge Möglichkeiten des Abbaus von Vorurteilen z. B. Unvoreingenommenheit, altersgemäße Formen selbstkritischen Fragens verschiedene Aspekte der Lebenssituation von Menschen, die aus anderen Kulturkreisen stammen z. B. Probleme der Integration, kulturelle und religiöse Identität, Traditionen, Schicksale, Erwartungen', 'Sprache, Kleidung, Essensgewohnheiten Eigenschaften, die bei allen Menschen gleich sind z. B. Sehnsucht, Glücksempfinden, Traurigkeit, Nachdenklichkeit, Vernunft Ursachen von Vorurteilen z. B. Unwissenheit, Annahme falscher Zusammenhänge Möglichkeiten des Abbaus von Vorurteilen z. B. Unvoreingenommenheit, altersgemäße Formen selbstkritischen Fragens verschiedene Aspekte der Lebenssituation von Menschen, die aus anderen Kulturkreisen stammen z. B. Probleme der Integration, kulturelle und religiöse Identität, Traditionen, Schicksale, Erwartungen']"
4,55,0.1608187134502924,4_wahrnehmung_urteil_vorurteil_analysieren,"['wahrnehmung', 'urteil', 'vorurteil', 'analysieren', 'entstehung', 'mensch', 'werteorientierung', 'lernen', 'begrnden', 'wissen', 'abbau', 'abbau vorurteilen', 'erlutern', 'methodenkompetenz', 'geschichte', 'untersuchen', 'medien', 'ursachen', 'deren', 'begrndete']","['und von Möglichkeiten zum Abbau von Vorurteilen Kein Mensch ist ohne Vorurteil. Jeder Mensch muss bereit sein, Vorurteile zu prüfen und gegebenenfalls zu korrigieren. Werteorientierung Unterscheidung der Begriffe Urteil und Vorurteil Urteil als subjektive, aber begründete Entscheidung Vorurteile als Ergebnis begrenzter Wahrnehmung Urteile und Vorurteile im Kontext eines Schutzbedürfnisses Klischees interessendifferenzierende Rollenspiele, Gedankenexperiment Redewendungen Grundsatz in der Justiz: Im Zweifel für', 'Mensch und seine Verantwortung für den Mitmenschen Ustd. Kennen der Entstehung von Vorurteilen und von Möglichkeiten zum Abbau von Vorurteilen Kein Mensch ist ohne Vorurteil. Jeder Mensch muss bereit sein, Vorurteile zu prüfen und gegebenenfalls zu korrigieren. Werteorientierung Unterscheidung der Begriffe Urteil und Vorurteil Urteil als subjektive, aber begründete Entscheidung Vorurteile als Ergebnis begrenzter Wahrnehmung Urteile und Vorurteile im Kontext eines', 'des Antisemitismus Werteorientierung Lernbereich : Der Mensch und seine Verantwortung für den Mitmenschen Ustd. Kennen der Entstehung von Vorurteilen und von Möglichkeiten zum Abbau von Vorurteilen Kein Mensch ist ohne Vorurteil. Jeder Mensch muss bereit sein, Vorurteile zu prüfen und gegebenenfalls zu korrigieren. Werteorientierung Unterscheidung der Begriffe Urteil und Vorurteil Urteil als subjektive, aber begründete Entscheidung Vorurteile als Ergebnis begrenzter Wahrnehmung']"
5,42,0.12280701754385964,5_hinblick_analysieren_kulturen_sozialer,"['hinblick', 'analysieren', 'kulturen', 'sozialer', 'politischen', 'probleme', 'kompetenzerwartungen', 'denkens', 'rassismus', 'gesellschaftlichen', 'gegenber', 'reflektieren', 'stereotypen', 'unterschiedlichen', 'effekte sozialer', 'konformittsdenken', 'haloeffekte konformittsdenken', 'vorurteile haloeffekte', 'haloeffekte', 'konformittsdenken beschreiben']","['Denkanstöße Die Kultur, meine zweite Natur. Sich das Fremde vertraut machen. Auch ich bin Ausländer - fast überall auf der Welt. Kompetenzerwartungen Die Schülerinnen und Schüler können Effekte sozialer Wahrnehmung Vorurteile, Halo-Effekte, Konformitätsdenken beschreiben und reflektieren Leben mit/in anderen Kulturen, andere Perspektiven einnehmen - sich in die Befindlichkeit eines anderen hineinversetzen Leben mit/in anderen Kulturen, die Relevanz sozialer Kontexte für Handlungen', 'Positionen aus unterschiedlichen Materialien im Hinblick auf ihre Funktion zum generellen Erhalt der gegebenen politischen, wirtschaftlichen und gesellschaftlichen Ordnung oder deren Veränderung MK, ermitteln typische Versatzstücke ideologischen Denkens u. a. Vorurteile und Stereotypen, Ethnozentrismen, Chauvinismen, Rassismus, Biologismus MK, analysieren wissenschaftliche Modelle und Theorien im Hinblick auf die hinter ihnen stehenden Erkenntnis- und Verwertungsinteressen MK, analysieren die soziokulturelle Zeit- und Standortgebundenheit des', 'Positionen aus unterschiedlichen Materialien im Hinblick auf ihre Funktion zum generellen Erhalt der gegebenen politischen, wirtschaftlichen und gesellschaftlichen Ordnung sowie deren Veränderung MK, ermitteln typische Versatzstücke ideologischen Denkens u. a. Vorurteile und Stereotypen, Ethnozentrismen, Chauvinismen, Rassismus, Biologismus MK, analysieren wissenschaftliche Modelle und Theorien im Hinblick auf die hinter ihnen stehenden Erkenntnis- und Verwertungsinteressen MK, analysieren die soziokulturelle Zeit- und Standortgebundenheit des']"
6,18,0.05263157894736842,6_toleranz_respekt_religionen_handeln,"['toleranz', 'respekt', 'religionen', 'handeln', 'kompetenzen', 'vorurteil', 'ethik', 'sollen', 'werte', 'werte normen', 'respekt toleranz', 'miteinander', 'kompetenzbereich', 'konflikte', 'normen', 'mgliche', 'informationen', 'kulturen', 'fragen', 'migration']","['geraten Untersuchung an Fallbeispielen; Lösungsmöglichkeiten Handeln Projekt: Ausbildung in einem Streitschlichterprogramm - Institutionalisierung von Mediation in der Klassen-/Schulgemeinschaft Sollen: Moralisches Handeln Werte und Normen Ethik / Toleranz und Respekt - Vorurteil Jeder Mensch ist einzigartig und unterscheidet sich von anderen. Zugleich gehört es zu seinem Wesen, in Gemeinschaft zu leben. Toleranz und Respekt bilden die Grundlage für ein friedliches Miteinander. Dabei', 'Eigenschaften/Interessen unterscheiden Respekt und Toleranz. begründetes Zuordnen: Beispiele für Respekt und Toleranz Unterscheidungskriterien anwenden: anerkennen - dulden Sollen: Moralisches Handeln - Werte und Normen Ethik / Toleranz und Respekt - Vorurteil inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Diskussion: Gibt es Grenzen der Toleranz Handeln Klassenregeln gemeinsam aushandeln und realisieren - auch für die Lehrkräfte Realisieren einer symmetrischen Kommunikation Sollen: Moralisches Handeln Werte und', 'Eigenschaften/Interessen unterscheiden Respekt und Toleranz. begründetes Zuordnen: Beispiele für Respekt und Toleranz Unterscheidungskriterien anwenden: anerkennen - dulden Sollen: Moralisches Handeln - Werte und Normen Ethik / Toleranz und Respekt - Vorurteil inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Diskussion: Gibt es Grenzen der Toleranz Handeln Klassenregeln gemeinsam aushandeln und realisieren - auch für die Lehrkräfte Realisieren einer symmetrischen Kommunikation Sollen: Moralisches Handeln Werte und']"
7,15,0.043859649122807015,7_integration_gesellschaft_diskutieren_geschichte,"['integration', 'gesellschaft', 'diskutieren', 'geschichte', 'politik', 'grundlage', 'eigene', 'zeigen', 'errtern', 'nehmen', 'minderheiten', 'staat', 'gestalten', 'deutschland', 'teilhabe', 'vorurteile diskriminierungen', 'erkenntnisse', 'hintergrund', 'motivation', 'wert']","['Fremde Integration als wechselseitiger Prozess: Beispiele gelungener Integration und Hilfen zur Teilhabe an der Gesellschaft durch den Staat, durch Kirchen und die Zivilgesellschaft Vorbehalte in der Gesellschaft in Form von Vorurteilen und Diskriminierung, Notwendigkeit von Toleranz und Zivilcourage Kompetenzerwartungen Die Schülerinnen und Schüler ... zeigen die verschiedenen Dimensionen der Persönlichkeitsentwicklung eines Menschen auf der Grundlage von Fachtexten auf, die sie auszugsweise', 'von Mehrheiten und Minderheiten in der Geschichte und heute. POLITIK Eigene Stellungnahmen formulieren, kontrovers diskutieren Die Schülerinnen und Schüler ... erörtern den Widerspruch zwischen jüdischen Kulturleistungen in Deutschland und antisemitischen Vorurteilen. diskutieren den Unterschied zwischen Assimilation und Integration. Argumentieren und Argumente prüfen Die Schülerinnen und Schüler... nehmen Kommunikation als Grundlage zur Integration wahr. Vielfalt erkennen und würdigen Die Schülerinnen und Schüler...', 'von Mehrheiten und Minderheiten in der Geschichte und heute. POLITIK Eigene Stellungnahmen formulieren, kontrovers diskutieren Die Schülerinnen und Schüler ... erörtern den Widerspruch zwischen jüdischen Kulturleistungen in Deutschland und antisemitischen Vorurteilen. diskutieren den Unterschied zwischen Assimilation und Integration. Argumentieren und Argumente prüfen Die Schülerinnen und Schüler... nehmen Kommunikation als Grundlage zur Integration wahr. Vielfalt erkennen und würdigen Die Schülerinnen und Schüler...']"
8,34,0.09941520467836257,8_reflektieren_auseinandersetzung_fhigkeit_bewusst,"['reflektieren', 'auseinandersetzung', 'fhigkeit', 'bewusst', 'schlern', 'diskriminierungen', 'fach', 'unterschiedlichen', 'eigene', 'kritischen', 'wirklichkeit', 'notwendigkeit', 'fhren', 'klischees', 'wege', 'interkulturellen', 'interreligisen', 'erweitern', 'vielfalt', 'miteinander']","['Schüler also dazu auf, sich eigene und ihnen begegnende Wahrheits- und Wirklichkeitsvorstellungen bewusst zu machen und die Voraussetzungen ihrer Urteile über Wirklichkeit zu reflektieren. Kritisch hinterfragen die Schülerinnen und Schüler Vorurteile und Klischees und erweitern durch die Auseinandersetzung mit unbekannten Lebens- und Sinnentwürfen ihr Fremdverstehen und ihre Fähigkeit zur Perspektivenübernahme. Sie prüfen den Inhalt, den Anspruch und die Tragweite von Menschenrechten', 'Schüler also dazu auf, sich eigene und ihnen begegnende Wahrheits- und Wirklichkeitsvorstellungen bewusst zu machen und die Voraussetzungen ihrer Urteile über Wirklichkeit zu reflektieren. Kritisch hinterfragen die Schülerinnen und Schüler Vorurteile und Klischees und erweitern durch die Auseinandersetzung mit unbekannten Lebens- und Sinnentwürfen ihr Fremdverstehen und ihre Fähigkeit zur Perspektivenübernahme. Sie prüfen den Inhalt, den Anspruch und die Tragweite von Menschenrechten', 'Schüler also dazu auf, sich eigene und ihnen begegnende Wahrheits- und Wirklichkeitsvorstellungen bewusst zu machen und die Voraussetzungen ihrer Urteile über Wirklichkeit zu reflektieren. Kritisch hinterfragen die Schülerinnen und Schüler Vorurteile und Klischees und erweitern durch die Auseinandersetzung mit unbekannten Lebens- und Sinnentwürfen ihr Fremdverstehen und ihre Fähigkeit zur Perspektivenübernahme. Sie prüfen den Inhalt, den Anspruch und die Tragweite von Menschenrechten']"
