rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,dar,26,13.764105607634008,0.052754024624251536
2,stellen,32,13.236369796738526,0.0507313586583904
3,mangelnd,22,11.719330010479771,0.04491696311961479
4,gesellschaftlich,90,9.295630534421774,0.03562759078503796
5,technik,10,8.608465322197425,0.032993875848521745
6,prozess,15,8.000032507736943,0.030661920500950974
7,sorgen,12,6.748877954700546,0.025866589806668963
8,ziel,35,6.655216163276254,0.02550760996504321
9,sozial,228,6.2457599160770965,0.023938276979446404
10,fragestellung,10,5.932378696881205,0.02273717310640806
11,umgang,64,5.853276996246665,0.022433998081306517
12,unsicherheit,22,5.803532269227086,0.02224334024788637
13,zudem,11,5.776499263641271,0.022139730185380704
14,individuell,68,5.772329510441698,0.02212374867018183
15,natur,24,5.741321243330817,0.022004902525480968
16,verbinden,12,5.598790513893307,0.02145862150840648
17,innerhalb,30,5.453219950456076,0.020900689645120388
18,tief,12,4.914521254532586,0.018836005961348143
19,pflicht,20,4.907470547125171,0.018808982542406715
20,verantwortungsvoll,39,4.90360684391559,0.018794174032499177
