rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,konflikt,19,6.87370075199749,0.07888659575308307
2,herausbildung,10,6.651516899416029,0.0763366843743599
3,kommunikation,24,4.024802420395005,0.04619097819052787
4,global,45,3.9747108656147,0.04561609831501844
5,konfliktlösung,7,3.3909230706905316,0.03891620935485624
6,demokratie,27,3.0713904651192943,0.03524906695295542
7,gesellschaft,12,2.9332695941356652,0.03366391134210301
8,international,48,2.6976014622363187,0.03095924651542642
9,kooperation,27,2.5272120094402233,0.029003757853891577
10,auseinandersetzung,8,2.0127701242333744,0.02309972296773896
11,krieg,14,1.556490860687794,0.017863196224357714
12,politisch,43,1.3983593139267978,0.016048386436265123
13,religion,11,1.390854917275391,0.01596226160680724
14,religiös,9,1.390073611725759,0.015953294888982703
15,entstehung,14,1.3900424947326435,0.01595293777223504
16,ausgrenzung,5,1.389876160779867,0.015951028826855236
17,weltdeutung,6,1.389474269859104,0.0159464164924306
18,norm,12,1.3894402901071476,0.015946026520994094
19,wertesystem,6,1.3893958397579589,0.01594551638288159
20,pluralisierung,6,1.3893182608508725,0.015944626042131666
