rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,herausforderung,18,8.290241940859712,0.06802551863597922
2,leistungskurs,12,7.419772223864161,0.06088288584215321
3,niveau,9,5.837529906115302,0.047899808262453734
4,grundlegend,18,4.201432158738616,0.034474820355175025
5,leer,6,4.178979971714816,0.034290589101406865
6,erhöht,6,4.003900093357683,0.032853972460670684
7,einflussfaktor,14,3.9125882739050186,0.03210471400474457
8,globalisierung,34,3.807236340639926,0.03124024949927107
9,akteur,14,3.614846425047517,0.029661595476642065
10,bleiben,5,3.4971779548536395,0.028696067718930966
11,langfristig,5,3.4011361420671085,0.027907997337855223
12,bne,16,3.3634607792785234,0.02759885242848164
13,rahmenbedingung,8,3.3340968248706595,0.027357906718809017
14,folge,10,3.2846563161785687,0.026952222992158048
15,beitrag,15,2.7834554302815384,0.02283962284765345
16,sozialpolitik,6,2.2270391393091744,0.018273953107141895
17,fair,5,2.1735729475253684,0.017835236667799115
18,infrastruktur,5,2.159231858195788,0.017717560965882454
19,extern,12,2.1517175013675836,0.017655901966772303
20,wirtschaftswachstum,16,2.054657801406811,0.01685947932005285
