rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wahrnehmung,67,37.118252264786335,0.04237192390939951
2,motivation,52,32.82061118188263,0.0374660000082502
3,sozial,93,21.64587979233926,0.024709610920531505
4,perspektive,51,21.229262469778917,0.02423402609598383
5,kognition,34,20.75124638160126,0.02368835220026144
6,frage,52,20.433804395616086,0.023325979867106817
7,grenze,36,19.50161703733235,0.022261851859873713
8,stellen,31,15.912353733091747,0.018164568654479827
9,verschieden,36,14.15947229923855,0.01616358654444959
10,psychologie,21,13.860282267998654,0.01582204952520328
11,entwicklung,44,12.744261623179025,0.014548068694794468
12,klassenstuf,19,12.400555543030976,0.01415571487998279
13,akzeptieren,19,12.392700465797478,0.014146748004805967
14,persönlichkeit,18,12.282854560979956,0.014021354646102416
15,kommunikation,16,11.191090167062809,0.012775063266431625
16,prozeß,18,11.139784646928664,0.012716496026256944
17,wissen,17,10.803683919083145,0.0123328240159324
18,ethik,24,10.634954204717229,0.012140212505903145
19,menschlich,18,10.469923232409649,0.011951823253321205
20,medium,14,9.284137013680601,0.010598202315719363
