topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,9,0.1833,28,10.4066
2,1,0.1671,25,13.8238
3,12,0.1502,26,18.4947
4,7,0.0939,14,19.7136
5,5,0.0842,16,14.1932
6,4,0.0802,11,20.4816
7,3,0.0727,10,17.1185
8,6,0.0557,7,21.1207
9,2,0.0409,6,30.1484
10,10,0.0334,4,18.1905
11,8,0.0327,5,15.5494
12,11,0.0056,0,1.1102
