rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,gerechtigkeit,8,3.4878346115354204,0.02459472349766573
2,kategorie,6,3.453832610497921,0.024354955874763308
3,frage,20,3.4444589991246284,0.024288857161499144
4,haltung,14,3.411569009891075,0.024056930972004644
5,miteinander,6,3.4044526579543475,0.024006749490458175
6,respekt,35,3.2443300130444133,0.022877632827572294
7,toleranz,66,3.218617310864298,0.022696317808102558
8,perspektive,20,3.1834953599742097,0.02244865277605563
9,sozial,101,2.907999046296725,0.020505970162288834
10,handeln,36,2.907039214490886,0.020499201837382946
11,verantwortung,24,2.907029485560359,0.020499133233110412
12,wertbewusst,5,2.905508536015153,0.020488408145001438
13,einnehmen,16,2.905144576468232,0.020485841657361444
14,beziehen,5,2.9051356726933166,0.02048577887173468
15,lösen,24,2.9047008513950368,0.02048271269721863
16,einmischen,5,2.9042557161860794,0.020479573793399288
17,konflikt,35,2.9040974036664156,0.020478457440968333
18,betreffend,5,2.903979944618239,0.02047762916981045
19,gehören,11,2.903867474970328,0.020476836081777233
20,praktizieren,5,2.903768889452357,0.02047614089871226
