rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,lernen,171,57.75843321574108,0.053512353290096445
2,formulieren,41,32.42376947795028,0.030040153631242496
3,demokratie,24,22.619786421956473,0.020956905078034167
4,lerngruppe,23,20.468377219668287,0.018963655557667432
5,bereich,37,18.28449061047127,0.016940316189365246
6,frage,43,17.654648230484394,0.016356776330708773
7,selbstständig,28,16.639995469383056,0.01541671521762392
8,übertragen,18,16.549742602448152,0.015333097241304777
9,analyse,39,15.616239924114996,0.014468220506618681
10,mensch,345,15.513673991840701,0.014373194653287631
11,sowohl,25,14.694547874836429,0.013614286148990956
12,förderung,16,14.444888711211796,0.013382980543520509
13,entsprechend,33,14.263743347376645,0.013215151982967245
14,inklusiv,15,13.335207727773561,0.01235487715637972
15,erhalten,15,12.720315266018227,0.011785188180815524
16,konkret,31,12.715837270873513,0.011781039383057797
17,auffälligkeit,14,12.564388931510763,0.011640724686312021
18,kooperativ,14,12.46093214849114,0.011544873472645545
19,stellen,28,12.431676255367991,0.011517768310655164
20,wichtig,23,12.157596373971348,0.011263837263249124
