rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,mensch,345,84.19121634246562,0.051630273354238206
2,angemessen,99,69.8331357997394,0.04282517876755731
3,sozial,276,48.592962280579776,0.029799639851183144
4,zeigen,63,44.79737586832228,0.027471996036092638
5,natur,73,42.470707224212546,0.026045166215610177
6,verstehen,63,33.91585317990249,0.020798900963702273
7,fachlich,43,32.90376025106486,0.020178234855693786
8,konflikt,52,30.2197556809955,0.018532268736460886
9,empathie,41,29.23744515051494,0.01792986668775837
10,weise,37,26.207145724257202,0.01607153520711479
11,umgehen,29,25.857981975754758,0.015857410497154056
12,nachfolgend,31,24.98286818416327,0.015320746861221498
13,fähigkeit,150,22.761893139469574,0.013958733653049825
14,solidarität,26,22.67027389404254,0.013902548139983175
15,lösen,25,22.511046033834894,0.013804901635926379
16,respektieren,25,21.99666938131607,0.013489460093087076
17,erfolgreich,26,21.495516109970225,0.013182127790312094
18,tabelle,24,21.42212415190465,0.01313712016337017
19,gesellschaft,92,20.79022155139046,0.012749605819057918
20,konstruktiv,26,19.93476105598869,0.012224994569332244
