topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,5,0.1819,282,64.2508
2,3,0.1673,264,61.3838
3,6,0.1647,245,52.5379
4,4,0.1527,231,29.0541
5,7,0.1413,186,59.3168
6,1,0.0994,143,87.8508
7,2,0.0927,115,41.5421
