term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
konflikt,24,0.0125,0.0115,0.0005,0.0002,0.0003,0.0005,0.0003,0.0002,0.0305,0.0017
möglichkeit,24,0.0223,0.0027,0.0005,0.0002,0.0003,0.0006,0.0004,0.0003,0.0148,0.0018
phänomen,24,0.0001,0.0038,0.0006,0.0002,0.0109,0.0005,0.0003,0.0294,0.0002,0.0018
verstehen,23,0.0001,0.0033,0.0005,0.0325,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
inhaltlich,22,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0212,0.0118,0.0162,0.0017
wahrnehmung,22,0.0062,0.0002,0.0005,0.0162,0.0098,0.0005,0.0003,0.0002,0.0002,0.0018
ökonomisch,22,0.0083,0.0002,0.0005,0.0002,0.0003,0.0006,0.015,0.0107,0.0297,0.0017
authentisch,21,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0212,0.0279,0.0002,0.0017
beschreiben,20,0.0087,0.0002,0.0005,0.0171,0.0044,0.0005,0.0003,0.0002,0.0003,0.0017
kompetenz,20,0.0088,0.0081,0.0005,0.0002,0.0003,0.0286,0.0003,0.0003,0.0017,0.0017
welt,20,0.0053,0.0035,0.0005,0.0002,0.0176,0.0005,0.0003,0.017,0.0002,0.0017
betrachten,19,0.0001,0.0034,0.0005,0.0002,0.0003,0.0005,0.0003,0.0134,0.0172,0.0017
global,19,0.0001,0.0044,0.0005,0.0002,0.0003,0.0005,0.0003,0.0002,0.0295,0.0017
kommunikation,19,0.0001,0.0002,0.0005,0.0002,0.0004,0.0005,0.0003,0.0356,0.0003,0.0017
naturwissenschaftlich,19,0.0001,0.0059,0.043,0.0002,0.0003,0.0006,0.0003,0.0002,0.0002,0.0018
nehmen,19,0.0001,0.0002,0.0005,0.0002,0.0138,0.0006,0.0003,0.0279,0.0002,0.0017
sprache,19,0.0002,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0335,0.0002,0.0017
vertreten,19,0.0293,0.0061,0.0005,0.0002,0.0003,0.0007,0.0003,0.0002,0.0006,0.0017
zielen,19,0.0001,0.0002,0.0005,0.0282,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
begreifen,18,0.0002,0.0002,0.0005,0.0002,0.0043,0.0005,0.0003,0.0306,0.0002,0.0017
fach,18,0.0002,0.0003,0.0005,0.0002,0.0003,0.0005,0.0627,0.0002,0.0002,0.0018
sprachlich,18,0.0002,0.0031,0.0005,0.0002,0.0003,0.0005,0.0003,0.0306,0.0002,0.0017
vielfalt,18,0.0001,0.0014,0.0005,0.0167,0.0003,0.0257,0.0003,0.0002,0.0002,0.0017
darstellen,17,0.0083,0.0007,0.0276,0.0002,0.0003,0.0005,0.0004,0.0003,0.0002,0.0018
insbesondere,17,0.0029,0.008,0.0005,0.0002,0.0003,0.0257,0.0003,0.0003,0.0002,0.0393
kompetenzerwartunge,17,0.0002,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0295,0.0035,0.0017
konzept,17,0.0001,0.0112,0.0005,0.0002,0.0003,0.0289,0.0004,0.0003,0.0073,0.0018
kennen,16,0.0002,0.0042,0.0005,0.0002,0.0275,0.0005,0.0003,0.0007,0.0003,0.0018
medium,16,0.0021,0.0002,0.0094,0.0002,0.0036,0.0005,0.0003,0.0002,0.0212,0.0017
nutzen,16,0.0023,0.0047,0.0005,0.0002,0.0003,0.0005,0.0003,0.0222,0.0002,0.0017
aufgeführt,15,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0279,0.0002,0.0017
bne,15,0.0001,0.0027,0.0005,0.0002,0.0003,0.0006,0.0003,0.0002,0.0257,0.0017
englisch,15,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0279,0.0002,0.0017
fachlich,15,0.0002,0.0002,0.0094,0.0167,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
formulieren,15,0.021,0.0031,0.0005,0.0002,0.0052,0.0007,0.0003,0.0002,0.001,0.0018
lernbereich,15,0.0038,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0003,0.0239,0.0017
toleranz,15,0.0001,0.0288,0.0005,0.0002,0.0003,0.0005,0.0003,0.0003,0.0003,0.0018
vertiefen,15,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0279,0.0002,0.0018
bedürfnis,14,0.0001,0.0026,0.0005,0.0002,0.0158,0.0005,0.0085,0.0002,0.0002,0.0018
erkennen,14,0.0008,0.0135,0.0005,0.0002,0.018,0.0005,0.0003,0.0002,0.0003,0.0017
miteinander,14,0.0017,0.0002,0.0005,0.0167,0.0003,0.0005,0.0003,0.0002,0.0003,0.0017
problem,14,0.0017,0.0068,0.0005,0.0002,0.0181,0.0006,0.0003,0.0002,0.0002,0.0018
wertvorstellung,14,0.0009,0.0139,0.0005,0.0002,0.0127,0.0005,0.0003,0.0003,0.0003,0.0018
ziel,14,0.0084,0.0002,0.0197,0.0002,0.0003,0.0008,0.0004,0.0002,0.0002,0.0017
arbeit,13,0.0001,0.0002,0.0183,0.0002,0.0163,0.0005,0.0003,0.0004,0.0002,0.0018
austausch,13,0.0001,0.0002,0.0005,0.0177,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
bereiten,13,0.0017,0.0002,0.0005,0.0002,0.0108,0.0005,0.0212,0.0002,0.0002,0.0018
international,13,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0003,0.0298,0.0017
kultur,13,0.0003,0.0015,0.0005,0.0165,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
norm,13,0.0001,0.0002,0.0005,0.0181,0.0042,0.0005,0.0003,0.0002,0.0002,0.0017
verbunden,13,0.0001,0.0002,0.0005,0.0157,0.0003,0.0005,0.0044,0.0002,0.0002,0.0017
wissen,13,0.0002,0.0159,0.0005,0.0002,0.0003,0.0006,0.0003,0.0002,0.0002,0.0017
zunehmend,13,0.0001,0.0002,0.0005,0.0161,0.0003,0.0005,0.0003,0.0106,0.0002,0.0018
auseinandersetzen,12,0.0178,0.0031,0.0005,0.0002,0.0042,0.0006,0.0003,0.0002,0.0012,0.0017
beziehung,12,0.0012,0.0002,0.0005,0.0168,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
einflussnahme,12,0.0205,0.0002,0.0005,0.0002,0.0003,0.0006,0.0003,0.0002,0.0012,0.0017
fremdsprachlich,12,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.042,0.0002,0.0002,0.0017
gesellschaft,12,0.0087,0.0173,0.0005,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
kompetenzbereiche,12,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.042,0.0002,0.0002,0.0017
methode,12,0.0021,0.0063,0.0005,0.0002,0.0241,0.0005,0.0003,0.0002,0.0003,0.0017
situation,12,0.0001,0.0109,0.0005,0.0002,0.0055,0.0005,0.0003,0.0004,0.0011,0.0392
unterschied,12,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0175,0.0002,0.0017
urteil,12,0.0001,0.0185,0.0005,0.0002,0.0138,0.0006,0.0003,0.0002,0.0003,0.0017
berücksichtigen,11,0.0165,0.0026,0.0005,0.0002,0.0003,0.0006,0.0003,0.0002,0.002,0.0017
demokratisch,11,0.0001,0.0238,0.0005,0.0002,0.0003,0.0005,0.0003,0.0003,0.0002,0.0017
differenz,11,0.0165,0.0003,0.0005,0.0002,0.0003,0.0006,0.0003,0.0002,0.005,0.0017
führen,11,0.0052,0.0002,0.0005,0.0002,0.0003,0.0005,0.0004,0.0002,0.0017,0.0413
gestaltung,11,0.0207,0.0002,0.0005,0.0002,0.0003,0.0009,0.0003,0.0002,0.0013,0.0017
interkulturell,11,0.0001,0.0092,0.0005,0.0002,0.0003,0.0257,0.0003,0.0002,0.0002,0.0017
team,11,0.0001,0.0002,0.0332,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
aspekt,10,0.0021,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0002,0.0177,0.0017
berücksichtigung,10,0.0187,0.0002,0.0005,0.0002,0.0003,0.0006,0.0003,0.0002,0.0015,0.0018
gemeinschaftsschule,10,0.0001,0.0002,0.0005,0.0002,0.0003,0.0508,0.0003,0.0002,0.0002,0.0017
gesellschaftlich,10,0.0027,0.0002,0.0005,0.0002,0.0091,0.0325,0.0003,0.0002,0.0002,0.0017
handlungsalternative,10,0.0189,0.0002,0.0005,0.0002,0.0003,0.0006,0.0003,0.0002,0.0013,0.0017
krieg,10,0.0001,0.0002,0.0005,0.0002,0.0042,0.0005,0.0003,0.0002,0.0198,0.0017
politik,10,0.0001,0.0065,0.0005,0.0002,0.0003,0.0006,0.036,0.0002,0.0002,0.0018
prägung,10,0.0001,0.0002,0.0005,0.0161,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
regional,10,0.0001,0.0003,0.0005,0.0002,0.0003,0.0005,0.0003,0.0003,0.019,0.0017
wechselwirkung,10,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0002,0.0192,0.0017
wirtschaftlich,10,0.0001,0.0084,0.0005,0.0002,0.0003,0.0336,0.0003,0.0003,0.0002,0.0017
beispiel,9,0.0048,0.0063,0.0005,0.0002,0.0042,0.0005,0.0003,0.0002,0.0002,0.0018
geschlechtsspezifisch,9,0.0167,0.0002,0.0005,0.0002,0.0003,0.0006,0.0003,0.0002,0.0017,0.0017
gruppenarbeit,9,0.0167,0.0002,0.0005,0.0002,0.0003,0.0006,0.0003,0.0002,0.0017,0.0017
idee,9,0.0001,0.0002,0.0335,0.0002,0.0003,0.0005,0.0003,0.0012,0.0003,0.0017
positionieren,9,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0012,0.0188,0.0018
sachverhalt,9,0.0001,0.0146,0.0005,0.0002,0.0003,0.0005,0.0004,0.0002,0.0002,0.0017
verknüpfen,9,0.0001,0.0039,0.0005,0.0002,0.0003,0.0005,0.0212,0.0002,0.0002,0.0017
wahlbereich,9,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0011,0.021,0.0017
zuhören,9,0.0001,0.0002,0.0205,0.0002,0.0039,0.0005,0.0003,0.0003,0.0002,0.0017
arbeiten,8,0.0001,0.0002,0.0243,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0018
beitrag,8,0.0001,0.0005,0.0317,0.0002,0.0003,0.0007,0.0003,0.0002,0.0002,0.0017
fordern,8,0.0001,0.0002,0.0005,0.0002,0.0003,0.0322,0.0003,0.0002,0.0017,0.0017
freiheitlich,8,0.0001,0.0168,0.0005,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
grundordnung,8,0.0001,0.0168,0.0005,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0018
lage,8,0.0002,0.0085,0.0005,0.0002,0.0006,0.0005,0.0003,0.0002,0.0002,0.0413
sichtweise,8,0.0001,0.0005,0.0401,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
beurteile,7,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0004,0.0208,0.0018
internationalisierung,7,0.0001,0.0002,0.0005,0.0002,0.0003,0.0257,0.0003,0.0002,0.0073,0.0017
stehen,7,0.0001,0.0069,0.0214,0.0002,0.0003,0.0008,0.0003,0.0002,0.0002,0.0017
stärken,7,0.0001,0.0008,0.0005,0.0002,0.013,0.0005,0.0003,0.0002,0.0002,0.0337
verantwortung,7,0.0001,0.0002,0.0209,0.0002,0.0003,0.0005,0.0003,0.0004,0.0003,0.0017
wechseln,7,0.0001,0.0002,0.0213,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
abb,6,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0212,0.0002,0.0002,0.0017
bedienen,6,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0212,0.0002,0.0002,0.0017
beitragen,6,0.0001,0.0002,0.0005,0.0002,0.0003,0.0288,0.0003,0.0002,0.0002,0.0017
deutungsmustern,6,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0212,0.0002,0.0002,0.0018
einsetzen,6,0.0001,0.0002,0.0005,0.0002,0.0125,0.0005,0.0003,0.0002,0.0002,0.0019
fachsprachlich,6,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0212,0.0002,0.0002,0.0017
handlung,6,0.0025,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0002,0.0004,0.0338
konfrontieren,6,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0212,0.0002,0.0002,0.0017
lehrplan,6,0.0021,0.0002,0.0005,0.0002,0.0003,0.0257,0.0003,0.0002,0.0002,0.0018
nichtdeutsch,6,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0212,0.0002,0.0002,0.0017
schließlich,6,0.0001,0.0039,0.0005,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0337
sozialwissenschaftlich,6,0.0001,0.0061,0.0005,0.0002,0.0161,0.0005,0.0003,0.0002,0.0002,0.0018
themenfeld,6,0.0001,0.0002,0.0206,0.0002,0.0082,0.0005,0.0003,0.0002,0.0002,0.0017
verständigung,6,0.0001,0.0002,0.0005,0.0002,0.0003,0.0005,0.0212,0.0002,0.0002,0.0017
argumentieren,5,0.0023,0.0002,0.0198,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
durchführen,5,0.0006,0.0002,0.0005,0.0002,0.0042,0.0005,0.0003,0.0002,0.0002,0.0379
einsicht,5,0.0011,0.0002,0.0005,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0419
innewohnenden,5,0.0001,0.0002,0.0005,0.0002,0.0003,0.0257,0.0003,0.0002,0.0002,0.0017
regelmäßig,5,0.0001,0.0002,0.0005,0.0002,0.0003,0.0257,0.0003,0.0002,0.0002,0.0018
verordnung,5,0.0001,0.0002,0.0005,0.0002,0.0003,0.0257,0.0003,0.0002,0.0002,0.0017
verstärkt,5,0.0001,0.0002,0.0005,0.0002,0.0003,0.0257,0.0003,0.0002,0.0002,0.0017
wesentlich,5,0.0023,0.0002,0.0198,0.0002,0.0003,0.0005,0.0003,0.0002,0.0002,0.0017
