rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,politisch,789,854.7983258989135,0.02547967921664859
2,wirtschaftlich,600,685.2053817950132,0.020424482356464976
3,ökonomisch,489,547.8269940138629,0.01632953136520858
4,entwicklung,574,467.3351512849012,0.013930244574217125
5,sozial,701,464.26386130880326,0.01383869609897884
6,nachhaltig,389,391.6564192097099,0.011674426145032927
7,historisch,404,376.4404706254811,0.01122087180694334
8,gesellschaftlich,594,338.3803622792828,0.01008638274416679
9,politik,232,243.08021427529067,0.007245692575655618
10,inhalt,283,237.30096462850094,0.00707342571147069
11,akteur,227,236.30057615817196,0.007043606306654693
12,möglichkeit,358,232.9815093368104,0.006944672142484471
13,wirtschaft,190,231.82085293397523,0.006910075499125478
14,prozeß,270,209.0857577156813,0.0062323917513093935
15,individuell,262,207.68351683787063,0.006190594000110576
16,bedeutung,446,196.49756539094525,0.0058571651128921315
17,interesse,227,192.1812177429818,0.0057285041760074115
18,gesellschaft,447,189.94544867689925,0.005661860762139722
19,menschlich,414,185.69109223702495,0.005535047648359596
20,rechtlich,167,185.29059308112681,0.005523109639463648
