rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,gentest,63,60.412793223528055,0.039884385006628324
2,beratung,76,57.45777062506554,0.037933485987867756
3,gentherapie,46,36.78442504323098,0.02428499151236574
4,mensch,222,33.852812514923365,0.022349547767252845
5,erkrankung,69,33.51441031735025,0.022126135426671995
6,familienstammbäum,32,31.111498966878184,0.020539738964511722
7,somatisch,29,28.69580311966597,0.01894490220745872
8,grenze,60,28.293684036076463,0.018679424127525306
9,bedingt,74,28.144848489212205,0.018581163247055138
10,ethisch,60,26.991786775331516,0.017819914596249344
11,risiko,54,25.9774138256882,0.01715022794371882
12,möglichkeit,78,23.89578639695702,0.015775942376410574
13,erbgang,28,22.989645104754626,0.015177710011373547
14,analyse,32,20.085892087184195,0.013260659050190157
15,kritisch,20,19.38954053988687,0.012800929384825977
16,verantwortung,31,18.581885612406765,0.012267717487787396
17,entwicklung,365,17.90185905371995,0.011818765541780792
18,krankheit,55,17.16676681878707,0.011333459364909176
19,leistungsfach,30,17.143152569478058,0.011317869292660765
20,gesichtspunkt,19,16.48757838826015,0.010885060749156489
