topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,2,0.1866,268,31.8466
2,5,0.1635,185,72.8705
3,9,0.1298,157,28.6565
4,10,0.1171,190,70.6946
5,3,0.0792,90,106.0812
6,1,0.0767,76,50.1812
7,7,0.0657,73,47.9639
8,4,0.0638,70,54.4675
9,8,0.0632,69,61.5004
10,6,0.0544,58,43.1208
