rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,mensch,20,1.0860999106411995,0.050397459492331195
2,grundlegend,8,0.5875216376211767,0.027262315043742852
3,sexismus,5,0.5849891410780758,0.027144801552861475
4,fachintern,5,0.5848882403391472,0.027140119533414577
5,ziel,9,0.5838618497207957,0.027092492718326137
6,leer,5,0.5826957593730888,0.02703838352405481
7,zukunft,6,0.5824650185439026,0.027027676634681003
8,bleiben,5,0.5819614223798348,0.027004308648890342
9,nationalsozialismus,58,0.10281204538994818,0.00477070833180039
10,europa,21,0.09081642447611321,0.0042140847530971635
11,demokratie,35,0.09004764791737543,0.004178411805242148
12,antidemokratisch,5,0.08789414083248144,0.004078484270938863
13,antisemitismus,45,0.08671841400548376,0.00402392792252458
14,zwischenkriegszeit,12,0.08527918249973651,0.003957144369004018
15,nationalismus,7,0.085020049220409,0.0039451200065857275
16,weimarer,7,0.08492070994895536,0.003940510442714088
17,verbrechen,6,0.08423947156066985,0.003908899461310019
18,republik,6,0.08418321121001025,0.003906288855494098
19,ideologie,23,0.08353217550942814,0.0038760793461969484
20,verbindung,5,0.08353216534654297,0.003876078874616398
