rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,gesellschaft,16,5.2022914950327275,0.05624522139453786
2,deutsch,12,4.011829478760579,0.04337439327370921
3,politisch,39,3.8143224080333824,0.04123902101887789
4,ökonomisch,10,3.5830256828625,0.03873832771334331
5,konflikt,15,3.098076503676851,0.03349523935998209
6,unterschiedlich,14,3.0934784701936855,0.03344552714922129
7,reich,8,3.091862829555904,0.033428059449563785
8,international,16,2.7510201031506454,0.029742995929827074
9,ziel,9,2.717697041907432,0.029382719509530773
10,jahrhundert,11,2.7050136808997944,0.029245591774842594
11,religiös,12,2.5833305253351346,0.027929999207364362
12,ideologisch,31,2.1842155812105575,0.02361491835970528
13,analyse,7,2.172521193349153,0.023488483031164704
14,motiv,8,2.025987048936585,0.021904210907579637
15,wirksamkeit,5,1.78107186193416,0.019256279908521037
16,antisemitismus,45,1.6071216407825832,0.017375595462130227
17,weltdeutung,15,1.5930160577056596,0.017223091196689095
18,lernziel,7,1.5900434448041425,0.017190952422665044
19,methode,6,1.588790864201078,0.01717740999171877
20,kulturell,9,1.5882702715048134,0.017171781539048303
