rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,politisch,39,7.065192199680353,0.05550551840291113
2,individuell,8,4.092468976446919,0.0321512289638482
3,minderheit,8,3.984816533417757,0.03130549051982628
4,stabilisierung,8,3.9830803670498867,0.031291850860556046
5,krieg,15,3.5916679424009725,0.028216839038448602
6,führen,12,3.589481117809774,0.02819965892088631
7,verfolgung,16,3.528236437589812,0.027718508850378205
8,terror,12,3.3856530809829257,0.02659834638339671
9,ideologie,23,3.379773717567851,0.02655215696561306
10,errichtung,10,3.309469411987724,0.02599983272348442
11,nsdiktatur,9,3.2706986243002465,0.025695241905759742
12,nsideologie,7,3.184195444057316,0.025015656166662435
13,unterschiedlich,14,3.095266830603644,0.024317015754470747
14,konflikt,15,3.0938297321977704,0.0243057256310375
15,mangelnd,6,3.0927272302430313,0.024297064162133543
16,sjg,6,3.092361654213198,0.02429419212603345
17,gewaltsam,9,3.092174772227035,0.024292723944952316
18,gegner,7,3.091880174065988,0.024290409524737364
19,richten,6,3.0912986945629988,0.024285841309133045
20,verfassung,6,3.0908686650377555,0.024282462913888785
