term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
position,29,0.004,0.0041,0.0386,0.0004,0.0045,0.0657,0.0002,0.0041,0.0002,0.0026,0.0535,0.0004,0.0183,0.0041,0.0015,0.0042,0.0032,0.0002,0.0002,0.004
konstruktiv,27,0.004,0.0041,0.0002,0.0004,0.0039,0.0004,0.0002,0.0041,0.0248,0.0026,0.0003,0.0166,0.0003,0.0038,0.0015,0.004,0.0031,0.035,0.0002,0.004
gesellschaft,25,0.0044,0.0042,0.0002,0.0004,0.004,0.0004,0.0189,0.004,0.0372,0.0027,0.0004,0.0004,0.0183,0.0045,0.0015,0.0038,0.0031,0.0002,0.0294,0.0041
lernen,25,0.0042,0.0041,0.0688,0.0005,0.0049,0.0004,0.0003,0.0041,0.0167,0.0025,0.0078,0.0004,0.0003,0.0038,0.0015,0.0039,0.0031,0.0001,0.0002,0.0042
verstehen,25,0.004,0.0041,0.0002,0.0004,0.0039,0.0323,0.0002,0.0041,0.0002,0.0026,0.0144,0.0004,0.0183,0.0041,0.0016,0.0039,0.003,0.035,0.0002,0.0041
angemessen,24,0.004,0.004,0.0002,0.0004,0.0039,0.0004,0.0002,0.004,0.0002,0.0027,0.0243,0.0004,0.0004,0.0042,0.0015,0.0039,0.0032,0.035,0.0002,0.004
lösen,24,0.0039,0.004,0.0002,0.0004,0.004,0.0004,0.0002,0.0041,0.0002,0.0026,0.0003,0.0167,0.0003,0.0041,0.0015,0.0038,0.0031,0.035,0.0002,0.0039
rolle,24,0.004,0.0043,0.0103,0.0005,0.004,0.0286,0.0349,0.0039,0.0006,0.0025,0.0003,0.0004,0.0004,0.0041,0.029,0.0042,0.0314,0.0129,0.0002,0.0041
verantwortung,24,0.004,0.0041,0.0004,0.007,0.0039,0.0004,0.0349,0.0043,0.0212,0.0025,0.0003,0.0167,0.0004,0.0043,0.0015,0.0041,0.0031,0.0039,0.0002,0.004
verhalten,23,0.004,0.0041,0.0002,0.0005,0.004,0.0004,0.0002,0.0041,0.0002,0.0026,0.0003,0.0004,0.0004,0.0046,0.0015,0.0042,0.0032,0.0386,0.0002,0.004
gesellschaftlich,22,0.0041,0.0041,0.0002,0.0169,0.0041,0.0635,0.0002,0.0039,0.0256,0.0025,0.0003,0.0004,0.0183,0.0039,0.0016,0.0042,0.0032,0.0001,0.0002,0.0039
fördern,21,0.0043,0.0043,0.0058,0.0004,0.0045,0.0004,0.0002,0.004,0.0417,0.0025,0.0078,0.0004,0.0004,0.0039,0.0015,0.004,0.0032,0.0001,0.0002,0.0041
kooperieren,21,0.0039,0.0041,0.0002,0.0004,0.0042,0.0004,0.0002,0.0041,0.0165,0.0026,0.0003,0.0004,0.0003,0.0039,0.0015,0.004,0.0031,0.035,0.0002,0.004
kritisch,21,0.004,0.0043,0.0002,0.0004,0.0041,0.0004,0.0181,0.004,0.0158,0.0026,0.0255,0.0176,0.0005,0.0039,0.0016,0.0041,0.0031,0.0001,0.0002,0.0039
tragen,21,0.004,0.0041,0.0002,0.0004,0.0039,0.0004,0.0197,0.004,0.0543,0.0025,0.0003,0.0069,0.0004,0.0038,0.0015,0.0041,0.0031,0.0001,0.0002,0.0039
erfolgreich,20,0.004,0.0039,0.0002,0.0005,0.0039,0.0004,0.0002,0.0041,0.0002,0.0027,0.0003,0.0004,0.0003,0.0039,0.0016,0.004,0.0031,0.0359,0.0002,0.0041
fachlich,20,0.004,0.004,0.0002,0.0004,0.004,0.0004,0.0002,0.0038,0.0002,0.0028,0.0003,0.0004,0.0003,0.0039,0.0016,0.0039,0.0032,0.0359,0.0002,0.004
frage,20,0.004,0.0041,0.0091,0.0004,0.0043,0.0156,0.0002,0.0041,0.0154,0.0026,0.0003,0.0167,0.0004,0.0038,0.0015,0.004,0.003,0.0001,0.0002,0.0046
perspektive,20,0.0043,0.004,0.0002,0.0169,0.0043,0.0152,0.0002,0.0039,0.0002,0.0025,0.0077,0.0265,0.0004,0.004,0.0015,0.0042,0.0033,0.0001,0.0002,0.0041
auseinander,19,0.004,0.0041,0.0263,0.0136,0.0045,0.0004,0.0002,0.0041,0.0002,0.0027,0.0243,0.0004,0.0004,0.0039,0.0015,0.0044,0.0033,0.0001,0.0002,0.004
genannt,19,0.004,0.004,0.0002,0.0004,0.004,0.0004,0.0002,0.0041,0.0002,0.0028,0.0003,0.0004,0.0003,0.0039,0.0016,0.0041,0.0031,0.035,0.0002,0.004
jahrgangsübergreifend,19,0.0041,0.004,0.0002,0.0004,0.004,0.0004,0.0002,0.0042,0.0002,0.0028,0.0003,0.0004,0.0004,0.0038,0.0015,0.004,0.0031,0.035,0.0002,0.004
nachfolgend,19,0.0041,0.004,0.0002,0.0004,0.004,0.0004,0.0002,0.0039,0.0002,0.0027,0.0003,0.0004,0.0003,0.0039,0.0015,0.004,0.0031,0.035,0.0002,0.0039
rahmenplän,19,0.0039,0.0041,0.0002,0.0004,0.0039,0.0004,0.0002,0.0042,0.0002,0.0027,0.0003,0.0004,0.0004,0.004,0.0015,0.0039,0.0031,0.035,0.0002,0.004
solidarität,19,0.0044,0.0041,0.0002,0.0004,0.0039,0.0115,0.018,0.0039,0.0002,0.0028,0.0003,0.0004,0.0003,0.0048,0.0015,0.004,0.0031,0.0001,0.0286,0.004
tabelle,19,0.0039,0.004,0.0002,0.0004,0.0041,0.0004,0.0002,0.004,0.0002,0.0027,0.0003,0.0004,0.0003,0.0039,0.0015,0.0044,0.0031,0.035,0.0002,0.0041
umgehen,19,0.004,0.0041,0.0002,0.0004,0.004,0.0004,0.0002,0.004,0.0002,0.0027,0.0003,0.0004,0.0004,0.004,0.0015,0.004,0.0031,0.035,0.0002,0.0041
zählen,19,0.004,0.004,0.0002,0.0004,0.004,0.0004,0.0002,0.004,0.0002,0.0027,0.0003,0.0004,0.0004,0.0039,0.0015,0.0041,0.0031,0.035,0.0002,0.0041
überfachlich,19,0.004,0.004,0.0002,0.0004,0.0039,0.0004,0.0002,0.004,0.0002,0.0027,0.0003,0.0004,0.0004,0.0039,0.0015,0.0042,0.003,0.035,0.0002,0.0041
bedürfnis,18,0.0045,0.004,0.0174,0.0004,0.0043,0.0004,0.0002,0.0039,0.0002,0.0027,0.0003,0.0004,0.0035,0.0048,0.0015,0.004,0.0031,0.0001,0.0285,0.0042
meinung,18,0.0048,0.0039,0.0002,0.0004,0.004,0.0004,0.0002,0.0044,0.029,0.0027,0.0003,0.0004,0.0003,0.0051,0.0015,0.004,0.0032,0.0002,0.0285,0.004
überzeugung,18,0.0045,0.004,0.0002,0.0004,0.004,0.0004,0.0002,0.0042,0.0291,0.0027,0.0003,0.0004,0.0004,0.0049,0.0015,0.0041,0.003,0.0001,0.0286,0.004
erfassen,17,0.0045,0.004,0.0055,0.0004,0.004,0.0004,0.0002,0.0041,0.0002,0.0027,0.0003,0.0069,0.0004,0.0048,0.0016,0.004,0.0032,0.0001,0.0285,0.0041
rücksichtnahme,17,0.0043,0.0039,0.0002,0.0003,0.0039,0.0004,0.0002,0.0039,0.0002,0.0028,0.0003,0.0167,0.0004,0.0049,0.0015,0.0039,0.0031,0.0001,0.0285,0.004
verhaltensweise,17,0.0044,0.0041,0.0002,0.0004,0.004,0.0004,0.0002,0.0041,0.0002,0.0027,0.0003,0.0004,0.0004,0.005,0.0015,0.004,0.0032,0.0038,0.0302,0.0039
beitrag,16,0.004,0.0039,0.0392,0.0004,0.0046,0.0127,0.0003,0.0041,0.0002,0.0027,0.0003,0.0004,0.0004,0.0039,0.0015,0.0043,0.0031,0.0001,0.0002,0.0041
demokratisch,16,0.004,0.004,0.0109,0.0005,0.0039,0.0004,0.0192,0.0039,0.0002,0.0024,0.0384,0.0003,0.0721,0.004,0.0015,0.004,0.0032,0.0001,0.0003,0.004
einnehmen,16,0.004,0.004,0.0182,0.0004,0.0041,0.0004,0.0002,0.0042,0.0002,0.0026,0.025,0.0177,0.0004,0.004,0.0015,0.004,0.003,0.0001,0.0002,0.0041
emotion,16,0.0045,0.004,0.0002,0.0004,0.0038,0.0004,0.0002,0.0039,0.0002,0.0025,0.0003,0.0004,0.0004,0.0048,0.0565,0.0041,0.0032,0.0001,0.0285,0.004
möglichkeit,16,0.0039,0.0041,0.0002,0.0234,0.0039,0.0004,0.0084,0.0041,0.0002,0.0025,0.0003,0.0167,0.0004,0.0039,0.0021,0.0043,0.0033,0.0001,0.0002,0.0041
perspektivenübernahme,16,0.0043,0.0044,0.0006,0.0004,0.004,0.0004,0.0002,0.004,0.0002,0.0027,0.0003,0.0004,0.0245,0.0048,0.0015,0.0039,0.0032,0.0001,0.0378,0.0044
entwicklung,15,0.0039,0.0041,0.0002,0.0194,0.0039,0.0004,0.0574,0.0043,0.0002,0.0026,0.0003,0.0004,0.0004,0.0038,0.0015,0.004,0.003,0.0001,0.0002,0.004
gruppe,15,0.0044,0.004,0.0002,0.0004,0.0038,0.0004,0.0002,0.0039,0.0002,0.0026,0.0003,0.0069,0.0004,0.0048,0.0015,0.0041,0.0032,0.0001,0.0302,0.0039
kulturell,15,0.004,0.004,0.0103,0.0004,0.0039,0.0004,0.0194,0.004,0.027,0.0025,0.0003,0.0004,0.0004,0.0039,0.0015,0.0039,0.0031,0.0001,0.0003,0.0046
realität,15,0.0044,0.0041,0.0002,0.0004,0.0039,0.0004,0.0002,0.004,0.0002,0.0027,0.0003,0.0102,0.0004,0.005,0.0015,0.0039,0.0032,0.0001,0.0286,0.0039
sozialkompetenz,15,0.0045,0.0039,0.0008,0.0004,0.004,0.0004,0.0119,0.004,0.0002,0.0027,0.0003,0.0004,0.0004,0.0047,0.0014,0.0041,0.0032,0.0001,0.0394,0.0039
anteil,14,0.0042,0.0041,0.0002,0.0004,0.0041,0.0004,0.0024,0.0041,0.0002,0.0026,0.0003,0.0004,0.0004,0.0049,0.0015,0.0041,0.0031,0.0001,0.0301,0.0041
bereitschaft,14,0.004,0.004,0.0003,0.0004,0.0039,0.0004,0.0002,0.0041,0.0391,0.0026,0.0003,0.0004,0.0183,0.004,0.0015,0.004,0.0031,0.0001,0.0002,0.004
grenze,14,0.0039,0.0041,0.0002,0.0556,0.004,0.0004,0.0002,0.0042,0.0002,0.0025,0.0003,0.0004,0.0004,0.004,0.0294,0.0045,0.0036,0.0001,0.0002,0.004
haltung,14,0.0039,0.0041,0.0003,0.0004,0.0039,0.0046,0.0002,0.004,0.0102,0.0025,0.0003,0.0196,0.0003,0.0043,0.0015,0.0042,0.0031,0.0001,0.0002,0.0041
politisch,14,0.0039,0.004,0.0002,0.0569,0.004,0.0004,0.0002,0.0041,0.0002,0.0025,0.0003,0.0102,0.1081,0.0038,0.0286,0.0039,0.0031,0.0001,0.0002,0.0041
ermöglichen,13,0.0039,0.0041,0.0059,0.0004,0.004,0.0288,0.0002,0.004,0.0002,0.0026,0.0151,0.0184,0.0003,0.0039,0.0015,0.0041,0.0031,0.0001,0.0002,0.004
geschichte,13,0.0044,0.0041,0.0002,0.0004,0.0045,0.0091,0.0002,0.0039,0.0002,0.0026,0.0151,0.0069,0.0004,0.0038,0.0379,0.0043,0.003,0.0001,0.0002,0.004
kultur,13,0.0043,0.0043,0.0002,0.0169,0.0044,0.0115,0.0002,0.004,0.003,0.0026,0.0077,0.0004,0.0003,0.0039,0.0017,0.0045,0.0034,0.0001,0.0002,0.0039
lage,13,0.0044,0.0041,0.0002,0.0004,0.004,0.0004,0.0023,0.004,0.0002,0.0027,0.0003,0.0004,0.0003,0.0048,0.0016,0.004,0.003,0.0001,0.0285,0.004
medium,13,0.0043,0.0039,0.0002,0.0004,0.0042,0.0004,0.0492,0.004,0.0002,0.0025,0.0077,0.0003,0.0003,0.0038,0.0016,0.0048,0.003,0.0002,0.0002,0.004
sinn,13,0.0039,0.0043,0.0002,0.0004,0.004,0.0004,0.0202,0.0042,0.0115,0.0025,0.0003,0.0004,0.0004,0.0039,0.0016,0.004,0.0032,0.0001,0.0002,0.0041
wahrnehmungsfähigkeit,13,0.0042,0.0041,0.0004,0.0004,0.004,0.0004,0.0002,0.004,0.0002,0.0027,0.0003,0.0004,0.0004,0.0048,0.0016,0.0039,0.0032,0.0001,0.0301,0.0041
beziehung,12,0.0045,0.004,0.0002,0.0004,0.0041,0.0004,0.0002,0.0041,0.0002,0.0026,0.0003,0.0004,0.0004,0.0048,0.0015,0.004,0.0031,0.0001,0.0285,0.0039
gemeinschaft,12,0.0044,0.0039,0.0002,0.0004,0.0038,0.0004,0.0002,0.004,0.0002,0.0027,0.0003,0.0004,0.0004,0.005,0.0015,0.0041,0.0031,0.0001,0.0285,0.0041
insbesondere,12,0.0041,0.0045,0.0002,0.0004,0.0039,0.0004,0.02,0.004,0.0002,0.0026,0.0243,0.0004,0.0067,0.004,0.0015,0.004,0.0032,0.0001,0.0002,0.0043
interaktionspartner,12,0.0044,0.0039,0.0002,0.0004,0.004,0.0004,0.0002,0.0041,0.0002,0.0026,0.0003,0.0004,0.0003,0.0046,0.0015,0.0041,0.003,0.0001,0.0286,0.0041
interpretation,12,0.0043,0.004,0.0002,0.0004,0.004,0.0004,0.0002,0.0039,0.0002,0.0027,0.0003,0.0004,0.0003,0.0048,0.0016,0.0041,0.0032,0.0001,0.0285,0.0043
konzentrationsbereitschaft,12,0.0044,0.0039,0.0002,0.0004,0.0038,0.0004,0.0002,0.0041,0.0002,0.0027,0.0003,0.0004,0.0003,0.0049,0.0015,0.0039,0.0032,0.0001,0.0285,0.0039
partner,12,0.0044,0.0039,0.0002,0.0004,0.004,0.0004,0.0002,0.0039,0.0002,0.0027,0.0003,0.0004,0.0004,0.0048,0.0015,0.0042,0.0031,0.0001,0.0285,0.0041
respektieren,12,0.0045,0.004,0.0002,0.0004,0.004,0.0004,0.0002,0.0039,0.0002,0.0027,0.0003,0.0004,0.0003,0.0046,0.0015,0.004,0.0031,0.0001,0.0286,0.004
stellenwert,12,0.0045,0.0041,0.0002,0.0004,0.004,0.0004,0.0002,0.0042,0.0002,0.0027,0.0003,0.0004,0.0003,0.0048,0.0015,0.0039,0.0033,0.0001,0.0285,0.004
versetzen,12,0.0044,0.004,0.0002,0.0004,0.004,0.0004,0.0002,0.0039,0.0002,0.0027,0.0003,0.0004,0.0003,0.0048,0.0016,0.004,0.0031,0.0001,0.0285,0.0039
gehören,11,0.004,0.0041,0.0002,0.0004,0.0042,0.0004,0.0002,0.0041,0.0003,0.0026,0.0266,0.0167,0.0004,0.0039,0.0015,0.0042,0.0031,0.0001,0.0002,0.004
person,11,0.004,0.0039,0.0002,0.0004,0.0041,0.0287,0.0002,0.004,0.0002,0.0024,0.0003,0.0134,0.0004,0.004,0.0015,0.0039,0.0031,0.0038,0.0002,0.0039
setzen,11,0.004,0.004,0.0263,0.0037,0.0045,0.0004,0.0002,0.004,0.0002,0.0026,0.0003,0.0004,0.0003,0.004,0.0015,0.0042,0.0031,0.0001,0.0002,0.004
sowohl,11,0.004,0.0042,0.0185,0.0004,0.0041,0.0004,0.0002,0.0041,0.0002,0.0025,0.0253,0.0004,0.0004,0.004,0.0015,0.0039,0.003,0.0001,0.0002,0.0039
verantwortungsbewusst,11,0.004,0.0041,0.0091,0.0004,0.0044,0.0004,0.0002,0.0042,0.0088,0.0026,0.0003,0.0004,0.0003,0.0039,0.0015,0.0039,0.0032,0.0001,0.0002,0.0042
wertvorstellung,11,0.0039,0.0041,0.0174,0.0004,0.0042,0.0004,0.0002,0.004,0.0002,0.0024,0.0243,0.0003,0.0183,0.0038,0.0015,0.0039,0.0031,0.0001,0.0002,0.004
bedeutung,10,0.0039,0.0041,0.0002,0.0004,0.004,0.0115,0.0002,0.0041,0.0083,0.0026,0.0004,0.0004,0.0276,0.0041,0.0289,0.0043,0.0031,0.0001,0.0002,0.004
identität,10,0.0041,0.0039,0.0002,0.0006,0.0041,0.0288,0.0002,0.0042,0.0002,0.0026,0.0218,0.0004,0.0243,0.0038,0.0015,0.0039,0.0031,0.0001,0.0002,0.0042
leisten,10,0.004,0.004,0.0263,0.0004,0.0042,0.0004,0.0003,0.004,0.0002,0.0025,0.0003,0.0004,0.0003,0.0039,0.0015,0.0039,0.0032,0.0001,0.0002,0.0043
moral,10,0.0044,0.004,0.0091,0.0004,0.0045,0.0004,0.0002,0.0041,0.0002,0.0026,0.0077,0.0004,0.0004,0.0039,0.029,0.0041,0.0031,0.0001,0.0002,0.0042
moralisch,10,0.0038,0.0039,0.0002,0.0004,0.0038,0.0089,0.0002,0.0041,0.0002,0.0483,0.0003,0.0004,0.0007,0.0037,0.0783,0.004,0.0032,0.0001,0.0002,0.0043
motiv,10,0.004,0.005,0.0002,0.0334,0.004,0.0004,0.0002,0.0046,0.0002,0.0026,0.0003,0.0004,0.0004,0.004,0.0015,0.0044,0.0031,0.0001,0.0002,0.0038
nachhaltig,10,0.004,0.004,0.0002,0.0194,0.0039,0.0004,0.028,0.0044,0.0002,0.0025,0.0003,0.0004,0.0003,0.004,0.0015,0.0039,0.0032,0.0001,0.0002,0.0041
problem,10,0.0039,0.004,0.0174,0.0004,0.0042,0.0004,0.0025,0.004,0.0192,0.0025,0.0003,0.0004,0.0004,0.0039,0.0015,0.004,0.0031,0.0001,0.0002,0.0046
rahmen,10,0.0041,0.004,0.0002,0.0169,0.004,0.0004,0.0179,0.004,0.0002,0.0025,0.0003,0.0004,0.0183,0.0039,0.0016,0.0043,0.0032,0.0001,0.0002,0.004
struktur,10,0.004,0.004,0.0002,0.0004,0.004,0.0287,0.0043,0.004,0.0127,0.0024,0.0003,0.0004,0.0183,0.0041,0.0015,0.0043,0.0031,0.0001,0.0002,0.0041
zivilcourage,10,0.0041,0.004,0.0002,0.0169,0.004,0.0004,0.0002,0.0039,0.0002,0.0025,0.0003,0.0167,0.0003,0.004,0.0016,0.0043,0.0034,0.0001,0.0002,0.004
alltag,9,0.0042,0.0043,0.0002,0.0004,0.0044,0.0004,0.0002,0.004,0.0002,0.0025,0.0342,0.0004,0.0004,0.004,0.0015,0.0039,0.0031,0.0001,0.0002,0.004
auseinandersetzung,9,0.0039,0.0041,0.0058,0.0004,0.0041,0.0216,0.0003,0.0043,0.0002,0.0025,0.0003,0.0004,0.0004,0.004,0.0015,0.0044,0.0032,0.0001,0.0002,0.004
folge,9,0.004,0.0045,0.0002,0.0424,0.004,0.0004,0.0002,0.0042,0.0002,0.0255,0.0003,0.0004,0.0004,0.0039,0.0016,0.0039,0.0031,0.0001,0.0002,0.0041
positionieren,9,0.0041,0.0041,0.0002,0.031,0.0041,0.0004,0.0263,0.004,0.0002,0.0024,0.0003,0.0004,0.0036,0.004,0.0016,0.0042,0.0031,0.0001,0.0002,0.004
stehen,9,0.004,0.0039,0.0002,0.0004,0.004,0.0467,0.0002,0.0045,0.0002,0.0025,0.0144,0.0004,0.0004,0.0042,0.0015,0.0039,0.0032,0.0002,0.0002,0.0044
wahlbereich,9,0.0039,0.004,0.0002,0.0007,0.004,0.0004,0.0556,0.0039,0.0002,0.0025,0.0003,0.0004,0.0003,0.0039,0.0016,0.0039,0.0031,0.0006,0.0002,0.004
angst,8,0.004,0.004,0.0005,0.0005,0.0041,0.0004,0.0005,0.0039,0.0002,0.0027,0.0003,0.0004,0.0067,0.0039,0.079,0.004,0.0031,0.0001,0.0002,0.004
einsetzen,8,0.004,0.004,0.0227,0.0004,0.0042,0.0004,0.0002,0.0043,0.0002,0.0025,0.0003,0.0004,0.0003,0.0042,0.0015,0.0041,0.0031,0.0001,0.0002,0.0041
einsicht,8,0.004,0.0039,0.0002,0.0003,0.0039,0.0004,0.0002,0.004,0.0102,0.0255,0.0003,0.0004,0.0003,0.0039,0.0015,0.0041,0.0031,0.0001,0.0002,0.004
freiheitlich,8,0.0039,0.0041,0.0002,0.0004,0.004,0.0004,0.0002,0.0039,0.0002,0.0025,0.0384,0.0004,0.0362,0.004,0.0015,0.0041,0.0031,0.0001,0.0002,0.0039
gefühl,8,0.004,0.0039,0.0002,0.0004,0.0039,0.0004,0.0152,0.0039,0.0002,0.0025,0.0003,0.0004,0.0006,0.0038,0.074,0.004,0.0033,0.0001,0.0002,0.0043
grundordnung,8,0.0039,0.0041,0.0002,0.0004,0.0041,0.0004,0.0002,0.004,0.0002,0.0025,0.0384,0.0004,0.0362,0.0039,0.0016,0.004,0.0031,0.0001,0.0002,0.0042
individuell,8,0.0042,0.004,0.0002,0.0169,0.0041,0.0004,0.0002,0.0042,0.0002,0.0025,0.0077,0.0004,0.0003,0.0039,0.0016,0.0042,0.0033,0.0001,0.0002,0.0039
kommunikation,8,0.004,0.004,0.0159,0.0004,0.0039,0.0004,0.008,0.004,0.0002,0.0028,0.0003,0.0004,0.0004,0.0039,0.0016,0.0041,0.0031,0.0001,0.0002,0.0041
politik,8,0.0043,0.004,0.0002,0.0004,0.0041,0.0004,0.0002,0.0044,0.0343,0.0025,0.0077,0.0004,0.0003,0.0039,0.0016,0.0039,0.0031,0.0001,0.0002,0.004
verantwortungsbereitschaft,8,0.0041,0.0041,0.0002,0.0004,0.0039,0.0004,0.022,0.004,0.0002,0.0025,0.0003,0.0004,0.0214,0.0041,0.0015,0.0046,0.0031,0.0001,0.0002,0.004
zentral,8,0.004,0.004,0.0002,0.0004,0.0039,0.0004,0.0002,0.0039,0.0002,0.0025,0.0003,0.0167,0.0394,0.0039,0.0015,0.004,0.0032,0.0001,0.0002,0.0039
aktuell,7,0.0042,0.004,0.0002,0.0225,0.0043,0.0004,0.0234,0.004,0.0002,0.0026,0.0077,0.0003,0.0004,0.0038,0.0017,0.004,0.003,0.0001,0.0002,0.0041
anwenden,7,0.0039,0.0044,0.0103,0.0004,0.004,0.0004,0.0084,0.004,0.0002,0.0025,0.0003,0.0004,0.0066,0.0038,0.0015,0.0042,0.0031,0.0001,0.0002,0.0043
arbeit,7,0.004,0.0039,0.019,0.0004,0.0042,0.0004,0.0002,0.0041,0.0002,0.0025,0.0003,0.0004,0.0038,0.0039,0.0015,0.0041,0.0031,0.0001,0.0002,0.0041
erleben,7,0.0039,0.004,0.0002,0.0004,0.0039,0.0004,0.0003,0.004,0.0002,0.0024,0.0267,0.0004,0.0035,0.0039,0.0016,0.0039,0.0032,0.0001,0.0002,0.0039
erwerben,7,0.0041,0.004,0.0003,0.0004,0.0041,0.0004,0.0002,0.004,0.0304,0.0025,0.0003,0.0004,0.0004,0.0039,0.0015,0.004,0.0032,0.0001,0.0002,0.004
ethik,7,0.004,0.004,0.002,0.007,0.0041,0.0004,0.0043,0.004,0.0002,0.0025,0.0003,0.0004,0.0004,0.004,0.0289,0.0039,0.0034,0.0001,0.0002,0.004
fairness,7,0.0041,0.004,0.0002,0.007,0.0039,0.0004,0.0002,0.004,0.0002,0.0026,0.0003,0.0167,0.0004,0.004,0.0016,0.004,0.0031,0.0001,0.0002,0.004
hilfe,7,0.0039,0.0041,0.0002,0.0234,0.004,0.0004,0.0002,0.0039,0.0002,0.0026,0.0003,0.0004,0.0003,0.004,0.0021,0.0043,0.0033,0.0001,0.0002,0.004
historisch,7,0.0039,0.004,0.0002,0.0004,0.0041,0.0041,0.0002,0.0041,0.0002,0.0025,0.0003,0.0168,0.0004,0.004,0.0015,0.004,0.0313,0.0001,0.0002,0.004
interesse,7,0.004,0.0043,0.0055,0.0103,0.004,0.0004,0.0002,0.0042,0.0002,0.0025,0.0003,0.0004,0.0003,0.0038,0.0153,0.0041,0.0032,0.0001,0.0002,0.004
lieb,7,0.004,0.004,0.0002,0.0004,0.004,0.0004,0.0003,0.0039,0.0002,0.0025,0.0003,0.0004,0.0004,0.0038,0.0423,0.0039,0.003,0.0038,0.0002,0.004
pflicht,7,0.0042,0.004,0.0002,0.0005,0.0039,0.0004,0.0002,0.0039,0.0002,0.0483,0.0003,0.0004,0.0004,0.0038,0.0016,0.0039,0.0033,0.0047,0.0002,0.0042
situation,7,0.004,0.0041,0.002,0.0004,0.0041,0.0004,0.0002,0.004,0.0002,0.0025,0.0003,0.0004,0.0003,0.004,0.0017,0.0042,0.0313,0.0047,0.0002,0.0042
umgang,7,0.0039,0.004,0.0191,0.0005,0.0043,0.0004,0.0024,0.004,0.0002,0.0025,0.0003,0.0004,0.0004,0.0039,0.0015,0.004,0.0031,0.0001,0.0002,0.004
umwelt,7,0.004,0.0039,0.0091,0.0192,0.0041,0.0004,0.0002,0.004,0.0002,0.0255,0.0003,0.0004,0.0003,0.0039,0.0016,0.004,0.0032,0.0001,0.0002,0.0042
verschieden,7,0.0039,0.0041,0.0002,0.007,0.0039,0.0004,0.0023,0.0043,0.0002,0.0026,0.0003,0.0004,0.0004,0.004,0.0015,0.004,0.0031,0.0038,0.0002,0.004
wichtig,7,0.004,0.0042,0.0108,0.0004,0.0045,0.0004,0.0002,0.0039,0.0002,0.0026,0.0003,0.0004,0.0004,0.004,0.0154,0.004,0.0032,0.0001,0.0002,0.0041
