rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,mensch,259,75.93623912675378,0.11531216970856871
2,voraussetzung,29,15.087489934305077,0.022910947655398896
3,position,86,14.225835009533862,0.02160249071760414
4,religionsunterricht,10,13.819168937703704,0.02098495227181252
5,ethisch,67,11.835754470786311,0.017973059291046912
6,entwickeln,19,11.675165205343063,0.017729198166989188
7,möglichkeit,31,11.244380305468292,0.017075034330940753
8,vorstellung,21,11.177252463062578,0.016973098058553904
9,handeln,32,11.139787715183434,0.0169162063634264
10,behandelt,14,10.985230095970698,0.01668150453171385
11,menschenbild,22,9.073482999479271,0.013778441275413934
12,vielfalt,7,9.018389231801182,0.013694779219438579
13,aufklärung,15,8.82099788953246,0.013395032692346305
14,freiheit,73,8.793004183740885,0.013352523147626536
15,tier,13,8.777225975651543,0.01332856331725018
16,natur,66,8.63131285829668,0.013106988502054962
17,begründet,11,8.53949764426766,0.01296756348359612
18,evangelischer,6,8.324822358630867,0.01264157060780641
19,menschsein,9,8.282632764688868,0.012577504047853993
20,christlich,6,7.162016917790432,0.010875804751158943
