topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,7,0.2474,173,25.5066
2,3,0.1536,97,36.875
3,5,0.1416,89,18.292
4,6,0.1296,80,22.7254
5,1,0.1185,73,26.6915
6,2,0.1185,75,29.3486
7,4,0.0908,53,20.7838
